,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,"If natural fertilizer used, type",How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of MIXED fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
10567,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,75.0,2.0,1.0,0.0,9.0,329.73,10.0,7.0,9.0,0.0,0.0,0.94,51544.0,0.051544,515.44,1369.1838170877845,515.44,3.0,117822.0,1.17822,117.822,16.0
10569,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,5.0,2.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,33.0,2.0,1.0,0.0,9.0,329.73,3.0,2.0,2.0,0.0,0.0,0.73,7642.0,0.007642,76.42,76.42,76.42,1.0,17468.0,0.17468,17.468,4.0
10573,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,1.0,4.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,40.0,1.0,1.0,0.0,15.0,329.73,18.0,5.0,6.0,0.0,0.0,2.45,56741.0,0.056741,567.41,567.41,567.41,0.5,129702.0,1.29702,129.702,11.0
10575,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,1.0,5.0,2.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,15.0,329.73,15.0,5.5,5.5,0.0,0.0,0.9,66873.0,0.066873,668.73,668.73,668.73,0.5,152862.0,1.52862,152.862,11.0
10577,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,15.0,329.73,60.0,24.5,25.5,0.0,0.0,0.33,355681.0,0.355681,3556.81,3556.81,3556.81,1.5,813037.0,8.13037,813.037,50.0
10579,50.0,1.0,7.0,1.0,10.0,1.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,21.0,329.73,9.0,11.5,0.0,0.0,0.0,0.64,81344.0,0.081344,813.44,813.44,813.44,8.0,185941.0,1.85941,185.941,11.5
10582,50.0,1.0,7.0,1.0,10.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,34.0,329.73,36.0,0.0,0.0,0.0,0.0,0.66,161743.0,0.161743,1617.43,1617.43,1617.43,0.5,369722.0,3.69722,369.722,0.0
10584,50.0,1.0,7.0,1.0,10.0,1.0,2.0,1.0,3.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,50.0,2.0,1.0,0.0,34.0,329.73,28.0,14.0,16.0,0.0,0.0,2.23,63559.0,0.063559,635.59,635.59,635.59,10.0,145286.0,1.45286,145.286,30.0
10587,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,40.0,329.73,32.0,25.0,25.0,0.0,0.0,1.33,121097.0,0.121097,1210.97,1210.97,1210.97,0.5,276811.0,2.76811,276.811,50.0
10592,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,50.0,3.0,1.0,0.0,52.0,329.73,20.0,9.5,10.5,0.0,0.0,0.62,48129.0,0.048129,481.29,481.29,481.29,4.0,110016.0,1.10016,110.016,20.0
10594,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,60.0,3.0,1.0,0.0,52.0,329.73,15.0,5.0,6.0,0.0,0.0,0.48,37473.0,0.037473,374.73,374.73,374.73,3.0,85658.0,0.85658,85.658,11.0
10596,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,3.0,2.0,2.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,50.0,3.0,1.0,0.0,52.0,329.73,6.0,2.0,2.0,0.0,0.0,0.98,12010.0,0.01201,120.1,120.1,120.1,1.0,27453.0,0.27453,27.453,4.0
10597,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,52.0,329.73,18.0,4.5,5.5,0.0,0.0,0.83,131738.0,0.131738,1317.38,1317.38,1317.38,0.5,301134.0,3.01134,301.134,10.0
10599,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,52.0,329.73,18.0,4.5,5.5,0.0,0.0,0.12,107425.0,0.107425,1074.25,1074.25,1074.25,0.5,245559.0,2.45559,245.559,10.0
10601,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,7.0,1.0,2.0,8.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,67.0,1.0,1.0,0.0,52.0,329.73,29.0,23.5,24.5,0.0,0.0,0.66,118487.0,0.118487,1184.87,1184.87,1184.87,0.5,270845.0,2.70845,270.845,48.0
10607,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,33.0,1.0,1.0,0.0,58.0,329.73,10.0,24.5,25.5,0.0,0.0,0.43,97510.0,0.09751,975.1,975.1,975.1,1.0,222895.0,2.22895,222.895,50.0
10608,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,58.0,329.73,63.0,24.5,25.5,0.0,0.0,0.11,305137.0,0.305137,3051.37,3051.37,3051.37,2.0,697501.0,6.97501,697.501,50.0
10610,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,64.0,329.73,3.6,1.0,1.0,0.0,0.0,1.78,23693.0,0.023693,236.93,236.93,236.93,1.0,54159.0,0.54159,54.159,2.0
10611,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,64.0,329.73,40.0,14.5,15.5,0.0,0.0,0.17,152203.0,0.152203,1522.03,1522.03,1522.03,0.5,347914.0,3.47914,347.914,30.0
10612,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,64.0,329.73,44.0,14.5,15.5,0.0,0.0,0.89,167822.0,0.167822,1678.22,1678.22,1678.22,6.0,383618.0,3.83618,383.618,30.0
10616,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,64.0,329.73,25.0,15.0,15.0,0.0,0.0,0.5,58109.0,0.058109,581.09,581.09,581.09,2.0,132829.0,1.32829,132.829,30.0
10620,50.0,1.0,7.0,1.0,10.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,10.0,1.0,0.0,70.0,329.73,36.0,25.5,26.0,0.0,0.0,0.76,326142.0,0.326142,3261.42,3337.36,3261.42,4.365420969768752,745515.0,7.45515,745.515,51.5
10630,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,76.0,329.73,36.0,9.5,10.5,0.0,0.0,0.61,114609.0,0.114609,1146.09,1146.09,1146.09,5.0,261980.0,2.6198,261.98,20.0
10631,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,76.0,329.73,18.0,5.0,5.0,0.0,0.0,1.3,49690.0,0.04969,496.9,496.9,496.9,1.0,113584.0,1.13584,113.584,10.0
10634,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,82.0,329.73,9.0,2.0,4.5,0.0,0.0,0.12,177297.0,0.177297,1772.97,1772.97,1772.97,1.0,405277.0,4.05277,405.277,6.5
10642,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,88.0,329.73,18.0,8.0,8.0,0.0,0.0,0.23,76555.0,0.076555,765.55,765.55,765.55,3.0,174993.0,1.74993,174.993,16.0
10643,50.0,1.0,7.0,1.0,10.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,94.0,329.73,45.0,12.0,13.0,0.0,0.0,0.64,281551.0,0.281551,2815.51,2815.51,2815.51,1.0,643585.0,6.43585,643.585,25.0
10646,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,1.0,6.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,100.0,329.73,5.0,3.5,0.0,0.0,0.0,0.56,26743.0,0.026743,267.43,267.43,267.43,1.0,61131.0,0.61131,61.131,3.5
10648,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,1.0,18.0,1.0,8.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,100.0,329.73,2.2,1.4,0.0,0.0,0.0,0.82,9769.0,0.009769,97.69,97.69,97.69,2.0,22330.0,0.2233,22.33,1.4
10649,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,1.0,19.0,1.0,8.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,100.0,329.73,4.0,2.5,0.0,0.0,0.0,0.17,17431.0,0.017431,174.31,174.31,174.31,4.0,39845.0,0.39845,39.845,2.5
10650,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,1.0,21.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,100.0,329.73,2.3,1.4,0.0,0.0,0.0,0.32,9987.0,0.009987,99.87,99.87,99.87,4.0,22829.0,0.22829,22.829,1.4
10651,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,1.0,22.0,1.0,8.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,5.0,1.0,0.0,100.0,329.73,3.0,2.0,0.0,0.0,0.0,1.02,12975.0,0.012975,129.75,129.75,129.75,50.0,29659.0,0.29659,29.659,2.0
10652,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,1.0,23.0,1.0,8.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,100.0,329.73,10.5,6.5,0.0,0.0,0.0,1.32,45514.0,0.045514,455.14,455.14,455.14,2.0,104039.0,1.04039,104.039,6.5
10653,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,1.0,25.0,1.0,8.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,5.0,1.0,0.0,100.0,329.73,3.0,2.0,0.0,0.0,0.0,0.5,13501.0,0.013501,135.01,135.01,135.01,30.0,30861.0,0.30861,30.861,2.0
10654,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,1.0,26.0,1.0,8.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,100.0,329.73,4.75,3.0,0.0,0.0,0.0,0.6,20507.0,0.020507,205.07,205.07,205.07,1.0,46876.0,0.46876,46.876,3.0
10655,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,100.0,329.73,54.0,42.0,0.0,0.0,0.0,0.97,206453.0,0.206453,2064.53,2064.53,2064.53,9.0,471922.0,4.71922,471.922,42.0
10656,50.0,1.0,7.0,1.0,10.0,1.0,2.0,1.0,1.0,5.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,106.0,329.73,3.5,1.0,1.0,0.0,0.0,1.32,19573.0,0.019573,195.73,195.73,195.73,3.0,44741.0,0.44741,44.741,2.0
10660,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,40.0,1.0,1.0,0.0,112.0,329.73,30.0,19.5,20.5,0.0,0.0,0.21,91402.0,0.091402,914.02,914.02,914.02,1.0,208932.0,2.08932,208.932,40.0
10664,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,5.0,1.0,2.0,8.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,112.0,329.73,17.0,6.0,7.0,0.0,0.0,0.25,92764.0,0.092764,927.64,927.64,927.64,0.5,212046.0,2.12046,212.046,13.0
10666,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,5.0,2.0,2.0,8.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,50.0,3.0,1.0,0.0,112.0,329.73,8.0,5.0,5.0,0.0,0.0,0.79,43308.0,0.043308,433.08,433.08,433.08,3.0,98996.0,0.98996,98.996,10.0
10668,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,6.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,60.0,1.0,1.0,0.0,112.0,329.73,29.0,12.0,13.0,0.0,0.0,0.86,154637.0,0.154637,1546.37,1546.37,1546.37,1.0,353479.0,3.53479,353.479,25.0
10669,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,112.0,329.73,36.0,9.5,10.5,0.0,0.0,0.34,185986.0,0.185986,1859.86,1859.86,1859.86,6.0,425138.0,4.25138,425.138,20.0
10671,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,10.0,1.0,1.0,8.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,112.0,329.73,36.0,20.0,0.0,0.0,0.0,0.77,234169.0,0.234169,2341.69,2341.69,2341.69,1.0,535277.0,5.35277,535.277,20.0
10673,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,1.0,9.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,118.0,329.73,3.5,0.0,0.0,0.0,0.0,0.73,19568.0,0.019568,195.68,195.68,195.68,5.0,44730.0,0.4473,44.73,0.0
10674,50.0,1.0,7.0,1.0,10.0,1.0,1.0,1.0,1.0,15.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,118.0,329.73,3.5,0.0,0.0,0.0,0.0,0.72,18780.0,0.01878,187.8,187.8,187.8,3.0,42928.0,0.42928,42.928,0.0
10748,50.0,1.0,7.0,1.0,14.0,10.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,3.0,309.73,25.0,25.0,25.0,0.0,0.0,3.09,230141.0,0.230141,2301.41,2301.41,2301.41,1.0,387444.0,3.87444,387.444,51.0
10751,50.0,1.0,7.0,1.0,14.0,10.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,50.0,1.0,1.0,0.0,3.0,309.73,25.0,15.0,15.0,0.0,0.0,0.39,44003.0,0.044003,440.03,440.03,440.03,0.25,74079.0,0.74079,74.079,31.0
10753,50.0,1.0,7.0,1.0,14.0,10.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,3.0,309.73,26.0,20.0,20.0,0.0,0.0,3.46,71571.0,0.071571,715.71,715.71,715.71,0.5,120490.0,1.2049,120.49,41.0
10755,50.0,1.0,7.0,1.0,14.0,10.0,1.0,1.0,1.0,3.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,40.0,1.0,1.0,0.0,7.0,309.73,36.0,10.0,10.0,0.0,0.0,0.77,302504.0,0.302504,3025.04,3025.04,3025.04,2.0,509266.0,5.09266,509.266,21.0
10757,50.0,1.0,7.0,1.0,14.0,10.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,7.0,309.73,27.0,50.0,50.0,0.0,0.0,3.3,39613.0,0.039613,396.13,396.13,396.13,0.5,66688.0,0.66688,66.688,100.0
10759,50.0,1.0,7.0,1.0,14.0,10.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,7.0,309.73,9.0,10.0,15.0,0.0,0.0,0.53,182893.0,0.182893,1828.93,1828.93,1828.93,0.5,307901.0,3.07901,307.901,25.0
10761,50.0,1.0,7.0,1.0,14.0,10.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,7.0,309.73,22.5,50.0,50.0,0.0,0.0,2.16,112115.0,0.112115,1121.15,1121.15,1121.15,1.0,188746.0,1.88746,188.746,100.0
10766,50.0,1.0,7.0,1.0,14.0,10.0,1.0,1.0,1.0,9.0,2.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,11.0,309.73,12.0,5.0,5.0,0.0,0.0,1.16,28538.0,0.028538,285.38,285.38,285.38,0.25,48043.0,0.48043,48.043,11.0
10768,50.0,1.0,7.0,1.0,14.0,10.0,1.0,1.0,1.0,3.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,11.0,309.73,40.0,25.0,25.0,0.0,0.0,0.38,112487.0,0.112487,1124.87,1124.87,1124.87,1.0,189373.0,1.89373,189.373,51.0
10772,50.0,1.0,7.0,1.0,14.0,10.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,15.0,309.73,45.0,20.0,20.0,0.0,0.0,1.89,302948.0,0.302948,3029.48,3029.48,3029.48,1.25,510014.0,5.10014,510.014,40.0
10774,50.0,1.0,7.0,1.0,14.0,10.0,1.0,1.0,1.0,4.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,19.0,309.73,20.8,22.5,22.5,0.0,0.0,0.53,91447.0,0.091447,914.47,914.47,914.47,0.5,153951.0,1.53951,153.951,46.0
10776,50.0,1.0,7.0,1.0,14.0,10.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,23.0,309.73,7.2,6.0,6.0,0.0,0.0,1.17,51515.0,0.051515,515.15,515.15,515.15,0.5,86725.0,0.86725,86.725,12.0
10778,50.0,1.0,7.0,1.0,14.0,10.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,27.0,309.73,25.0,0.0,25.0,0.0,0.0,0.46,130284.0,0.130284,1302.84,1302.84,1302.84,0.5,219334.0,2.19334,219.334,25.0
10780,50.0,1.0,7.0,1.0,14.0,10.0,2.0,1.0,1.0,4.0,2.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,50.0,4.0,1.0,0.0,27.0,309.73,8.0,0.0,7.0,0.0,0.0,0.31,19719.0,0.019719,197.19,197.19,197.19,3.0,33197.0,0.33197,33.197,8.0
10782,50.0,1.0,7.0,1.0,14.0,10.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,35.0,309.73,50.0,25.0,25.0,0.0,0.0,0.64,433092.0,0.433092,4330.92,4330.92,4330.92,1.5,729112.0,7.29112,729.112,51.0
