,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of NPS fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Quantity of OTHER fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
3529,50.0,1.0,2.0,10.0,11.0,1.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,97.0,422.62,9.84,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,275819.0,0.275819,2758.19,2603.54,2603.54,1.0,172421.0,1.72421,172.421,7.76
3647,50.0,1.0,3.0,1.0,12.0,4.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,26.0,447.72,1.5,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.35,28292.0,0.028292,282.92,267.06,267.06,3.0,19246.0,0.19246,19.246,4.75
3735,50.0,1.0,3.0,1.0,12.0,4.0,1.0,1.0,1.0,12.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,158.0,447.72,2.0,0.0,0.0,2.5,5.5,0.0,0.0,0.0,0.0,1.12,73337.0,0.073337,733.37,692.25,692.25,0.25,49889.0,0.49889,49.889,8.0
3781,50.0,1.0,3.0,2.0,5.0,4.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,55.0,404.62,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,14903.0,0.014903,149.03,140.67,140.67,5.0,12605.0,0.12605,12.605,0.0
3801,50.0,1.0,3.0,3.0,6.0,5.0,1.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,100.0,3.0,1.0,0.0,7.0,508.24,2.13,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.48,32384.0,0.032384,323.84,305.68,305.68,1.0,26496.0,0.26496,26.496,5.0
3830,50.0,1.0,3.0,3.0,6.0,5.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,100.0,5.0,1.0,0.0,117.0,508.24,4.32,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,16191.0,0.016191,161.91,152.83,152.83,15.0,13247.0,0.13247,13.247,3.0
3852,50.0,1.0,3.0,3.0,6.0,5.0,1.0,1.0,1.0,10.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,100.0,5.0,1.0,0.0,138.0,508.24,3.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,38527.0,0.038527,385.27,363.67,363.67,40.0,31522.0,0.31522,31.522,2.0
3886,50.0,1.0,3.0,3.0,6.0,5.0,1.0,1.0,1.0,12.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,190.0,508.24,8.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,108638.0,0.108638,1086.38,1021.65,1025.47,6.0,88885.0,0.88885,88.885,0.0
4016,50.0,1.0,3.0,3.0,18.0,1.0,1.0,1.0,2.0,6.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,253.0,935.39,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,40081.0,0.040081,400.81,378.34,378.34,2.0,32793.0,0.32793,32.793,0.0
4050,50.0,1.0,3.0,3.0,18.0,1.0,1.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,327.0,935.39,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,104883.0,0.104883,1048.83,1225.9174993184465,990.02,2.3,85813.0,0.85813,85.813,0.0
4131,50.0,1.0,3.0,3.0,20.0,7.0,2.0,1.0,3.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,176.0,466.06,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01,7759.0,0.007759,77.59,73.24,73.24,1.0,6349.0,0.06349,6.349,0.0
4132,50.0,1.0,3.0,3.0,20.0,7.0,2.0,1.0,3.0,5.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,176.0,466.06,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,13111.0,0.013111,131.11,123.76,123.76,4.0,10727.0,0.10727,10.727,0.0
4178,50.0,1.0,3.0,4.0,5.0,6.0,1.0,1.0,8.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,3.0,1.0,0.0,10.0,770.74,10.2,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,94091.0,0.094091,940.91,888.15,888.15,3.0,131476.0,1.31476,131.476,4.76
4179,50.0,1.0,3.0,4.0,5.0,6.0,1.0,1.0,8.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,5.0,1.0,0.0,10.0,770.74,3.02,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,15714.0,0.015714,157.14,148.33,148.33,10.0,21957.0,0.21957,21.957,1.19
4195,50.0,1.0,3.0,4.0,5.0,6.0,1.0,1.0,1.0,16.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,49.0,770.74,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,65331.0,0.065331,653.31,574.42,616.68,1.5,91289.0,0.91289,91.289,0.0
4196,50.0,1.0,3.0,4.0,5.0,6.0,1.0,1.0,1.0,17.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,49.0,770.74,35.6,0.0,0.0,11.9,15.5,0.0,0.0,0.0,0.0,4.42,77411.0,0.077411,774.11,730.55,730.71,2.0,108169.0,1.08169,108.169,27.4
4204,50.0,1.0,3.0,4.0,5.0,6.0,2.0,1.0,1.0,12.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,5.0,1.0,0.0,64.0,770.74,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,47924.0,0.047924,479.24,452.37,452.37,30.0,66965.0,0.66965,66.965,0.0
4213,50.0,1.0,3.0,4.0,5.0,6.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,1.0,0.0,79.0,770.74,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,78043.0,0.078043,780.43,736.67,736.67,0.25,109052.0,1.09052,109.052,0.0
4216,50.0,1.0,3.0,4.0,5.0,6.0,2.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,3.0,1.0,0.0,114.0,770.74,3.06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,44073.0,0.044073,440.73,416.02,416.02,1.0,61585.0,0.61585,61.585,4.0
4223,50.0,1.0,3.0,4.0,5.0,6.0,1.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,3.0,1.0,0.0,181.0,770.74,3.06,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,65056.0,0.065056,650.56,602.91,614.08,1.0,90905.0,0.90905,90.905,4.19
4287,50.0,1.0,3.0,4.0,10.0,6.0,1.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,146.0,415.18,8.72,0.0,0.0,4.7,4.7,0.0,0.0,0.0,0.0,1.31,50502.0,0.050502,505.02,476.7,476.7,3.0,70568.0,0.70568,70.568,9.4
4354,50.0,1.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,123.0,434.32,6.1,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,1.6,107503.0,0.107503,1075.03,1014.75,1014.75,0.5,102780.0,1.0278,102.78,25.0
4457,50.0,1.0,3.0,5.0,12.0,2.0,1.0,1.0,1.0,13.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,184.0,417.31,1.5,0.0,0.0,0.0,0.0,0.0,0.35,1.6,0.0,1.56,26754.0,0.026754,267.54,252.54,252.54,0.5,19184.0,0.19184,19.184,1.9500000000000002
4484,50.0,1.0,3.0,5.0,16.0,3.0,2.0,1.0,1.0,12.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,7.0,300.7,2.92,0.0,0.0,4.26,3.72,0.0,0.0,0.0,0.0,0.2,78763.0,0.078763,787.63,743.47,743.47,2.0,34032.0,0.34032,34.032,7.98
4489,50.0,1.0,3.0,5.0,16.0,3.0,2.0,1.0,1.0,22.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,7.0,300.7,5.84,0.0,0.0,5.68,4.65,0.0,0.0,0.0,0.0,0.93,153213.0,0.153213,1532.13,1446.22,1446.22,0.5,66199.0,0.66199,66.199,10.33
4514,50.0,1.0,3.0,5.0,16.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,3.0,1.0,0.0,18.0,300.7,2.92,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,43303.0,0.043303,433.03,408.75,408.75,1.0,18710.0,0.1871,18.71,2.84
4515,50.0,1.0,3.0,5.0,16.0,3.0,1.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,5.0,1.0,0.0,29.0,300.7,0.73,0.0,0.0,0.71,0.93,0.0,0.0,0.0,0.0,4.03,15220.0,0.01522,152.2,143.63,143.67,0.3,6576.0,0.06576,6.576,1.6400000000000001
4516,50.0,1.0,3.0,5.0,16.0,3.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,29.0,300.7,0.73,0.0,0.0,1.42,0.93,0.0,0.0,0.0,0.0,1.55,12634.0,0.012634,126.34,179.26,179.26,0.3,5459.0,0.05459,5.459,2.35
4532,50.0,1.0,3.0,5.0,16.0,3.0,2.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,51.0,300.7,2.92,0.0,0.0,2.84,5.17,0.0,0.0,0.0,0.0,0.44,56486.0,0.056486,564.86,593.19,593.19,1.0,24406.0,0.24406,24.406,8.01
4533,50.0,1.0,3.0,5.0,16.0,3.0,2.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,51.0,300.7,5.68,0.0,0.0,3.55,2.51,0.0,0.0,0.0,0.0,0.66,79488.0,0.079488,794.88,750.31,750.31,2.0,34344.0,0.34344,34.344,6.06
4535,50.0,1.0,3.0,5.0,16.0,3.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,51.0,300.7,2.19,0.0,0.0,4.26,3.72,0.0,0.0,0.0,0.0,0.26,48551.0,0.048551,485.51,458.29,458.29,1.0,20978.0,0.20978,20.978,7.98
4597,50.0,1.0,3.0,5.0,16.0,3.0,1.0,1.0,1.0,22.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,84.0,300.7,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,47857.0,0.047857,478.57,451.74,451.74,1.0,20678.0,0.20678,20.678,0.0
4619,50.0,1.0,3.0,5.0,16.0,3.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,95.0,300.7,1.46,0.0,0.0,0.71,0.93,0.0,0.0,0.0,0.0,0.62,13704.0,0.013704,137.04,129.36,129.36,1.0,5921.0,0.05921,5.921,1.6400000000000001
4621,50.0,1.0,3.0,5.0,16.0,3.0,2.0,1.0,5.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,95.0,300.7,2.92,0.0,0.0,3.98,4.29,0.0,0.0,0.0,0.0,1.01,34592.0,0.034592,345.92,326.52,326.52,1.0,14946.0,0.14946,14.946,8.27
4622,50.0,1.0,3.0,5.0,16.0,3.0,2.0,1.0,5.0,3.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,95.0,300.7,2.92,0.0,0.0,3.98,4.29,0.0,0.0,0.0,0.0,0.43,38379.0,0.038379,383.79,362.27,362.27,1.0,16582.0,0.16582,16.582,8.27
4623,50.0,1.0,3.0,5.0,16.0,3.0,2.0,1.0,5.0,4.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,95.0,300.7,0.73,0.0,0.0,0.71,0.93,0.0,0.0,0.0,0.0,0.81,23304.0,0.023304,233.04,279.97,279.97,1.0,10069.0,0.10069,10.069,1.6400000000000001
4642,50.0,1.0,3.0,5.0,16.0,3.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,106.0,300.7,5.11,0.0,0.0,5.41,3.54,0.0,0.0,0.0,0.0,1.65,183498.0,0.183498,1834.98,1732.09,1732.09,0.5,79284.0,0.79284,79.284,8.95
4646,50.0,1.0,3.0,5.0,16.0,3.0,1.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,117.0,300.7,2.92,0.0,0.0,6.84,3.72,0.0,0.0,0.0,0.0,1.45,60165.0,0.060165,601.65,567.92,567.92,1.0,25996.0,0.25996,25.996,10.56
4676,50.0,1.0,3.0,5.0,16.0,3.0,1.0,1.0,1.0,37.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,139.0,300.7,4.38,0.0,0.0,3.26,5.58,0.0,0.0,0.0,0.0,1.76,157273.0,0.157273,1572.73,1484.55,1484.55,0.5,67953.0,0.67953,67.953,8.84
4690,50.0,1.0,3.0,5.0,16.0,3.0,1.0,1.0,1.0,14.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,8.0,1.0,0.0,162.0,300.7,0.73,0.0,0.0,0.71,0.93,0.0,0.0,0.0,0.0,1.19,21838.0,0.021838,218.38,206.14,206.14,2.0,9436.0,0.09436,9.436,1.6400000000000001
4691,50.0,1.0,3.0,5.0,16.0,3.0,1.0,1.0,1.0,15.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,162.0,300.7,2.92,0.0,0.0,2.84,3.72,0.0,0.0,0.0,0.0,0.94,73189.0,0.073189,731.89,690.85,690.85,2.0,31623.0,0.31623,31.623,6.5600000000000005
4697,50.0,1.0,3.0,5.0,16.0,3.0,1.0,1.0,1.0,25.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,162.0,300.7,1.46,0.0,0.0,1.42,0.93,0.0,0.0,0.0,0.0,2.41,38509.0,0.038509,385.09,363.5,363.5,1.0,16638.0,0.16638,16.638,2.35
4698,50.0,1.0,3.0,5.0,16.0,3.0,1.0,1.0,1.0,27.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,3.0,1.0,0.0,162.0,300.7,2.92,0.0,0.0,3.55,2.79,0.0,0.0,0.0,0.0,0.54,91830.0,0.09183,918.3,866.81,866.81,2.0,39677.0,0.39677,39.677,6.34
4699,50.0,1.0,3.0,5.0,16.0,3.0,1.0,1.0,1.0,29.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,162.0,300.7,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,34537.0,0.034537,345.37,326.01,326.01,1.0,14922.0,0.14922,14.922,0.0
4706,50.0,1.0,3.0,5.0,16.0,3.0,1.0,1.0,1.0,41.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,8.0,1.0,0.0,162.0,300.7,0.73,0.0,0.0,0.71,0.93,0.0,0.0,0.0,0.0,2.23,15249.0,0.015249,152.49,143.94,143.94,1.0,6589.0,0.06589,6.589,1.6400000000000001
4709,50.0,1.0,3.0,5.0,16.0,3.0,1.0,1.0,5.0,2.0,1.0,7.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,162.0,300.7,21.9,0.0,0.0,18.71,23.25,0.0,0.0,0.0,0.0,1.15,426393.0,0.426393,4263.93,4024.85,4024.85,2.0,184232.0,1.84232,184.232,41.96
4711,50.0,1.0,3.0,5.0,20.0,4.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,7.0,495.79,2.16,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69,25719.0,0.025719,257.19,242.77,242.77,0.12,8984.0,0.08984,8.984,8.0
4719,50.0,1.0,3.0,5.0,20.0,4.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,33.0,495.79,9.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.36,187649.0,0.187649,1876.49,1771.28,1771.28,0.75,65553.0,0.65553,65.553,8.0
4724,50.0,1.0,3.0,5.0,20.0,4.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,1.0,0.0,59.0,495.79,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,53832.0,0.053832,538.32,508.14,508.14,0.2,18805.0,0.18805,18.805,7.0
4726,50.0,1.0,3.0,5.0,20.0,4.0,2.0,1.0,1.0,6.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,71.0,495.79,6.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,0.0,1.35,58749.0,0.058749,587.49,554.55,554.55,0.15,20523.0,0.20523,20.523,35.0
4729,50.0,1.0,3.0,5.0,20.0,4.0,2.0,1.0,1.0,9.0,1.0,7.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,71.0,495.79,2.1,0.0,0.0,7.0,15.5,0.0,0.0,0.0,0.0,1.33,214705.0,0.214705,2147.05,2026.67,2026.67,0.75,75004.0,0.75004,75.004,22.5
4737,50.0,1.0,3.0,5.0,20.0,4.0,1.0,1.0,1.0,13.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,8.0,1.0,0.0,96.0,495.79,5.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,1.12,108103.0,0.108103,1081.03,1225.9174993184465,1020.42,1.0,37764.0,0.37764,37.764,17.0
4739,50.0,1.0,3.0,5.0,20.0,4.0,2.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,108.0,495.79,9.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.94,195237.0,0.195237,1952.37,1842.9,1842.9,0.5,68203.0,0.68203,68.203,4.0
4742,50.0,1.0,3.0,5.0,20.0,4.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,120.0,495.79,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.28,16800.0,0.0168,168.0,158.58,158.58,0.2,5869.0,0.05869,5.869,6.0
4743,50.0,1.0,3.0,5.0,20.0,4.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,120.0,495.79,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.71,57630.0,0.05763,576.3,543.99,543.99,0.05,20132.0,0.20132,20.132,3.0
4750,50.0,1.0,3.0,5.0,20.0,4.0,1.0,1.0,1.0,9.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,145.0,495.79,2.88,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.64,44388.0,0.044388,443.88,418.99,418.99,0.2,15506.0,0.15506,15.506,3.0
4756,50.0,1.0,3.0,5.0,20.0,4.0,1.0,1.0,1.0,6.0,1.0,7.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,171.0,495.79,10.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,296764.0,0.29676400000000003,2967.64,2801.25,2801.25,1.0,103669.0,1.03669,103.669,15.0
4758,50.0,1.0,3.0,5.0,20.0,4.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,100.0,1.0,1.0,0.0,183.0,495.79,5.4,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,1.8,91352.0,0.091352,913.52,862.3,862.3,0.3,31913.0,0.31913,31.913,11.0
4764,50.0,1.0,3.0,6.0,4.0,3.0,1.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,4.0,1.0,0.0,12.0,401.02,1.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.11,12335.0,0.012335,123.35,116.43,116.43,3.0,11453.0,0.11453,11.453,2.0
4770,50.0,1.0,3.0,6.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,4.0,1.0,0.0,12.0,401.02,0.8,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.56,11588.0,0.011588,115.88,109.38,109.38,2.0,10759.0,0.10759,10.759,1.8
4773,50.0,1.0,3.0,6.0,4.0,3.0,1.0,1.0,4.0,2.0,1.0,7.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,1.0,0.0,12.0,401.02,1.6,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0,0.19,40902.0,0.040902,409.02,386.09,386.09,4.0,37977.0,0.37977,37.977,4.5
