,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Holder Condition,Production Of Condition in Kg,Fertilizer Quantity
7181,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,22.0,271.32,1.0,0.0,0.0,0.0,0.0,53.0,2.0,0.0,12.727,0.0
7182,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,7.0,100.0,22.0,271.32,5.0,0.0,0.0,0.0,0.0,327.96,6.0,0.0,78.752,0.0
7183,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,26.0,271.32,9.0,4.5,4.5,0.0,0.0,94.71,2.0,0.0,22.742,9.0
7186,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,26.0,271.32,30.0,0.0,0.0,0.0,0.0,294.17,5.0,0.0,70.638,0.0
7187,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,100.0,26.0,271.32,50.0,20.0,20.0,0.0,0.0,1216.71,50.0,0.0,292.162,40.0
7190,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,29.0,271.32,40.0,0.0,0.0,0.0,0.0,494.31,9.0,0.0,118.696,0.0
7191,1.0,3.0,7.0,13.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,29.0,271.32,5.0,4.0,4.0,0.0,0.0,402.88,25.0,0.0,96.742,8.0
7193,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,33.0,271.32,60.0,20.0,20.0,0.0,0.0,921.19,25.0,0.0,221.201,40.0
7196,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,33.0,271.32,65.0,5.0,5.0,0.0,0.0,915.35,25.0,0.0,219.798,10.0
7199,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,37.0,271.32,18.0,0.0,0.0,0.0,0.0,176.14,3.0,0.0,42.296,0.0
7200,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,100.0,37.0,271.32,30.0,10.0,10.0,0.0,0.0,693.4,12.0,0.0,166.502,20.0
7201,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,100.0,37.0,271.32,20.0,5.0,5.0,0.0,0.0,514.97,7.0,0.0,123.657,10.0
7202,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,37.0,271.32,20.0,5.0,5.0,0.0,0.0,534.45,12.0,0.0,128.335,10.0
7203,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,37.0,271.32,20.0,5.0,5.0,0.0,0.0,529.92,12.0,0.0,127.246,10.0
7205,1.0,3.0,7.0,13.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,40.0,271.32,70.0,23.0,23.0,0.0,0.0,881.2,25.0,0.0,211.598,46.0
7206,1.0,3.0,7.0,13.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,40.0,271.32,70.0,0.0,0.0,0.0,0.0,958.52,50.0,0.0,230.164,0.0
7207,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,44.0,271.32,9.0,3.0,3.0,0.0,0.0,299.53,4.0,0.0,71.925,6.0
7209,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,44.0,271.32,12.0,5.0,5.0,0.0,0.0,759.16,25.0,0.0,182.294,10.0
7212,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,100.0,44.0,271.32,9.0,1.5,1.5,0.0,0.0,311.35,4.0,0.0,74.762,3.0
7215,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,70.0,271.32,18.0,0.0,0.0,0.0,0.0,521.27,12.0,0.0,125.169,0.0
7217,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,79.0,271.32,36.0,18.0,18.0,0.0,0.0,957.27,50.0,0.0,229.863,36.0
7220,1.0,3.0,7.0,13.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,86.0,271.32,36.0,18.0,18.0,0.0,0.0,708.45,12.0,0.0,170.117,36.0
7225,1.0,3.0,7.0,16.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,12.0,250.37,6.0,0.0,0.0,0.0,0.0,253.3,58.0,0.0,40.549,0.0
7239,1.0,3.0,7.0,16.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,59.0,250.37,35.0,0.0,0.0,0.0,0.0,650.08,0.25,0.0,104.066,0.0
7242,1.0,3.0,7.0,16.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,59.0,250.37,46.0,0.0,0.0,0.0,0.0,3158.68,1.5,0.0,505.651,0.0
7244,1.0,3.0,7.0,16.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,64.0,250.37,55.0,0.0,0.0,0.0,0.0,1684.82,1.0,0.0,269.711,0.0
7252,1.0,4.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,2.0,336.32,20.0,40.0,0.0,10.0,0.0,1073.05,0.25,0.0,305.316,50.0
7293,1.0,4.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,135.0,336.32,4.0,0.0,0.0,0.0,0.0,137.05,0.5,0.0,38.995,0.0
7304,1.0,4.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,21.0,312.14,12.69,0.0,0.0,0.0,0.0,357.65,600.0,0.0,60.802,0.0
7316,1.0,4.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,78.0,312.14,10.0,0.0,0.0,0.0,0.0,341.05,0.12,0.0,57.98,0.0
7322,1.0,4.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,113.0,312.14,6.0,0.0,0.0,0.0,0.0,408.5,0.6,0.0,69.447,0.0
7328,1.0,4.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,265.32,22.5,0.0,0.0,0.0,0.0,295.48,0.25,0.0,65.038,0.0
7331,1.0,4.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,9.0,265.32,45.0,12.0,0.0,8.0,0.0,1592.85,0.5,0.0,350.601,20.0
7332,1.0,4.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,265.32,37.5,3.0,0.0,3.0,0.0,707.75,0.5,0.0,155.781,6.0
7333,1.0,4.0,1.0,6.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,265.32,37.5,3.0,0.0,3.0,0.0,681.3,0.5,0.0,149.96,6.0
7335,1.0,4.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,20.0,265.32,52.5,0.0,0.0,0.0,0.0,1711.9,1.0,0.0,376.804,0.0
7342,1.0,4.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,48.0,265.32,15.0,0.0,0.0,0.0,0.0,1604.1,0.5,0.0,353.076,0.0
7346,1.0,4.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,48.0,265.32,45.0,0.0,0.0,0.0,0.0,2068.95,1.0,0.0,455.394,0.0
7347,1.0,4.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,48.0,265.32,1.5,0.0,0.0,0.0,0.0,98.63,0.12,0.0,21.708,0.0
7348,1.0,4.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,48.0,265.32,6.0,0.0,0.0,0.0,0.0,613.96,0.12,0.0,135.138,0.0
7349,1.0,4.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,48.0,265.32,15.0,0.0,0.0,0.0,0.0,1559.45,0.25,0.0,343.248,0.0
7350,1.0,4.0,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,53.0,265.32,15.0,0.0,0.0,0.0,0.0,350.77,0.25,0.0,77.208,0.0
7358,1.0,4.0,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,74.0,265.32,7.5,0.0,0.0,0.0,0.0,201.47,0.12,0.0,44.346,0.0
7361,1.0,4.0,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,74.0,265.32,15.0,0.0,0.0,0.0,0.0,335.3,0.25,0.0,73.803,0.0
7363,1.0,4.0,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,80.0,265.32,67.5,8.25,0.0,8.25,0.0,945.79,1.0,0.0,208.176,16.5
7367,1.0,4.0,1.0,6.0,7.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,85.0,265.32,60.0,0.0,0.0,0.0,0.0,2121.01,1.0,0.0,466.852,0.0
7368,1.0,4.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,90.0,265.32,45.0,0.0,0.0,0.0,0.0,1223.12,0.5,0.0,269.22,0.0
7369,1.0,4.0,1.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,95.0,265.32,15.0,0.0,0.0,0.0,0.0,912.19,0.75,0.0,200.78,0.0
7377,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,196.16,37.2,6.0,0.0,6.0,0.0,946.05,0.5,0.0,125.279,12.0
7378,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,4.0,196.16,0.0,0.0,0.0,0.0,0.0,451.75,0.25,0.0,59.823,0.0
7379,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,196.16,8.0,0.0,0.0,0.0,0.0,473.55,0.25,0.0,62.709,0.0
7381,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,100.0,4.0,196.16,24.6,13.0,0.0,12.0,0.0,1834.0,1.0,0.0,242.864,25.0
7382,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,4.0,196.16,6.51,0.0,0.0,0.0,0.0,440.2,0.25,0.0,58.293,0.0
7384,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,100.0,8.0,196.16,23.25,0.0,0.0,13.5,0.0,1013.3,0.8,0.0,134.184,13.5
7386,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,100.0,8.0,196.16,9.3,0.0,0.0,9.0,0.0,1647.2,0.75,0.0,218.128,9.0
7393,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,20.0,196.16,27.9,15.0,0.0,0.0,0.0,3410.95,1.25,0.0,451.688,15.0
7396,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,26.0,196.16,18.6,20.0,0.0,20.0,0.0,1603.55,1.0,0.0,212.347,40.0
7401,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,35.0,196.16,27.9,7.5,0.0,9.5,0.0,1858.55,0.75,0.0,246.115,17.0
7402,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,35.0,196.16,9.3,2.5,0.0,2.5,0.0,636.25,0.25,0.0,84.255,5.0
7404,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,40.0,196.16,16.74,9.75,0.0,4.875,0.0,368.65,0.75,0.0,48.818,14.625
7405,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,40.0,196.16,29.76,16.25,0.0,8.125,0.0,1630.35,1.25,0.0,215.896,24.375
7415,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,47.0,196.16,24.18,0.0,0.0,0.0,0.0,812.15,0.25,0.0,107.547,0.0
7416,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,47.0,196.16,7.44,0.0,0.0,0.0,0.0,1363.4,0.25,0.0,180.546,0.0
7421,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,51.0,196.16,28.0,6.0,0.0,15.0,0.0,581.55,0.5,0.0,77.011,21.0
7422,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,51.0,196.16,32.5,5.0,0.0,1.0,0.0,1026.05,0.75,0.0,135.873,6.0
7424,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,57.0,196.16,26.04,10.5,0.0,17.65,0.0,1063.2,1.0,0.0,140.792,28.15
7434,1.0,4.0,1.0,8.0,11.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,98.0,196.16,30.0,0.0,0.0,0.0,0.0,2274.25,1.0,0.0,301.164,0.0
7437,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,109.0,196.16,15.0,4.5,0.0,4.5,0.0,986.5,0.5,0.0,130.635,9.0
7438,1.0,4.0,1.0,8.0,11.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,109.0,196.16,22.5,3.0,0.0,4.5,0.0,1189.2,0.5,0.0,157.478,7.5
7443,1.0,4.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,4.0,319.29,60.0,50.0,0.0,30.0,0.0,901.65,0.5,0.0,90.355,80.0
7445,1.0,4.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,11.0,319.29,150.0,70.0,0.0,30.0,0.0,1536.9,1.5,0.0,154.015,100.0
7448,1.0,4.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,25.0,319.29,55.0,25.0,0.0,25.0,0.0,1380.15,2.0,0.0,138.307,50.0
7450,1.0,4.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,32.0,319.29,40.0,20.0,0.0,20.0,0.0,1648.8,2.0,0.0,165.23,40.0
7453,1.0,4.0,1.0,12.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,39.0,319.29,80.0,20.0,0.0,0.0,0.0,1420.5,2.0,0.0,142.351,20.0
7457,1.0,4.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,53.0,319.29,60.0,50.0,0.0,0.0,0.0,1507.4,2.0,0.0,151.059,50.0
7460,1.0,4.0,1.0,12.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,60.0,319.29,80.0,25.0,0.0,25.0,0.0,1143.2,1.0,0.0,114.562,50.0
7461,1.0,4.0,1.0,12.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,60.0,319.29,70.0,30.0,0.0,30.0,0.0,998.15,1.0,0.0,100.026,60.0
7465,1.0,4.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,74.0,319.29,50.0,20.0,0.0,25.0,0.0,1414.15,1.5,0.0,141.714,45.0
7472,1.0,4.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,81.0,319.29,60.0,50.0,0.0,0.0,0.0,1411.8,1.0,0.0,141.48,50.0
7473,1.0,4.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,88.0,319.29,30.0,10.0,0.0,10.0,0.0,1012.45,1.5,0.0,101.459,20.0
7475,1.0,4.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,88.0,319.29,60.0,40.0,0.0,40.0,0.0,925.55,1.0,0.0,92.752,80.0
7485,1.0,4.0,1.0,12.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,116.0,319.29,60.0,45.0,0.0,45.0,0.0,1144.25,1.5,0.0,114.668,90.0
7493,1.0,4.0,1.0,14.0,14.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,361.86,24.3005192083958,0.0,0.0,0.0,0.0,586.75,0.5,0.0,122.849,0.0
