,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevension/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of chemical fertilizer used,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
7177,1.0,3.0,4.0,10.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,74.0,309.4,10.0,7.11,700.5799999999999,131.01,7.11
7184,1.0,3.0,4.0,10.0,6.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,79.0,309.4,15.0,7.559,394.36,73.75,7.559
7191,1.0,3.0,4.0,10.0,6.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,89.0,309.4,7.85,3.667,189.89,35.510000000000005,3.667
7192,1.0,3.0,4.0,10.0,6.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,89.0,309.4,12.15,5.677,293.93,54.97,5.677
7197,1.0,3.0,4.0,10.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,94.0,309.4,13.163,4.674,387.81,72.52,4.674
7198,1.0,3.0,4.0,10.0,6.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,94.0,309.4,19.558,6.945,576.1999999999999,107.74999999999999,6.945
7199,1.0,3.0,4.0,10.0,6.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,94.0,309.4,17.279,6.136,509.06,95.19,6.136
7203,1.0,3.0,4.0,10.0,6.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,104.0,309.4,60.0,24.533,1875.68,350.75,24.533
7206,1.0,3.0,4.0,10.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,109.0,309.4,39.796,5.982,1084.87,202.87,5.982
7208,1.0,3.0,4.0,10.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,109.0,309.4,40.205,6.043,1096.02,204.95999999999998,6.043
7213,1.0,3.0,4.0,10.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,119.0,309.4,10.0,3.538,190.76,35.67,3.538
7214,1.0,3.0,4.0,10.0,6.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,119.0,309.4,15.0,17.149,462.38,86.47,17.149
7219,1.0,3.0,4.0,10.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,124.0,309.4,10.0,3.361,232.39,43.46,3.361
7222,1.0,3.0,4.0,10.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,134.0,309.4,2.5,0.835,60.53,11.32,0.835
7224,1.0,3.0,4.0,10.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,134.0,309.4,60.0,11.38,1649.17,308.40000000000003,11.38
7225,1.0,3.0,4.0,10.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,134.0,309.4,50.0,8.266,1197.83,223.99,8.266
7226,1.0,3.0,4.0,10.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,134.0,309.4,20.0,3.718,538.78,100.75,3.718
7228,1.0,3.0,4.0,10.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,139.0,309.4,100.0,16.896,2810.71,525.6,16.896
7233,1.0,3.0,4.0,10.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,149.0,309.4,40.0,6.056,829.0,155.02,6.056
7234,1.0,3.0,4.0,15.0,4.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,358.43,1.02,0.0,249.86999999999998,27.49,0.0
7235,1.0,3.0,4.0,15.0,4.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,358.43,1.02,0.0,157.04,17.27,0.0
7236,1.0,3.0,4.0,15.0,4.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,358.43,1.53,0.0,585.83,64.44,0.0
7239,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,16.0,358.43,1.53,0.0,60.879999999999995,6.7,0.0
7240,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,16.0,358.43,2.55,0.0,305.89000000000004,33.650000000000006,0.0
7242,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,16.0,358.43,9.18,0.0,1515.7,166.73,0.0
7244,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,23.0,358.43,5.1,9.706,299.91,32.99,9.706
7246,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,36.0,358.43,2.55,14.808,1402.42,154.26999999999998,14.808
7248,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,36.0,358.43,3.55,0.0,435.96000000000004,47.96,0.0
7249,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,36.0,358.43,20.55,0.0,2482.48,273.07,0.0
7251,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,42.0,358.43,4.59,0.0,1475.68,162.32999999999998,0.0
7254,1.0,3.0,4.0,15.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,42.0,358.43,4.53,0.0,291.01,32.01,0.0
7256,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,56.0,358.43,2.55,0.0,292.93,32.22,0.0
7259,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,56.0,358.43,11.53,0.0,1394.3500000000001,153.38,0.0
7261,1.0,3.0,4.0,15.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,56.0,358.43,2.53,0.0,294.96999999999997,32.45,0.0
7262,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,62.0,358.43,5.1,0.0,1147.11,126.18,0.0
7265,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,74.0,358.43,3.57,0.0,1378.1,151.59,0.0
7266,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,81.0,358.43,3.41,0.0,131.76999999999998,14.499999999999998,0.0
7267,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,81.0,358.43,4.83,0.0,176.07000000000002,19.37,0.0
7272,1.0,3.0,4.0,15.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,81.0,358.43,3.06,0.0,104.39999999999999,11.48,0.0
7273,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,93.0,358.43,1.53,0.0,131.0,14.41,0.0
7274,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,93.0,358.43,2.04,0.0,210.31,23.13,0.0
7275,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,93.0,358.43,5.55,0.0,663.2299999999999,72.96000000000001,0.0
7278,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,93.0,358.43,3.05,0.0,106.19,11.68,0.0
7279,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,93.0,358.43,4.83,0.0,277.06,30.48,0.0
7283,1.0,3.0,4.0,15.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,93.0,358.43,0.51,0.0,1026.0,112.86,0.0
7284,1.0,3.0,4.0,15.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,93.0,358.43,2.04,0.0,117.69999999999999,12.950000000000001,0.0
7285,1.0,3.0,4.0,15.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,93.0,358.43,1.53,0.0,329.67,36.26,0.0
7286,1.0,3.0,4.0,15.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,93.0,358.43,2.55,0.0,159.28,17.52,0.0
7295,1.0,3.0,4.0,15.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,100.0,358.43,6.55,0.0,759.41,83.54,0.0
7298,1.0,3.0,4.0,15.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,113.0,358.43,1.53,0.0,225.91,24.85,0.0
7299,1.0,3.0,4.0,15.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,113.0,358.43,2.55,0.0,93.25,10.26,0.0
7300,1.0,3.0,4.0,15.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,113.0,358.43,1.02,0.0,411.05999999999995,45.22,0.0
7301,1.0,3.0,4.0,15.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,113.0,358.43,2.55,0.0,75.64,8.32,0.0
7302,1.0,3.0,4.0,15.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,113.0,358.43,3.06,0.0,115.23,12.68,0.0
7303,1.0,3.0,4.0,15.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,113.0,358.43,3.06,0.0,47.400000000000006,5.21,0.0
7304,1.0,3.0,4.0,15.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,113.0,358.43,1.53,0.0,168.43,18.529999999999998,0.0
7306,1.0,3.0,4.0,15.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,119.0,358.43,2.55,0.0,281.05,30.919999999999998,0.0
7308,1.0,3.0,4.0,15.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,132.0,358.43,4.53,0.0,441.66999999999996,48.58,0.0
7309,1.0,3.0,4.0,15.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,132.0,358.43,10.55,0.0,1182.51,130.07999999999998,0.0
7311,1.0,3.0,4.0,15.0,4.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,132.0,358.43,2.55,0.0,140.97,15.509999999999998,0.0
7316,1.0,3.0,4.0,15.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,132.0,358.43,1.53,0.0,203.81,22.42,0.0
7317,1.0,3.0,4.0,15.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,132.0,358.43,2.55,0.0,159.29,17.52,0.0
7318,1.0,3.0,4.0,15.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,132.0,358.43,1.53,0.0,329.36,36.230000000000004,0.0
7319,1.0,3.0,4.0,15.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,132.0,358.43,2.04,0.0,197.65,21.740000000000002,0.0
7320,1.0,3.0,4.0,15.0,4.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,132.0,358.43,10.55,0.0,926.67,101.93,0.0
7324,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,138.0,358.43,5.1,0.0,516.11,56.769999999999996,0.0
7325,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,138.0,358.43,3.57,0.0,263.73,29.01,0.0
7329,1.0,3.0,4.0,15.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,138.0,358.43,2.55,0.0,441.4,48.55,0.0
7330,1.0,3.0,4.0,15.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,138.0,358.43,3.57,0.0,398.42,43.830000000000005,0.0
7336,1.0,3.0,4.0,15.0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,138.0,358.43,2.76,0.0,199.73999999999998,21.97,0.0
7338,1.0,3.0,4.0,15.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,150.0,358.43,2.55,0.0,685.08,75.36,0.0
7339,1.0,3.0,4.0,15.0,4.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,150.0,358.43,5.1,0.0,816.69,89.84,0.0
7340,1.0,3.0,4.0,15.0,4.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,150.0,358.43,4.08,0.0,296.93,32.66,0.0
7344,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,157.0,358.43,2.55,0.0,1086.3200000000002,119.5,0.0
7346,1.0,3.0,4.0,15.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,157.0,358.43,3.55,3.748,275.62,30.320000000000004,3.748
7348,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,169.0,358.43,2.55,0.0,228.8,25.169999999999998,0.0
7349,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,169.0,358.43,5.1,0.0,165.41,18.2,0.0
7350,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,169.0,358.43,2.55,0.0,143.02,15.73,0.0
7351,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,169.0,358.43,2.55,0.0,106.4,11.700000000000001,0.0
7355,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,169.0,358.43,2.55,0.0,202.75,22.3,0.0
7358,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,23.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,169.0,358.43,1.53,0.0,1619.5,178.15,0.0
7365,1.0,3.0,4.0,15.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,176.0,358.43,1.1,0.0,447.66,49.24,0.0
7366,1.0,3.0,4.0,15.0,4.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,176.0,358.43,2.55,0.0,275.71999999999997,30.330000000000002,0.0
7369,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,192.0,358.43,3.55,0.0,616.0600000000001,67.77,0.0
7370,1.0,3.0,4.0,15.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,192.0,358.43,3.57,0.0,536.9100000000001,59.06,0.0
7375,1.0,3.0,4.0,15.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,192.0,358.43,3.06,0.0,362.78,39.910000000000004,0.0
7376,1.0,3.0,4.0,15.0,4.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,192.0,358.43,2.15,0.0,270.95,29.81,0.0
7380,1.0,3.0,4.0,15.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,192.0,358.43,5.7,0.0,1053.25,115.86000000000001,0.0
7383,1.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,309.4,7.5,1.941,481.1,81.78999999999999,1.941
7386,1.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,11.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,309.4,6.7,0.0,340.31,57.85,0.0
7388,1.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,13.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,309.4,22.5,17.47,1171.94,199.23,17.47
7392,1.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,9.0,309.4,13.4,23.294,635.0,107.94999999999999,23.294
7395,1.0,3.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,9.0,309.4,26.8,3.882,1920.76,326.53,3.882
7398,1.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,13.0,309.4,11.25,9.706,745.75,126.78,9.706
7400,1.0,3.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,13.0,309.4,5.36,7.376,443.80999999999995,75.44999999999999,7.376
7402,1.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,21.0,309.4,3.35,3.106,42.12,7.16,3.106
7405,1.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,21.0,309.4,1.34,0.0,657.21,111.72999999999999,0.0
7408,1.0,3.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,21.0,309.4,2.5,0.776,181.32999999999998,30.830000000000002,0.776
7410,1.0,3.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,21.0,309.4,6.7,0.776,349.28000000000003,59.38,0.776
7412,1.0,3.0,5.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,21.0,309.4,6.7,5.047,152.67,25.95,5.047
7417,1.0,3.0,5.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,25.0,309.4,2.5,5.047,1076.02,182.92,5.047
7425,1.0,3.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,37.0,309.4,6.7,11.647,627.88,106.74,11.647
