,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,SERRO,MERRO,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Use Type,Household Id,FWEIGHT,Weight of Non-improved Seed,Closure Error,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Hectar,Area in Square meter,Sampling Weight,Production Of Condition in Kg,Production
13647,1.0,4.0,8.0,19.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,65.0,308.02,32.24,0.75,967.85,967.85,0.096785,967.85,308.02,1606.6299999999999,160.663
13651,1.0,4.0,8.0,19.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,76.0,308.02,35.94,1.56,1392.43,1393.62,0.139243,1392.43,308.02,2311.43,231.143
13656,1.0,4.0,8.0,19.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,81.0,308.02,19.2,0.8,768.05,768.05,0.076805,768.05,308.02,1274.9599999999998,127.496
13660,1.0,4.0,8.0,19.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,91.0,308.02,42.77,1.16,2479.85,2479.85,0.247985,2479.85,308.02,4116.55,411.655
13665,1.0,4.0,8.0,19.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,106.0,308.02,67.45,0.67,2531.24,2531.24,0.253124,2531.24,308.02,4201.86,420.186
13666,1.0,4.0,8.0,19.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,106.0,308.02,10.16,0.78,609.07,609.07,0.060907,609.07,308.02,1011.06,101.106
13668,1.0,4.0,8.0,19.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,111.0,308.02,36.94,0.64,2303.45,2303.45,0.230345,2303.45,308.02,3823.7299999999996,382.373
13672,1.0,4.0,8.0,19.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,121.0,308.02,38.1,0.22,1122.98,1122.98,0.112298,1122.98,308.02,1864.15,186.415
13674,1.0,4.0,8.0,19.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,126.0,308.02,37.07,0.82,1875.04,1875.04,0.187504,1875.04,308.02,3112.5699999999997,311.257
13678,1.0,4.0,8.0,19.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,136.0,308.02,36.74,0.45,1135.42,1135.42,0.113542,1135.42,308.02,1884.8,188.48
13682,1.0,4.0,8.0,19.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,141.0,308.02,52.05,1.06,2442.01,2442.01,0.244201,2442.01,308.02,4053.74,405.374
13684,1.0,4.0,8.0,19.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,100.0,1.0,151.0,308.02,37.48,1.03,1473.57,1473.57,0.147357,1473.57,308.02,2446.13,244.613
14396,1.0,5.0,3.0,15.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,2.0,144.82,10.75,2.53,711.09,711.2,0.071109,711.09,144.82,903.0799999999999,90.308
14403,1.0,5.0,3.0,15.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,32.0,144.82,10.04,2.05,874.76,1514.0311364418371,0.087476,874.76,144.82,1110.95,111.095
14406,1.0,5.0,3.0,15.0,8.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,42.0,144.82,19.05,1.16,1039.33,1514.0311364418371,0.103933,1039.33,144.82,1319.95,131.995
14412,1.0,5.0,3.0,15.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,47.0,144.82,48.01,3.97,2618.02,2618.02,0.261802,2618.02,144.82,3324.89,332.489
14415,1.0,5.0,3.0,15.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,57.0,144.82,78.08,0.62,5759.72,5759.72,0.575972,5759.72,144.82,7314.839999999999,731.484
14417,1.0,5.0,3.0,15.0,8.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,62.0,144.82,28.26,4.3,2356.56,2331.19,0.235656,2356.56,144.82,2992.83,299.283
14419,1.0,5.0,3.0,15.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,62.0,144.82,13.29,1.86,805.15,805.15,0.080515,805.15,144.82,1022.5400000000001,102.254
14423,1.0,5.0,3.0,15.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,72.0,144.82,24.24,1.45,1435.91,1360.22,0.143591,1435.91,144.82,1823.6100000000001,182.361
14424,1.0,5.0,3.0,15.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,77.0,144.82,7.02,0.53,497.38,497.38,0.049738,497.38,144.82,631.67,63.167
14428,1.0,5.0,3.0,15.0,8.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,77.0,144.82,42.04,3.54,2805.57,2805.57,0.280557,2805.57,144.82,3563.0699999999997,356.307
14432,1.0,5.0,3.0,15.0,8.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,87.0,144.82,38.87,3.54,2494.01,2494.01,0.249401,2494.01,144.82,3167.39,316.739
14433,1.0,5.0,3.0,15.0,8.0,1.0,1.0,1.0,11.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,87.0,144.82,9.38,1.38,606.46,606.46,0.060646,606.46,144.82,770.2,77.02
14438,1.0,5.0,3.0,15.0,8.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,92.0,144.82,13.23,0.39,795.83,795.83,0.079583,795.83,144.82,1010.6999999999999,101.07
14439,1.0,5.0,3.0,15.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,102.0,144.82,2.08,1.06,1758.66,1758.66,0.175866,1758.66,144.82,2233.5,223.35
14444,1.0,5.0,3.0,15.0,8.0,2.0,1.0,2.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,107.0,144.82,14.12,2.57,943.03,943.03,0.094303,943.03,144.82,1197.6499999999999,119.765
14449,1.0,5.0,3.0,15.0,8.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,121.0,144.82,24.27,4.75,1236.52,1236.52,0.123652,1236.52,144.82,1570.3799999999999,157.038
14460,1.0,5.0,3.0,15.0,8.0,1.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,141.0,144.82,16.27,1.82,1069.39,1069.39,0.106939,1069.39,144.82,1358.13,135.813
14464,1.0,5.0,3.0,15.0,8.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,151.0,144.82,7.06,0.49,743.43,742.61,0.074343,743.43,144.82,944.16,94.416
14465,1.0,5.0,3.0,15.0,8.0,1.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,151.0,144.82,32.75,1.25,3080.96,3080.96,0.308096,3080.96,144.82,3912.82,391.282
14471,1.0,5.0,3.0,17.0,7.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,15.0,144.96,74.88,2.5,3339.07,3339.07,0.333907,3339.07,144.96,4274.01,427.401
14477,1.0,5.0,3.0,17.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,39.0,144.96,35.1,2.42,1616.48,1616.48,0.161648,1616.48,144.96,2069.09,206.909
14480,1.0,5.0,3.0,17.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,100.0,1.0,39.0,144.96,46.8,1.6,2956.83,2956.83,0.295683,2956.83,144.96,3784.7400000000002,378.474
14483,1.0,5.0,3.0,17.0,7.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,58.0,144.96,13.206250477473482,3.36,952.5,952.5,0.09525,952.5,144.96,1219.2,121.92
14485,1.0,5.0,3.0,17.0,7.0,1.0,1.0,1.0,8.0,1.0,1.0,8.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,58.0,144.96,13.206250477473482,2.08,537.77,537.77,0.053777,537.77,144.96,688.35,68.835
14488,1.0,5.0,3.0,17.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,58.0,144.96,13.206250477473482,0.89,795.39,795.39,0.079539,795.39,144.96,1018.0999999999999,101.81
14500,1.0,5.0,3.0,17.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,108.0,144.96,69.3,0.25,3060.49,3060.49,0.306049,3060.49,144.96,3917.4300000000003,391.743
14506,1.0,5.0,3.0,17.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,138.0,144.96,15.6,2.13,771.24,771.24,0.077124,771.24,144.96,987.19,98.719
14520,1.0,5.0,3.0,17.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,100.0,1.0,162.0,144.96,51.48,0.46,3039.87,3039.87,0.303987,3039.87,144.96,3891.0299999999997,389.103
14525,1.0,5.0,3.0,17.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,180.0,144.96,6.4,1.82,949.09,949.09,0.094909,949.09,144.96,1214.8400000000001,121.484
14527,1.0,5.0,3.0,17.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,180.0,144.96,46.8,0.67,2506.28,2506.28,0.250628,2506.28,144.96,3208.04,320.804
14529,1.0,5.0,3.0,17.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,100.0,1.0,192.0,144.96,70.2,1.7,4353.41,4353.41,0.435341,4353.41,144.96,5572.36,557.236
14530,1.0,5.0,3.0,17.0,7.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,192.0,144.96,11.7,1.53,990.3,990.52,0.09903,990.3,144.96,1267.5800000000002,126.758
14541,1.0,5.0,3.0,20.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,14.0,147.47,23.4,3.59,1266.83,1266.83,0.126683,1266.83,147.47,1583.54,158.354
14544,1.0,5.0,3.0,20.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,19.0,147.47,24.31,4.18,1436.75,1436.75,0.143675,1436.75,147.47,1795.9399999999998,179.594
14550,1.0,5.0,3.0,20.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,29.0,147.47,20.4,0.46,1264.31,1264.31,0.126431,1264.31,147.47,1580.39,158.039
14557,1.0,5.0,3.0,20.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,34.0,147.47,2.89,2.76,651.3,677.16,0.06513,651.3,147.47,814.1299999999999,81.413
14586,1.0,5.0,3.0,20.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,89.0,147.47,6.24,4.37,1294.56,1294.56,0.129456,1294.56,147.47,1618.1999999999998,161.82
14594,1.0,5.0,3.0,20.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,104.0,147.47,5.46,2.21,925.61,925.61,0.092561,925.61,147.47,1157.01,115.701
14596,1.0,5.0,3.0,20.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,109.0,147.47,10.92,4.59,1154.33,1154.33,0.115433,1154.33,147.47,1442.91,144.291
14600,1.0,5.0,3.0,20.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,119.0,147.47,40.8,2.62,2974.13,1514.0311364418371,0.297413,2974.13,147.47,3717.66,371.766
15037,3.0,1.0,1.0,14.0,7.0,2.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,45.0,618.48,8.0,3.89,365.03,365.03,0.036503,365.03,618.48,587.6999999999999,58.77
15038,3.0,1.0,1.0,14.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,45.0,618.48,10.0,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.069101,691.01,618.48,1112.53,111.253
15068,3.0,1.0,1.0,14.0,7.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,151.0,618.48,4.0,1.07,524.67,524.67,0.052467,524.67,618.48,844.72,84.472
15078,3.0,1.0,1.0,14.0,7.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,172.0,618.48,15.0,2.98,1183.32,1183.32,0.118332,1183.32,618.48,1905.15,190.515
15123,3.0,1.0,2.0,10.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,49.0,570.93,12.5,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.04368,436.8,570.93,821.1800000000001,82.118
15154,3.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,95.0,570.93,4.5,2.39,436.8,436.8,0.04368,436.8,570.93,821.1800000000001,82.118
15171,3.0,1.0,2.0,10.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,111.0,570.93,8.0,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.04368,436.8,570.93,821.1800000000001,82.118
15172,3.0,1.0,2.0,10.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,111.0,570.93,20.0,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.04368,436.8,570.93,821.1800000000001,82.118
15173,3.0,1.0,2.0,10.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,111.0,570.93,25.0,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.04368,436.8,570.93,821.1800000000001,82.118
15174,3.0,1.0,2.0,10.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,111.0,570.93,18.0,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.04368,436.8,570.93,821.1800000000001,82.118
15208,3.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,83.94040940972818,541.32,36.0,3.74,3148.27,3148.27,0.314827,3148.27,541.32,4344.610000000001,434.461
15211,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,4.0,541.32,6.0,1.25,1079.23,1079.23,0.107923,1079.23,541.32,1489.34,148.934
15213,3.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,4.0,541.32,12.0,2.94,423.79,423.79,0.042379,423.79,541.32,584.83,58.483
15214,3.0,1.0,3.0,1.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,4.0,541.32,6.0,2.54,330.94,330.94,0.033094,330.94,541.32,456.70000000000005,45.67
15227,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,31.0,541.32,3.6,3.97,131.78,131.78,0.013178,131.78,541.32,181.86,18.186
15229,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,36.0,541.32,24.0,1.58,2091.14,2091.14,0.209114,2091.14,541.32,2885.77,288.577
15231,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,47.0,541.32,13.2,4.65,624.51,618.61,0.062451,624.51,541.32,861.8199999999999,86.182
15241,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,52.0,541.32,3.6,3.12,267.33,267.33,0.026733,267.33,541.32,368.92,36.892
15242,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,52.0,541.32,4.2,4.0,152.16,152.16,0.015216,152.16,541.32,209.98000000000002,20.998
15246,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,64.0,541.32,15.0,3.08,609.59,609.59,0.060959,609.59,541.32,841.23,84.123
15250,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,69.0,541.32,4.8,1.59,241.59,241.59,0.024159,241.59,541.32,333.39,33.339
15252,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,69.0,541.32,7.8,2.09,445.15,445.15,0.044515,445.15,541.32,614.31,61.431
15254,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,69.0,541.32,7.2,1.33,1047.04,1047.04,0.104704,1047.04,541.32,1444.9199999999998,144.492
15260,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,83.0,541.32,25.0,1.01,974.27,974.27,0.097427,974.27,541.32,1344.49,134.449
15262,3.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,83.0,541.32,18.0,1.37,1304.79,1304.79,0.130479,1304.79,541.32,1800.61,180.061
15267,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,99.0,541.32,18.0,1.71,824.79,824.97,0.082479,824.79,541.32,1138.21,113.821
15268,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,99.0,541.32,9.0,2.27,754.37,754.37,0.075437,754.37,541.32,1041.03,104.103
15270,3.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,99.0,541.32,9.0,3.23,968.55,968.55,0.096855,968.55,541.32,1336.6,133.66
15275,3.0,1.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,99.0,541.32,4.8,2.88,494.83,494.83,0.049483,494.83,541.32,682.87,68.287
15280,3.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,104.0,541.32,18.0,1.57,543.0,543.0,0.0543,543.0,541.32,749.34,74.934
15281,3.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,104.0,541.32,12.0,1.21,912.72,912.74,0.091272,912.72,541.32,1259.55,125.955
15282,3.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,104.0,541.32,24.0,2.71,1278.91,1278.91,0.127891,1278.91,541.32,1764.9,176.49
15284,3.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,104.0,541.32,44.64,1.48,1150.23,1150.23,0.115023,1150.23,541.32,1587.3200000000002,158.732
15286,3.0,1.0,3.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,104.0,541.32,10.8,2.7,340.95,340.95,0.034095,340.95,541.32,470.51,47.051
15288,3.0,1.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,104.0,541.32,7.2,0.36,297.15,297.15,0.029715,297.15,541.32,410.07,41.007
