,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,How were seeds planted/ sowed?,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Production Of Condition in Kg,Fertilizer Quantity
13522,50.0,3.0,1.0,3.0,36.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,2.0,0.0,54.0,265.98,100.0,0.0,0.0,0.0,0.0,1716.35,3.0,162.668,0.0
13525,50.0,3.0,1.0,3.0,36.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,0.0,60.0,265.98,0.5,0.0,0.0,0.0,0.0,1716.35,1.0,162.668,0.0
13530,50.0,3.0,1.0,3.0,36.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,60.0,265.98,24.5,0.0,0.0,0.0,0.0,1716.35,2.0,162.668,0.0
13531,50.0,3.0,1.0,3.0,36.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,67.0,265.98,7.0,0.0,0.0,0.0,0.0,886.28,1.0,83.998,0.0
13541,50.0,3.0,1.0,3.0,36.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,79.0,265.98,90.0,0.0,0.0,0.0,0.0,1716.35,4.0,162.668,0.0
13544,50.0,3.0,1.0,3.0,36.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,85.0,265.98,6.5,0.0,0.0,0.0,0.0,947.75,0.5,89.824,0.0
13545,50.0,3.0,1.0,3.0,36.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,85.0,265.98,15.0,0.0,0.0,0.0,0.0,1716.35,0.5,162.668,0.0
13547,50.0,3.0,1.0,3.0,36.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,2.0,0.0,91.0,265.98,30.0,0.0,0.0,0.0,0.0,1716.35,2.0,162.668,0.0
13551,50.0,3.0,1.0,3.0,36.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,97.0,265.98,15.0,0.0,0.0,0.0,0.0,1716.35,1.0,162.668,0.0
13559,50.0,3.0,1.0,3.0,36.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,103.0,265.98,75.0,0.0,0.0,0.0,0.0,3636.49,3.0,344.651,0.0
13560,50.0,3.0,1.0,3.0,36.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,100.0,2.0,0.0,103.0,265.98,60.0,0.0,0.0,0.0,0.0,1631.34,1.5,154.612,0.0
13562,50.0,3.0,1.0,3.0,36.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,115.0,265.98,6.0,0.0,0.0,0.0,0.0,1519.07,1.0,143.971,0.0
13568,50.0,3.0,1.0,3.0,36.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,121.0,265.98,24.0,0.0,0.0,0.0,0.0,1716.35,0.5,162.668,0.0
13649,50.0,3.0,1.0,4.0,12.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,11.0,281.25,50.0,30.0,0.0,15.0,0.0,1047.95,0.5,126.999,45.0
13652,50.0,3.0,1.0,4.0,12.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,17.0,281.25,40.0,30.0,0.0,30.0,0.0,2860.75,1.25,346.691,60.0
13655,50.0,3.0,1.0,4.0,12.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,23.0,281.25,200.0,60.0,0.0,30.0,0.0,2508.6,1.0,304.014,90.0
13663,50.0,3.0,1.0,4.0,12.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,29.0,281.25,100.0,40.0,0.0,0.0,40.0,3669.65,1.5,444.72,80.0
13674,50.0,3.0,1.0,4.0,12.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,41.0,281.25,40.0,60.0,0.0,0.0,60.0,2225.35,1.0,269.687,120.0
13678,50.0,3.0,1.0,4.0,12.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,47.0,281.25,30.0,0.0,0.0,0.0,0.0,1616.65,0.75,195.92,0.0
13686,50.0,3.0,1.0,4.0,12.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,59.0,281.25,100.0,50.0,0.0,0.0,40.0,2561.0,1.0,310.364,90.0
13699,50.0,3.0,1.0,4.0,12.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,89.0,281.25,25.0,20.0,0.0,0.0,10.0,452.2,0.05,54.802,30.0
13703,50.0,3.0,1.0,4.0,12.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,95.0,281.25,20.0,20.0,0.0,0.0,15.0,605.8,0.25,73.415,35.0
13707,50.0,3.0,1.0,4.0,12.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,101.0,281.25,160.0,80.0,0.0,0.0,40.0,1908.65,1.0,231.307,120.0
13710,50.0,3.0,1.0,4.0,12.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,101.0,281.25,25.0,20.0,0.0,0.0,10.0,1606.4,0.75,194.677,30.0
13712,50.0,3.0,1.0,4.0,12.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,0.0,113.0,281.25,240.0,60.0,0.0,0.0,50.0,3075.45,1.0,372.709,110.0
13719,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,16.0,0.0,4.0,240.34,5.0,0.0,0.0,0.0,0.0,263.4,4.0,28.647,0.0
13720,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,2.0,0.0,4.0,240.34,15.0,0.0,0.0,0.0,0.0,1226.15,0.5,133.356,0.0
13721,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,4.0,240.34,17.0,0.0,0.0,0.0,0.0,1225.9,0.5,133.328,0.0
13722,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,4.0,240.34,17.0,0.0,0.0,0.0,0.0,648.8,0.25,70.563,0.0
13728,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,6.0,100.0,2.0,0.0,9.0,240.34,110.0,0.0,0.0,0.0,0.0,1144.04,2.5,124.425,0.0
13730,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,100.0,2.0,0.0,13.0,240.34,10.0,0.0,0.0,0.0,0.0,1024.8,0.5,111.456,0.0
13731,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,16.0,0.0,13.0,240.34,2.0,0.0,0.0,0.0,0.0,153.43,2.0,16.687,0.0
13734,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,13.0,240.34,20.0,0.0,0.0,0.0,0.0,1505.95,1.0,163.786,0.0
13735,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,13.0,240.34,10.0,0.0,0.0,0.0,0.0,565.7,0.25,61.525,0.0
13736,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,13.0,240.34,5.0,0.0,0.0,0.0,0.0,598.65,0.25,65.109,0.0
13737,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,2.0,0.0,17.0,240.34,20.0,0.0,0.0,0.0,0.0,1166.65,0.5,126.884,0.0
13738,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,2.0,0.0,17.0,240.34,30.0,0.0,0.0,0.0,0.0,2299.9,1.0,250.135,0.0
13739,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,21.0,240.34,15.0,0.0,0.0,0.0,0.0,1208.25,0.5,131.409,0.0
13742,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,2.0,0.0,25.0,240.34,20.0,0.0,0.0,0.0,0.0,3029.75,1.5,329.513,0.0
13745,50.0,3.0,1.0,4.0,18.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,2.0,0.0,30.0,240.34,6.0,0.0,0.0,0.0,0.0,399.08,0.5,43.404,0.0
13746,50.0,3.0,1.0,4.0,18.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,16.0,0.0,30.0,240.34,3.0,0.0,0.0,0.0,0.0,206.5,3.0,22.459,0.0
13748,50.0,3.0,1.0,4.0,18.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,30.0,240.34,22.0,0.0,0.0,0.0,0.0,1416.85,1.0,154.096,0.0
13750,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,16.0,0.0,35.0,240.34,10.0,0.0,0.0,0.0,0.0,206.5,4.0,22.459,0.0
13752,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,2.0,0.0,35.0,240.34,25.0,0.0,0.0,0.0,0.0,1062.35,1.0,115.541,0.0
13753,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,39.0,240.34,28.0,0.0,0.0,0.0,0.0,1182.5,0.5,128.608,0.0
13754,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,2.0,0.0,39.0,240.34,15.0,0.0,0.0,0.0,0.0,1158.9,0.5,126.041,0.0
13755,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,39.0,240.34,17.0,0.0,0.0,0.0,0.0,1159.1,0.5,126.063,0.0
13758,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,2.0,0.0,43.0,240.34,40.0,0.0,0.0,0.0,0.0,2145.45,1.0,233.338,0.0
13759,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,2.0,0.0,43.0,240.34,20.0,0.0,0.0,0.0,0.0,1430.03,2.0,155.528,0.0
13761,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,2.0,0.0,43.0,240.34,10.0,0.0,0.0,0.0,0.0,574.9,0.5,62.526,0.0
13763,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,2.0,0.0,43.0,240.34,15.0,0.0,0.0,0.0,0.0,1032.5,0.5,112.294,0.0
13764,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,43.0,240.34,6.0,0.0,0.0,0.0,0.0,540.45,0.25,58.78,0.0
13765,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,47.0,240.34,11.0,0.0,0.0,0.0,0.0,836.65,0.5,90.994,0.0
13766,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,2.0,0.0,47.0,240.34,30.0,0.0,0.0,0.0,0.0,1622.1,1.0,176.418,0.0
13767,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,47.0,240.34,40.0,0.0,0.0,0.0,0.0,1622.1,1.0,176.418,0.0
13769,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,51.0,240.34,26.0,0.0,0.0,0.0,0.0,1043.05,0.5,113.442,0.0
13771,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,2.0,0.0,51.0,240.34,20.0,0.0,0.0,0.0,0.0,1986.85,1.5,216.089,0.0
13772,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,2.0,0.0,55.0,240.34,30.0,0.0,0.0,0.0,0.0,1178.75,1.0,128.2,0.0
13776,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,2.0,0.0,55.0,240.34,40.0,0.0,0.0,0.0,0.0,2248.38,2.0,244.532,0.0
13777,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,2.0,0.0,55.0,240.34,30.0,0.0,0.0,0.0,0.0,1747.9,1.5,190.1,0.0
13778,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,55.0,240.34,35.0,0.0,0.0,0.0,0.0,1747.9,1.5,190.1,0.0
13782,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,16.0,0.0,59.0,240.34,6.0,0.0,0.0,0.0,0.0,288.85,3.0,31.416,0.0
13786,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,6.0,50.0,2.0,0.0,59.0,240.34,5.0,0.0,0.0,0.0,0.0,667.33,0.5,72.578,0.0
13787,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,2.0,0.0,63.0,240.34,12.0,0.0,0.0,0.0,0.0,1325.35,0.5,144.145,0.0
13789,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,33.0,2.0,0.0,63.0,240.34,7.0,0.0,0.0,0.0,0.0,393.69,0.5,42.817,0.0
13793,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,50.0,2.0,0.0,68.0,240.34,17.5,12.5,0.0,0.0,12.5,885.98,1.0,96.359,25.0
13796,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,16.0,0.0,72.0,240.34,5.0,0.0,0.0,0.0,0.0,204.85,3.0,22.28,0.0
13799,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,2.0,0.0,72.0,240.34,5.0,0.0,0.0,0.0,0.0,391.83,0.5,42.615,0.0
13801,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,2.0,0.0,76.0,240.34,20.0,0.0,0.0,0.0,0.0,1191.25,1.5,129.56,0.0
13804,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,2.0,0.0,76.0,240.34,60.0,0.0,0.0,0.0,0.0,2795.6,1.5,304.047,0.0
13805,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,80.0,240.34,20.0,0.0,0.0,0.0,0.0,579.65,0.25,63.043,0.0
13806,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,100.0,2.0,0.0,80.0,240.34,30.0,0.0,0.0,0.0,0.0,1964.95,1.0,213.707,0.0
13808,50.0,3.0,1.0,4.0,18.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,80.0,240.34,40.0,0.0,0.0,0.0,0.0,1965.25,1.5,213.739,0.0
