,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevention/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,APERCENT,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of UREA chemical fertilizer used,Quantity of DAP chemical fertilizer used,Quantity of Both UREA and DAP chemical fertilizer used,CERROR,AREB,Enumerator Area,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
9247,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,2.0,295.69,15.15,0.0,0.0,0.0,4.22,55880.0,558.8,558.8,58.674,0.0
9256,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,295.69,20.2,0.0,0.0,0.0,2.0,235030.0,2350.3,2350.3,246.782,0.0
9261,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,29.0,295.69,30.3,0.0,0.0,0.0,0.32,77562.0,775.62,775.62,81.44,0.0
9264,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,34.0,295.69,7.07,0.0,0.0,0.0,0.84,87996.0,879.96,879.96,92.396,0.0
9267,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,34.0,295.69,40.4,0.0,0.0,0.0,0.32,366471.0,3664.71,3664.71,384.795,0.0
9269,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,34.0,295.69,25.25,0.0,0.0,0.0,1.73,22675.0,226.75,226.75,23.809,0.0
9275,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,45.0,295.69,6.6,0.0,0.0,0.0,1.7,54150.0,541.5,541.5,56.858,0.0
9277,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,51.0,295.69,15.15,0.0,0.0,0.0,0.23,111938.0,1119.38,1119.38,117.535,0.0
9278,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,51.0,295.69,10.1,0.0,0.0,0.0,4.16,45689.0,456.89,456.89,47.973,0.0
9281,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,51.0,295.69,30.3,0.0,0.0,0.0,1.16,90863.0,908.63,908.63,95.406,0.0
9290,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,66.0,295.69,40.4,0.0,0.0,20.7,0.96,292878.0,2928.78,2928.78,307.522,20.7
9293,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,77.0,295.69,25.25,0.0,0.0,0.0,0.32,76033.0,760.55,760.33,79.835,0.0
9297,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,77.0,295.69,25.25,0.0,0.0,0.0,1.18,187003.0,1870.03,1870.03,196.353,0.0
9301,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,93.0,295.69,40.4,0.0,0.0,0.0,1.23,287350.0,2873.49,2873.5,301.718,0.0
9304,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,98.0,295.69,25.25,0.0,0.0,0.0,0.97,136392.0,1363.92,1363.92,143.212,0.0
9307,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,108.0,295.69,8.08,0.0,0.0,0.0,0.96,97591.0,975.91,975.91,102.471,0.0
9313,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,113.0,295.69,20.2,0.0,0.0,0.0,0.64,180881.0,1808.81,1808.81,189.925,0.0
9321,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,138.0,295.69,60.6,0.0,0.0,0.0,0.75,142404.0,1424.04,1424.04,149.524,0.0
9329,50.0,1.0,4.0,4.0,8.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,153.0,295.69,15.15,0.0,0.0,0.0,0.54,42059.0,420.59,420.59,44.162,0.0
9334,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,4.0,297.38,10.0,0.0,0.0,0.0,1.5,30709.0,306.75,307.09,25.488,0.0
9340,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,14.0,297.38,3.0,0.0,0.0,0.0,1.61,14934.0,149.34,149.34,12.395,0.0
9343,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,30.0,297.38,13.0,0.0,0.0,0.0,4.22,75524.0,755.24,755.24,62.685,0.0
9347,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,35.0,297.38,25.0,0.0,0.0,0.0,1.67,239463.0,2394.63,2394.63,198.754,0.0
9350,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,45.0,297.38,24.0,0.0,0.0,0.0,0.87,165665.0,1656.65,1656.65,137.502,0.0
9352,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,45.0,297.38,40.0,0.0,0.0,0.0,1.02,232772.0,2327.72,2327.72,193.201,0.0
9354,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,45.0,297.38,20.0,0.0,0.0,0.0,1.72,65956.0,659.56,659.56,54.743,0.0
9356,50.0,1.0,4.0,4.0,11.0,7.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,297.38,0.5,0.0,0.0,0.0,1.1,8378.0,88.78,88.78,6.954,0.0
9357,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,61.0,297.38,40.0,0.0,0.0,0.0,0.89,213995.0,2139.95,2139.95,177.616,0.0
9358,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,61.0,297.38,10.0,0.0,0.0,0.0,0.83,88292.0,882.92,882.92,73.282,0.0
9364,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,100.0,1.0,66.0,297.38,10.0,0.0,0.0,0.0,0.86,122970.0,1229.7,1229.7,102.065,0.0
9366,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,76.0,297.38,6.0,0.0,0.0,0.0,0.97,42263.0,422.63,422.63,35.078,0.0
9367,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,100.0,1.0,76.0,297.38,20.0,0.0,0.0,0.0,0.42,167030.0,1670.3,1670.3,138.635,0.0
9372,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,81.0,297.38,15.0,0.0,0.0,0.0,0.35,149506.0,1478.82,1495.06,124.09,0.0
9375,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,81.0,297.38,10.0,0.0,0.0,0.0,0.32,89010.0,890.1,890.1,73.878,0.0
9377,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,81.0,297.38,8.0,0.0,0.0,0.0,1.16,83412.0,834.12,834.12,69.232,0.0
9380,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,100.0,1.0,91.0,297.38,18.0,0.0,0.0,0.0,0.74,125585.0,1255.85,1255.85,104.236,0.0
9381,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,91.0,297.38,29.0,0.0,0.0,0.0,3.03,211637.0,2116.23,2116.37,175.659,0.0
9390,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,96.0,297.38,25.0,0.0,0.0,0.0,1.28,228049.0,2280.49,2280.49,189.281,0.0
9395,50.0,1.0,4.0,4.0,11.0,7.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,106.0,297.38,15.0,0.0,0.0,0.0,0.54,82489.0,824.89,824.89,68.466,0.0
9396,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,122.0,297.38,46.0,0.0,0.0,0.0,0.89,350666.0,1185.3746742546282,3506.66,291.053,0.0
9403,50.0,1.0,4.0,4.0,11.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,127.0,297.38,20.0,0.0,0.0,0.0,0.44,160023.0,1600.23,1600.23,132.819,0.0
9410,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,100.0,1.0,137.0,297.38,13.0,0.0,0.0,0.0,0.9,78182.0,781.82,781.82,64.891,0.0
9411,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,137.0,297.38,7.0,6.25,0.0,0.0,0.35,58943.0,584.48,589.43,48.923,6.25
9412,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,137.0,297.38,20.0,0.0,0.0,0.0,1.29,86522.0,863.22,865.22,71.813,0.0
9420,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,100.0,1.0,142.0,297.38,20.0,0.0,0.0,0.0,3.97,116424.0,1164.24,1164.24,96.632,0.0
9424,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,142.0,297.38,12.0,0.0,0.0,0.0,1.29,113963.0,1132.44,1139.63,94.589,0.0
9425,50.0,1.0,4.0,4.0,11.0,7.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,142.0,297.38,5.0,0.0,0.0,0.0,1.85,35493.0,354.93,354.93,29.459,0.0
9432,50.0,1.0,4.0,4.0,11.0,7.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,100.0,1.0,152.0,297.38,5.0,0.0,0.0,0.0,0.46,14666.0,148.14,146.66,12.173,0.0
9435,50.0,1.0,4.0,4.0,15.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,4.0,328.89,33.33,0.0,0.0,0.0,1.07,137662.0,1376.62,1376.62,355.168,0.0
9437,50.0,1.0,4.0,4.0,15.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,14.0,328.89,6.06,0.0,0.0,0.0,0.54,66144.0,661.44,661.44,170.652,0.0
9438,50.0,1.0,4.0,4.0,15.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,328.89,6.06,0.0,0.0,0.0,1.8,32151.0,321.51,321.51,82.95,0.0
9442,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,19.0,328.89,40.4,10.0,0.0,0.0,1.03,190331.0,1903.31,1903.31,491.054,10.0
9445,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,19.0,328.89,30.3,0.0,0.0,0.0,0.82,145969.0,1459.69,1459.69,376.6,0.0
9449,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,31.0,328.89,10.1,7.5,0.0,0.0,0.47,45975.0,459.75,459.75,118.616,7.5
9450,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,31.0,328.89,12.12,18.75,0.0,0.0,0.4,105498.0,1054.98,1054.98,272.185,18.75
9451,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,31.0,328.89,4.04,2.5,0.0,0.0,0.66,69660.0,696.6,696.6,179.723,2.5
9452,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,328.89,20.2,0.0,0.0,0.0,1.15,187946.0,1879.46,1879.46,484.901,0.0
9456,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,328.89,30.3,0.0,0.0,0.0,0.88,174371.0,1743.71,1743.71,449.877,0.0
9458,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,49.0,328.89,20.2,0.0,0.0,0.0,1.56,83095.0,830.95,830.95,214.385,0.0
9462,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,49.0,328.89,25.25,0.0,0.0,0.0,0.84,90779.0,907.79,907.79,234.21,0.0
9464,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,49.0,328.89,15.15,0.0,0.0,0.0,1.3,68204.0,682.04,682.04,175.966,0.0
9465,50.0,1.0,4.0,4.0,15.0,7.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,55.0,328.89,1.01,0.0,0.0,0.0,2.45,7609.0,76.09,76.09,19.631,0.0
9466,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,65.0,328.89,10.1,0.0,0.0,0.0,2.35,118506.0,1185.06,1185.06,305.745,0.0
9467,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,65.0,328.89,10.1,0.0,0.0,0.0,0.65,76177.0,761.77,761.77,196.537,0.0
9468,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,65.0,328.89,5.05,0.0,0.0,0.0,0.29,38742.0,387.42,387.42,99.954,0.0
9469,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,65.0,328.89,6.06,0.0,0.0,0.0,2.57,62038.0,1185.3746742546282,620.38,160.058,0.0
9470,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,65.0,328.89,7.07,0.0,0.0,0.0,0.76,170388.0,1703.88,1703.88,439.601,0.0
9472,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,65.0,328.89,10.1,0.0,0.0,0.0,3.06,78677.0,786.77,786.77,202.987,0.0
9473,50.0,1.0,4.0,4.0,15.0,7.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,70.0,328.89,2.02,0.0,0.0,0.0,1.1,11482.0,114.82,114.82,29.624,0.0
9474,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,1.0,83.0,328.89,33.33,0.0,19.0,0.0,0.71,161665.0,1616.65,1616.65,417.096,19.0
9475,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,2.0,9.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,25.0,1.0,83.0,328.89,5.05,5.0,0.0,0.0,0.79,34557.0,345.57,345.57,89.157,5.0
9478,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,83.0,328.89,8.08,0.0,25.0,0.0,0.61,67501.0,675.01,675.01,174.153,25.0
9479,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,83.0,328.89,30.3,0.0,0.0,0.0,1.9,143939.0,1439.39,1439.39,371.363,0.0
9481,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,83.0,328.89,12.12,0.0,0.0,0.0,1.68,21912.0,219.12,219.12,56.533,0.0
9482,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,83.0,328.89,4.04,0.0,1.3,0.0,1.11,8910.0,89.1,89.1,22.988,1.3
9484,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,88.0,328.89,20.2,0.0,0.0,0.0,1.63,96717.0,967.17,967.17,249.53,0.0
9490,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,99.0,328.89,7.07,0.0,2.6,0.0,0.98,60841.0,608.41,608.41,156.97,2.6
9491,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,99.0,328.89,8.08,0.0,5.2,0.0,1.37,55795.0,557.95,557.95,143.951,5.2
9496,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,106.0,328.89,30.3,0.0,25.0,0.0,0.53,82986.0,829.06,829.86,214.104,25.0
9497,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,118.0,328.89,50.5,25.0,0.0,0.0,0.84,317768.0,3177.68,3177.68,819.841,25.0
9499,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,118.0,328.89,30.3,0.0,0.0,0.0,0.46,219047.0,2190.47,2190.47,565.141,0.0
9502,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,123.0,328.89,40.4,0.0,12.5,0.0,1.09,101303.0,1013.03,1013.03,261.362,12.5
9503,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,135.0,328.89,20.2,0.0,25.0,0.0,0.15,113239.0,1132.39,1132.39,292.157,25.0
9507,50.0,1.0,4.0,4.0,15.0,7.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,140.0,328.89,15.15,7.5,0.0,0.0,3.36,68579.0,685.79,685.79,176.934,7.5
