,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,SERRO,MERRO,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Use Type,Household Id,FWEIGHT,Weight of Non-improved Seed,Closure Error,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Hectar,Area in Square meter,Sampling Weight,Production Of Condition in Kg,Production
16420,3.0,1.0,9.0,38.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,79.0,537.93,30.0,1.16,2900.12,2900.12,0.290012,2900.12,537.93,2465.1,246.51
16423,3.0,1.0,9.0,38.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,89.0,537.93,2.0,2.33,807.6,807.6,0.08076,807.6,537.93,686.46,68.646
16424,3.0,1.0,9.0,38.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,89.0,537.93,30.0,0.73,3427.22,3427.22,0.342722,3427.22,537.93,2913.14,291.314
16425,3.0,1.0,9.0,38.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,89.0,537.93,8.0,0.56,1309.58,1309.58,0.130958,1309.58,537.93,1113.1399999999999,111.314
16427,3.0,1.0,9.0,38.0,3.0,1.0,1.0,5.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,89.0,537.93,10.0,0.74,1226.72,1226.72,0.122672,1226.72,537.93,1042.71,104.271
16428,3.0,1.0,9.0,38.0,3.0,1.0,1.0,5.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,89.0,537.93,30.0,1.76,2509.95,2509.95,0.250995,2509.95,537.93,2133.46,213.346
16431,3.0,1.0,9.0,38.0,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,89.0,537.93,15.0,1.22,1421.43,1421.43,0.142143,1421.43,537.93,1208.22,120.822
16435,3.0,1.0,9.0,38.0,3.0,1.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,89.0,537.93,10.0,0.38,566.26,566.26,0.056626,566.26,537.93,481.32,48.132
16437,3.0,1.0,9.0,38.0,3.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,89.0,537.93,6.0,0.78,1846.34,1846.34,0.184634,1846.34,537.93,1569.3899999999999,156.939
16438,3.0,1.0,9.0,38.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,94.0,537.93,20.0,2.29,1211.86,1211.86,0.121186,1211.86,537.93,1030.0800000000002,103.008
16441,3.0,1.0,9.0,38.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,94.0,537.93,20.0,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.148391,1483.91,537.93,1261.3200000000002,126.132
16442,3.0,1.0,9.0,38.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,94.0,537.93,10.0,0.31,1268.52,1268.52,0.126852,1268.52,537.93,1078.24,107.824
16444,3.0,1.0,9.0,38.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,94.0,537.93,2.0,1.18,567.54,567.54,0.056754,567.54,537.93,482.40999999999997,48.241
16447,3.0,1.0,9.0,38.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,104.0,537.93,16.0,1.87,1966.4,1966.4,0.19664,1966.4,537.93,1671.44,167.144
16451,3.0,1.0,9.0,38.0,3.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,104.0,537.93,12.0,1.34,2125.81,2125.81,0.212581,2125.81,537.93,1806.94,180.694
16453,3.0,1.0,9.0,38.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,109.0,537.93,0.5,2.2,92.25,92.25,0.009225,92.25,537.93,78.41,7.841
16454,3.0,1.0,9.0,38.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,109.0,537.93,3.0,2.6,446.17,446.17,0.044617,446.17,537.93,379.24,37.924
16456,3.0,1.0,9.0,38.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,109.0,537.93,1.0,2.82,124.14,124.14,0.012414,124.14,537.93,105.52,10.552
16459,3.0,1.0,9.0,38.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,109.0,537.93,5.0,1.0,1059.48,1059.48,0.105948,1059.48,537.93,900.56,90.056
16466,3.0,1.0,9.0,38.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,134.0,537.93,20.0,2.19,2120.62,2120.62,0.212062,2120.62,537.93,1802.5300000000002,180.253
16468,3.0,1.0,9.0,38.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,134.0,537.93,40.0,1.22,4203.5,4203.5,0.42035,4203.5,537.93,3572.9799999999996,357.298
16473,3.0,1.0,9.0,38.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,139.0,537.93,2.0,1.37,453.5,453.5,0.04535,453.5,537.93,385.48,38.548
16475,3.0,1.0,10.0,20.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,50.0,1.0,16.0,579.54,30.6,0.35,3398.53,3398.53,0.339853,3398.53,579.54,4112.22,411.222
16478,3.0,1.0,10.0,20.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,22.0,579.54,10.2,1.63,904.35,904.35,0.090435,904.35,579.54,1094.26,109.426
16483,3.0,1.0,10.0,20.0,7.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,22.0,579.54,7.65,1.4,915.22,915.22,0.091522,915.22,579.54,1107.4199999999998,110.742
16487,3.0,1.0,10.0,20.0,7.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,1.0,34.0,579.54,3.06,1.21,382.34,382.34,0.038234,382.34,579.54,462.62999999999994,46.263
16489,3.0,1.0,10.0,20.0,7.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,40.0,579.54,15.3,1.58,1281.77,1281.77,0.128177,1281.77,579.54,1550.94,155.094
16495,3.0,1.0,10.0,20.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,50.0,1.0,52.0,579.54,10.2,0.36,1175.79,1175.79,0.117579,1175.79,579.54,1422.71,142.271
16501,3.0,1.0,10.0,20.0,7.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,72.0,579.54,2.55,1.41,756.53,756.53,0.075653,756.53,579.54,915.4,91.54
16502,3.0,1.0,10.0,20.0,7.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,72.0,579.54,20.4,1.19,3729.09,3729.09,0.372909,3729.09,579.54,4512.2,451.22
16507,3.0,1.0,10.0,20.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,78.0,579.54,20.4,2.12,1359.4,1359.4,0.13594,1359.4,579.54,1644.87,164.487
16512,3.0,1.0,10.0,20.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,90.0,579.54,25.5,2.84,2820.71,2820.71,0.282071,2820.71,579.54,3413.06,341.306
16516,3.0,1.0,10.0,20.0,7.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,108.0,579.54,25.5,0.43,3482.23,3482.23,0.348223,3482.23,579.54,4213.5,421.35
16521,3.0,1.0,10.0,20.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,114.0,579.54,20.4,1.0,1069.87,1069.87,0.106987,1069.87,579.54,1294.54,129.454
16525,3.0,1.0,10.0,20.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,126.0,579.54,40.8,0.81,2318.03,2318.03,0.231803,2318.03,579.54,2804.82,280.482
16527,3.0,1.0,10.0,20.0,7.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,132.0,579.54,10.2,2.97,1112.35,1112.35,0.111235,1112.35,579.54,1345.94,134.594
16529,3.0,1.0,10.0,20.0,7.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,132.0,579.54,10.2,1.4345899350816191,1524.5300471823327,1514.0311364418371,0.203249,2032.49,579.54,2459.31,245.931
16530,3.0,1.0,10.0,20.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,132.0,579.54,15.3,1.71,1529.85,1529.85,0.152985,1529.85,579.54,1851.12,185.112
16532,3.0,1.0,10.0,20.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,144.0,579.54,30.6,4.2,1990.53,1990.53,0.199053,1990.53,579.54,2408.54,240.854
16541,3.0,1.0,10.0,20.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,150.0,579.54,20.4,1.05,1650.94,1650.94,0.165094,1650.94,579.54,1997.64,199.764
16543,3.0,1.0,10.0,20.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,162.0,579.54,20.4,1.75,2280.58,2280.58,0.228058,2280.58,579.54,2759.5,275.95
16730,3.0,1.0,11.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,101.0,586.84,6.3,1.79,687.35,687.35,0.068735,687.35,586.84,536.13,53.613
16832,3.0,1.0,11.0,12.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,73.0,534.73,7.56,0.09,1541.32,1541.32,0.154132,1541.32,534.73,1664.63,166.463
16875,3.0,1.0,11.0,12.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,121.0,534.73,16.05,0.54,730.33,730.33,0.073033,730.33,534.73,788.76,78.876
16877,3.0,1.0,11.0,12.0,2.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,121.0,534.73,3.21,0.88,444.83,444.83,0.044483,444.83,534.73,480.41999999999996,48.042
16882,3.0,1.0,11.0,12.0,2.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,126.0,534.73,2.14,0.25,331.87,331.87,0.033187,331.87,534.73,358.42,35.842
16891,3.0,1.0,11.0,12.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,136.0,534.73,6.42,0.51,1418.82,1418.82,0.141882,1418.82,534.73,1532.33,153.233
16898,3.0,1.0,11.0,12.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,141.0,534.73,3.21,1.04,376.54,376.54,0.037654,376.54,534.73,406.66,40.666
16904,3.0,1.0,11.0,12.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,151.0,534.73,3.95,0.85,714.43,714.43,0.071443,714.43,534.73,771.5799999999999,77.158
17052,3.0,1.0,11.0,30.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,121.0,553.75,0.66,0.76,323.47,323.47,0.032347,323.47,553.75,304.06,30.406
17058,3.0,1.0,11.0,30.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,141.0,553.75,6.6,0.65,339.07,339.07,0.033907,339.07,553.75,318.73,31.873
17117,3.0,1.0,11.0,38.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,100.0,1.0,114.0,552.16,3.0,1.31,1092.25,1092.25,0.109225,1092.25,552.16,502.44,50.244
17121,3.0,1.0,11.0,38.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,33.0,1.0,114.0,552.16,0.5,1.26,860.78,860.78,0.086078,860.78,552.16,395.96,39.596
17476,3.0,1.0,15.0,5.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,531.04,35.0,1.87,4640.45,4640.54,0.464045,4640.45,531.04,8120.789999999999,812.079
17480,3.0,1.0,15.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,11.0,531.04,40.0,2.3,1977.44,1977.44,0.197744,1977.44,531.04,3460.5200000000004,346.052
17483,3.0,1.0,15.0,5.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,531.04,35.0,0.8,3412.43,3412.43,0.341243,3412.43,531.04,5971.75,597.175
17485,3.0,1.0,15.0,5.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,23.0,531.04,40.0,1.78,2044.64,2044.64,0.204464,2044.64,531.04,3578.12,357.812
17486,3.0,1.0,15.0,5.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,23.0,531.04,15.0,0.94,1145.51,1145.51,0.114551,1145.51,531.04,2004.6399999999999,200.464
17490,3.0,1.0,15.0,5.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,23.0,531.04,20.0,1.58,1078.81,1078.81,0.107881,1078.81,531.04,1887.92,188.792
17491,3.0,1.0,15.0,5.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,27.0,531.04,70.0,1.57,3191.91,2708.64,0.319191,3191.91,531.04,5585.84,558.584
17495,3.0,1.0,15.0,5.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,47.0,531.04,60.0,2.46,4391.63,4391.63,0.439163,4391.63,531.04,7685.349999999999,768.535
17499,3.0,1.0,15.0,5.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,51.0,531.04,15.0,1.04,346.35,346.35,0.034635,346.35,531.04,606.11,60.611
17505,3.0,1.0,15.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,71.0,531.04,60.0,1.77,2938.76,2938.76,0.293876,2938.76,531.04,5142.83,514.283
17510,3.0,1.0,15.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,75.0,531.04,120.0,1.25,4234.12,4234.12,0.423412,4234.12,531.04,7409.71,740.971
17512,3.0,1.0,15.0,5.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,100.0,1.0,87.0,531.04,20.0,0.9,427.59,427.59,0.042759,427.59,531.04,748.28,74.828
17515,3.0,1.0,15.0,5.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,100.0,1.0,87.0,531.04,26.0,1.25,21.6,2167.32,0.216732,2167.32,531.04,3792.81,379.281
17517,3.0,1.0,15.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,87.0,531.04,30.0,1.64,1642.3,1642.3,0.16423,1642.3,531.04,2874.03,287.403
17521,3.0,1.0,15.0,5.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,87.0,531.04,5.0,3.8,135.08,135.08,0.013508,135.08,531.04,236.39000000000001,23.639
17526,3.0,1.0,15.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,95.0,531.04,28.0,1.35,1988.72,1988.72,0.198872,1988.72,531.04,3480.2599999999998,348.026
17528,3.0,1.0,15.0,5.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,100.0,1.0,95.0,531.04,25.0,1.2,1747.84,1747.84,0.174784,1747.84,531.04,3058.72,305.872
17529,3.0,1.0,15.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,100.0,1.0,99.0,531.04,20.0,1.22,1409.55,1409.55,0.140955,1409.55,531.04,2466.71,246.671
17534,3.0,1.0,15.0,5.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,100.0,1.0,99.0,531.04,60.0,2.12,260.05,260.05,0.026005,260.05,531.04,455.09000000000003,45.509
17536,3.0,1.0,15.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,108.0,531.04,40.0,4.28,3256.38,3256.38,0.325638,3256.38,531.04,5698.67,569.867
17537,3.0,1.0,15.0,5.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,108.0,531.04,20.0,1.31,1916.33,1916.33,0.191633,1916.33,531.04,3353.5800000000004,335.358
17545,3.0,1.0,15.0,5.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,100.0,1.0,120.0,531.04,10.0,1.58,1286.82,1223.01,0.128682,1286.82,531.04,2251.94,225.194
17547,3.0,1.0,15.0,13.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,4.0,537.93,25.0,0.56,1309.57,1309.57,0.130957,1309.57,537.93,1623.8700000000001,162.387
17551,3.0,1.0,15.0,13.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,14.0,537.93,20.0,0.69,2715.76,2712.12,0.271576,2715.76,537.93,3367.5400000000004,336.754
17556,3.0,1.0,15.0,13.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,537.93,50.0,1.19,3907.57,3901.57,0.390757,3907.57,537.93,4845.389999999999,484.539
17558,3.0,1.0,15.0,13.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,30.0,537.93,20.0,0.5,2150.45,2150.45,0.215045,2150.45,537.93,2666.56,266.656
17603,3.0,1.0,15.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,100.0,1.0,110.0,537.93,75.0,0.51,3408.76,3407.2,0.340876,3408.76,537.93,4226.86,422.686
17632,3.0,1.0,15.0,22.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,12.0,534.55,16.231,1.08,1227.02,1227.02,0.122702,1227.02,534.55,883.45,88.345
17680,3.0,1.0,16.0,7.0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,11.0,479.31,7.0,3.64,530.44,530.44,0.053044,530.44,479.31,636.5300000000001,63.653
17684,3.0,1.0,16.0,7.0,4.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,479.31,2.8,3.01,264.81,264.81,0.026481,264.81,479.31,317.77000000000004,31.777
17697,3.0,1.0,16.0,7.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,35.0,479.31,4.2,1.82,1543.55,1543.55,0.154355,1543.55,479.31,1852.26,185.226
17718,3.0,1.0,16.0,7.0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,59.0,479.31,12.0,0.89,535.06,535.06,0.053506,535.06,479.31,642.07,64.207
17723,3.0,1.0,16.0,7.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,63.0,479.31,5.6,0.63,755.14,755.14,0.075514,755.14,479.31,906.17,90.617
17729,3.0,1.0,16.0,7.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,71.0,479.31,33.0,1.79,1796.96,1796.96,0.179696,1796.96,479.31,2156.35,215.635
17743,3.0,1.0,16.0,7.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,87.0,479.31,2.1,1.98,1028.89,1028.89,0.102889,1028.89,479.31,1234.67,123.467
