,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,Soil Erosion,Measure taken to soil erosion,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Utilization,Household Id,Sampling Weight,Weight of Non-improved Seed,Closure Error,Enumerator Area in sqm,Computed Area in sqm,Area in Square meter,Production Of Condition in Kg
9635,1.0,3.0,7.0,4.0,8.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,178.0,290.08,9.48,2.35,359.22,359.22,359.22,589.12
9636,1.0,3.0,7.0,4.0,8.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,178.0,290.08,4.24,3.61,160.69,158.38,160.69,263.53
9638,1.0,3.0,7.0,4.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,178.0,290.08,21.0,0.87,815.09,905.59,815.09,1336.75
9639,1.0,3.0,7.0,4.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,178.0,290.08,11.78,0.77,317.74,317.28,317.73999999999995,521.0899999999999
9640,1.0,3.0,7.0,4.0,8.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,178.0,290.08,11.0,1.51,251.46,251.46,251.46,412.39
9641,1.0,3.0,7.0,4.0,8.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,178.0,290.08,34.47,2.31,1051.19,1051.19,1051.19,1723.95
9642,1.0,3.0,7.0,4.0,8.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,178.0,290.08,32.1,3.73,906.48,906.48,906.48,1486.63
9643,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,5.0,281.61,14.5,1.19,525.07,525.07,525.0699999999999,708.84
9644,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,5.0,281.61,29.0,0.82,803.06,803.06,803.0600000000001,1084.13
9645,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,5.0,281.61,14.5,0.19,503.42,503.42,503.41999999999996,679.62
9647,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,5.0,281.61,5.8,1.87,316.64,316.64,316.64,427.46000000000004
9649,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,5.0,281.61,2.9,0.98,110.3,110.3,110.3,148.91
9651,1.0,3.0,7.0,7.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,5.0,281.61,31.9,0.24,1983.81,1983.81,1983.81,2678.1400000000003
9656,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,17.0,281.61,8.7,1.05,247.75,247.75,247.74999999999997,334.46
9657,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,17.0,281.61,11.6,0.51,939.04,939.04,939.04,1267.7
9658,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,17.0,281.61,14.5,0.63,982.01,982.01,982.01,1325.71
9659,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,17.0,281.61,11.6,0.54,537.28,537.28,537.28,725.33
9661,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,17.0,281.61,5.8,0.41,360.76,360.76,360.76,487.03000000000003
9664,1.0,3.0,7.0,7.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,23.0,281.61,11.6,1.44,710.39,710.39,710.3900000000001,959.03
9665,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,36.0,281.61,23.2,0.51,988.84,988.84,988.84,1334.9299999999998
9666,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,36.0,281.61,8.7,2.1,288.63,288.63,288.63,389.65000000000003
9667,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,36.0,281.61,3.48,1.55,138.03,138.03,138.03,186.34
9668,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,36.0,281.61,23.2,1.25,1290.92,1290.92,1290.92,1742.7399999999998
9669,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,36.0,281.61,46.4,0.72,2002.15,2002.15,2002.15,2702.9
9670,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,281.61,8.7,0.88,491.44,491.44,491.44,663.44
9671,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,36.0,281.61,1.74,0.69,75.12,75.12,75.11999999999999,101.41
9672,1.0,3.0,7.0,7.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,281.61,23.2,2.06,481.66,481.66,481.66,650.24
9673,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,42.0,281.61,11.6,0.82,452.26,452.26,452.26000000000005,610.5500000000001
9677,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,42.0,281.61,6.96,2.19,641.24,641.24,641.24,865.6700000000001
9678,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,42.0,281.61,4.64,0.85,435.88,435.88,435.88,588.44
9679,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,42.0,281.61,23.2,1.35,1241.54,1241.54,1241.54,1676.08
9680,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,42.0,281.61,2.9,2.07,152.31,152.31,152.31,205.62
9682,1.0,3.0,7.0,7.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,42.0,281.61,11.6,0.04,571.05,571.05,571.0500000000001,770.92
9683,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,54.0,281.61,17.4,0.22,919.73,919.73,919.73,1241.6399999999999
9684,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,54.0,281.61,23.2,0.23,1101.53,1101.53,1101.53,1487.07
9685,1.0,3.0,7.0,7.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,54.0,281.61,8.7,1.24,399.42,399.42,399.41999999999996,539.22
9686,1.0,3.0,7.0,7.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,54.0,281.61,14.5,1.86,695.84,695.84,695.8399999999999,939.3800000000001
9687,1.0,3.0,7.0,7.0,6.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,54.0,281.61,14.5,0.54,740.87,740.87,740.87,1000.17
9688,1.0,3.0,7.0,7.0,6.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,54.0,281.61,14.5,1.18,720.21,720.21,720.21,972.28
9689,1.0,3.0,7.0,7.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,60.0,281.61,5.8,1.07,178.96,178.96,178.95999999999998,241.6
9690,1.0,3.0,7.0,7.0,6.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,60.0,281.61,69.6,0.5,3094.7,3094.7,3094.7000000000003,4177.85
9691,1.0,3.0,7.0,7.0,6.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,60.0,281.61,23.2,0.21,922.7,922.7,922.7,1245.65
9692,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,73.0,281.61,20.3,0.47,1183.68,1183.68,1183.68,1597.97
9693,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,73.0,281.61,8.7,0.23,476.48,476.48,476.48,643.25
9695,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,73.0,281.61,20.3,1.09,1078.56,1078.56,1078.56,1456.0600000000002
9696,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,73.0,281.61,17.4,1.54,1047.94,1047.94,1047.94,1414.72
9697,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,73.0,281.61,2.9,0.39,238.88,238.88,238.88,322.49
9698,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,73.0,281.61,11.6,0.91,959.27,959.27,959.27,1295.01
9699,1.0,3.0,7.0,7.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,73.0,281.61,8.7,0.85,595.18,595.18,595.1800000000001,803.49
9700,1.0,3.0,7.0,7.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,73.0,281.61,8.7,1.31,388.77,388.77,388.77000000000004,524.84
9701,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,80.0,281.61,8.7,0.92,562.89,562.39,562.89,759.9
9702,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,80.0,281.61,40.6,0.62,2978.88,2978.88,2978.8799999999997,4021.49
9703,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,92.0,281.61,8.7,0.59,328.49,328.49,328.49,443.46
9707,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,92.0,281.61,10.54,0.64,382.04,382.04,382.04,515.75
9709,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,92.0,281.61,17.4,0.72,421.19,421.19,421.18999999999994,568.61
9710,1.0,3.0,7.0,7.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,92.0,281.61,23.2,0.27,927.98,927.98,927.98,1252.77
9712,1.0,3.0,7.0,7.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,92.0,281.61,46.4,1.37,1468.91,1468.91,1468.9099999999999,1983.0300000000002
9713,1.0,3.0,7.0,7.0,6.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,92.0,281.61,11.6,0.49,487.8,487.8,487.79999999999995,658.53
9714,1.0,3.0,7.0,7.0,6.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,92.0,281.61,26.1,0.59,1164.94,1164.94,1164.94,1572.6699999999998
9715,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,112.0,281.61,60.9,0.36,2598.73,2598.73,2598.73,3508.2900000000004
9717,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,112.0,281.61,14.5,0.39,583.44,583.44,583.44,787.64
9718,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,112.0,281.61,37.7,0.39,1224.29,1224.29,1224.29,1652.79
9721,1.0,3.0,7.0,7.0,6.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,112.0,281.61,14.5,0.69,733.36,733.36,733.36,990.04
9722,1.0,3.0,7.0,7.0,6.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,112.0,281.61,14.5,0.8,610.22,610.22,610.22,823.8
9723,1.0,3.0,7.0,7.0,6.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,112.0,281.61,11.6,0.55,355.32,355.32,355.32,479.68
9724,1.0,3.0,7.0,7.0,6.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,112.0,281.61,34.8,0.94,1579.19,1577.8,1579.19,2131.91
9725,1.0,3.0,7.0,7.0,6.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,112.0,281.61,37.7,1.49,2015.22,2015.22,2015.22,2720.55
9727,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,118.0,281.61,40.6,0.99,1596.65,1596.65,1596.65,2155.48
9729,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,118.0,281.61,34.8,1.43,1465.7,1465.7,1465.7,1978.6999999999998
9731,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,118.0,281.61,29.0,2.27,1253.03,1253.03,1253.03,1691.5900000000001
9732,1.0,3.0,7.0,7.0,6.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,118.0,281.61,17.4,0.74,932.89,932.89,932.89,1259.3999999999999
9733,1.0,3.0,7.0,7.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,118.0,281.61,8.7,0.97,659.02,659.02,659.02,889.6800000000001
9735,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,131.0,281.61,37.7,0.56,2957.44,2957.44,2957.44,3992.5400000000004
9736,1.0,3.0,7.0,7.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,131.0,281.61,40.6,0.8,2520.72,2520.72,2520.7200000000003,3402.97
9737,1.0,3.0,7.0,7.0,6.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,131.0,281.61,23.2,2.57,801.13,801.13,801.13,1081.53
9738,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,137.0,281.61,104.0,2.13,5051.16,5051.16,5051.16,6819.070000000001
9740,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,100.0,1.0,137.0,281.61,46.4,0.27,3044.55,3044.58,3044.5499999999997,4110.139999999999
9742,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,151.0,281.61,14.5,0.18,535.61,535.62,535.61,723.0699999999999
9743,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,151.0,281.61,14.5,0.38,594.31,594.31,594.31,802.3199999999999
9744,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,151.0,281.61,17.4,0.11,686.59,686.59,686.59,926.9
9745,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,151.0,281.61,23.2,0.13,954.39,954.39,954.39,1288.43
9746,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,151.0,281.61,2.9,1.4,161.39,161.39,161.39000000000001,217.88
9747,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,151.0,281.61,2.9,1.4,161.39,161.39,161.39000000000001,217.88
9748,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,151.0,281.61,2.9,0.42,161.02,161.02,161.02,217.38
9749,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,151.0,281.61,20.3,0.36,791.91,791.32,791.91,1069.08
9750,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,151.0,281.61,5.8,0.21,174.33,174.33,174.33,235.35
9751,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,151.0,281.61,2.9,0.57,161.87,161.87,161.87,218.52
9752,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,151.0,281.61,14.5,0.48,434.15,434.15,434.15000000000003,586.1
9753,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,151.0,281.61,20.3,0.96,724.19,724.19,724.1899999999999,977.66
9754,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,157.0,281.61,14.5,0.59,439.74,439.74,439.74,593.65
9755,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,157.0,281.61,5.8,0.54,196.26,196.26,196.26000000000002,264.95000000000005
9756,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,157.0,281.61,14.5,1.0,367.76,398.43,367.76000000000005,496.48
9757,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,157.0,281.61,5.8,0.06,211.3,211.3,211.29999999999998,285.26
9758,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,157.0,281.61,23.2,0.32,725.73,725.73,725.73,979.74
9760,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,157.0,281.61,8.7,0.12,378.35,378.35,378.35,510.77000000000004
9761,1.0,3.0,7.0,7.0,6.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,157.0,281.61,8.7,0.24,224.21,224.21,224.21,302.68
