,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Holder Condition,Production Of Condition in Kg,Fertilizer Quantity
9336,1.0,5.0,1.0,17.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,118.0,246.7,4.0,0.0,0.0,0.0,0.0,4450.74,2.0,0.0,1191.804,0.0
9337,1.0,5.0,1.0,17.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,100.0,118.0,246.7,4.0,0.0,0.0,0.0,0.0,3443.48,4.0,0.0,922.083,0.0
9339,1.0,5.0,1.0,17.0,2.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,124.0,246.7,15.0,0.0,0.0,0.0,0.0,4450.74,8.0,0.0,1191.804,0.0
9341,1.0,5.0,2.0,2.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,100.0,2.0,255.7,8.0,0.0,0.0,50.0,0.0,2599.07,1.5,0.0,790.02,50.0
9345,1.0,5.0,2.0,2.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,26.0,255.7,15.0,0.0,0.0,50.0,0.0,5436.39,2.5,0.0,1652.459,50.0
9346,1.0,5.0,2.0,2.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,32.0,255.7,11.0,0.0,0.0,0.0,0.0,6161.95,2.5,0.0,1873.002,0.0
9349,1.0,5.0,2.0,2.0,4.0,1.0,1.0,6.0,2.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,44.0,255.7,10.0,0.0,0.0,200.0,0.0,6167.35,3.0,0.0,1874.643,200.0
9353,1.0,5.0,2.0,2.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,62.0,255.7,18.0,0.0,0.0,100.0,0.0,5423.97,2.5,0.0,1648.683,100.0
9354,1.0,5.0,2.0,2.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,100.0,68.0,255.7,4.0,0.0,0.0,25.0,0.0,1185.92,1.0,0.0,360.476,25.0
9357,1.0,5.0,2.0,2.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,74.0,255.7,11.0,0.0,0.0,50.0,0.0,3489.47,2.0,0.0,1060.668,50.0
9359,1.0,5.0,2.0,2.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,100.0,80.0,255.7,5.0,0.0,0.0,20.0,0.0,683.32,0.5,0.0,207.704,20.0
9361,1.0,5.0,2.0,2.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,92.0,255.7,18.0,0.0,0.0,100.0,0.0,5864.78,3.0,0.0,1782.673,100.0
9364,1.0,5.0,2.0,2.0,4.0,2.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,104.0,255.7,3.0,0.0,0.0,30.0,0.0,2630.3,1.5,0.0,799.512,30.0
9366,1.0,5.0,2.0,2.0,4.0,2.0,1.0,6.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,110.0,255.7,2.5,0.0,0.0,0.0,0.0,1165.3,0.5,0.0,354.207,0.0
9367,1.0,5.0,2.0,2.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,100.0,116.0,255.7,7.0,0.0,0.0,50.0,0.0,2341.05,2.0,0.0,711.59,50.0
9368,1.0,5.0,2.0,2.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,100.0,116.0,255.7,3.5,0.0,0.0,15.0,0.0,801.18,1.0,0.0,243.528,15.0
9370,1.0,5.0,2.0,3.0,15.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,6.0,100.0,4.0,234.23,2.01,0.0,0.0,0.0,0.0,2204.58,1.0,0.0,319.099,0.0
9381,1.0,5.0,2.0,3.0,15.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,76.0,234.23,20.1,0.0,0.0,25.0,0.0,5823.2,5.0,0.0,842.873,25.0
9384,1.0,5.0,2.0,3.0,15.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,80.0,93.0,234.23,0.6,0.0,0.0,0.0,0.0,135.35,15.0,0.0,19.591,0.0
9386,1.0,5.0,2.0,3.0,15.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,105.0,234.23,2.01,4.0,0.0,3.5,0.0,2216.16,1.0,0.0,320.776,7.5
9388,1.0,5.0,2.0,3.0,15.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,111.0,234.23,4.02,0.0,0.0,50.0,0.0,4454.21,2.0,0.0,644.721,50.0
9390,1.0,5.0,2.0,3.0,15.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,121.0,234.23,6.7,0.0,0.0,0.0,0.0,5859.2,3.0,0.0,848.084,0.0
9394,1.0,5.0,2.0,5.0,1.0,2.0,1.0,6.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,5.0,283.55,2.0,0.0,0.0,0.0,0.0,298.48,0.25,0.0,154.451,0.0
9395,1.0,5.0,2.0,5.0,1.0,2.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,5.0,283.55,4.0,0.0,0.0,0.0,0.0,477.57,0.5,0.0,247.123,0.0
9397,1.0,5.0,2.0,5.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,10.0,283.55,1.42,0.0,0.0,0.0,0.0,761.8,0.5,0.0,394.201,0.0
9399,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,283.55,6.0,25.0,0.0,25.0,0.0,1120.06,3.0,0.0,579.586,50.0
9400,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,15.0,283.55,6.0,0.0,0.0,0.0,0.0,425.06,1.5,0.0,219.951,0.0
9402,1.0,5.0,2.0,5.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,20.0,283.55,2.13,0.0,0.0,0.0,0.0,285.5,0.25,0.0,147.735,0.0
9404,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,25.0,283.55,7.0,0.0,0.0,0.0,0.0,1354.32,5.0,0.0,700.807,0.0
9406,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,30.0,283.55,4.97,0.0,0.0,0.0,0.0,1135.43,1.0,0.0,587.539,0.0
9409,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,35.0,283.55,2.5,0.0,0.0,0.0,0.0,3833.14,1.0,0.0,1983.496,0.0
9410,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,35.0,283.55,5.0,10.0,0.0,25.0,0.0,486.85,0.25,0.0,251.925,35.0
9413,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,45.0,283.55,12.0,25.0,0.0,25.0,0.0,845.57,2.0,0.0,437.548,50.0
9414,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,45.0,283.55,12.0,0.0,0.0,25.0,0.0,543.1,2.0,0.0,281.033,25.0
9415,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,50.0,283.55,1.78,0.0,0.0,5.0,0.0,946.32,1.0,0.0,489.683,5.0
9418,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,55.0,283.55,10.0,0.0,0.0,20.0,0.0,763.68,0.5,0.0,395.173,20.0
9419,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,60.0,283.55,5.68,0.0,0.0,20.0,0.0,4166.69,1.5,0.0,2156.094,20.0
9421,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,65.0,283.55,1.5,10.0,0.0,10.0,0.0,1016.26,1.0,0.0,525.873,20.0
9423,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,70.0,283.55,4.26,0.0,0.0,20.0,0.0,1660.02,1.0,0.0,858.994,20.0
9425,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,75.0,283.55,3.0,10.0,0.0,10.0,0.0,1166.89,4.0,0.0,603.819,20.0
9426,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,75.0,283.55,10.0,10.0,0.0,10.0,0.0,1364.44,3.0,0.0,706.043,20.0
9428,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,80.0,283.55,21.91,0.0,0.0,0.0,0.0,4248.92,1.5,0.0,2198.645,0.0
9429,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,3.0,100.0,80.0,283.55,14.12,0.0,0.0,24.0,0.0,3963.61,2.0,0.0,2051.008,24.0
9431,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,85.0,283.55,1.0,0.0,0.0,0.0,0.0,124.79,1.5,0.0,64.574,0.0
9432,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,85.0,283.55,1.0,0.0,0.0,0.0,0.0,214.38,1.5,0.0,110.934,0.0
9434,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,90.0,283.55,2.13,0.0,0.0,0.0,0.0,295.63,0.25,0.0,152.976,0.0
9435,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,95.0,283.55,6.0,0.0,0.0,0.0,0.0,418.5,1.0,0.0,216.557,0.0
9437,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,95.0,283.55,24.3005192083958,0.0,0.0,0.0,0.0,137.26,1.0,0.0,71.026,0.0
9439,1.0,5.0,2.0,5.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,100.0,283.55,2.13,0.0,0.0,0.0,0.0,1101.21,1.0,0.0,569.832,0.0
9441,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,7.0,248.18,3.8,0.0,0.0,0.0,0.0,2379.39,2.0,0.0,581.18,0.0
9444,1.0,5.0,2.0,7.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,51.0,248.18,2.51,0.0,0.0,0.0,0.0,655.29,0.5,0.0,160.058,0.0
9445,1.0,5.0,2.0,7.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,100.0,51.0,248.18,3.0,0.0,0.0,0.0,0.0,778.4,0.75,0.0,190.128,0.0
9446,1.0,5.0,2.0,7.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,51.0,248.18,4.0,0.0,0.0,0.0,0.0,2066.85,1.0,0.0,504.84,0.0
9449,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,64.0,248.18,2.5,0.0,0.0,0.0,0.0,1317.14,0.75,0.0,321.719,0.0
9453,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,82.0,248.18,0.2,0.0,0.0,0.0,0.0,132.11,0.12,0.0,32.269,0.0
9455,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,88.0,248.18,3.56,0.0,0.0,0.0,0.0,306.74,0.25,0.0,74.923,0.0
9456,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,88.0,248.18,7.62,0.0,0.0,0.0,0.0,5578.02,2.25,0.0,1362.463,0.0
9458,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,94.0,248.18,2.75,0.0,0.0,0.0,0.0,828.79,0.5,0.0,202.437,0.0
9459,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,94.0,248.18,1.34,0.0,0.0,0.0,0.0,2904.08,1.5,0.0,709.338,0.0
9462,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,94.0,248.18,15.12,0.0,50.0,0.0,0.0,4823.21,4.0,0.0,1178.095,50.0
9463,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,6.0,100.0,100.0,248.18,3.52,0.0,0.0,0.0,0.0,1191.03,1.0,0.0,290.916,0.0
9467,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,106.0,248.18,4.2,7.5,14.25,0.0,0.0,2996.24,2.0,0.0,731.847,21.75
9468,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,7.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,106.0,248.18,4.5,10.5,30.0,0.0,0.0,2127.6,1.0,0.0,519.678,40.5
9470,1.0,5.0,2.0,7.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,112.0,248.18,7.12,0.0,0.0,0.0,0.0,4823.21,2.5,0.0,1178.095,0.0
9472,1.0,5.0,2.0,7.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,45.0,118.0,248.18,1.65,0.0,0.0,0.0,0.0,123.16,0.12,0.0,30.083,0.0
9473,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,118.0,248.18,2.25,0.0,0.0,0.0,0.0,376.54,0.12,0.0,91.972,0.0
9474,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,118.0,248.18,3.78,0.0,0.0,0.0,0.0,2569.07,1.25,0.0,627.509,0.0
9475,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,100.0,118.0,248.18,4.5,0.0,25.0,0.0,0.0,3054.33,1.5,0.0,746.038,25.0
9476,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,124.0,248.18,4.21,0.0,0.0,0.0,0.0,1322.02,1.0,0.0,322.911,0.0
9478,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,124.0,248.18,17.21,0.0,0.0,0.0,0.0,4823.21,1.5,0.0,1178.095,0.0
9480,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,130.0,248.18,3.35,0.0,0.0,0.0,0.0,1376.72,0.5,0.0,336.271,0.0
9481,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,7.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,2.0,100.0,130.0,248.18,8.5,0.0,50.0,0.0,0.0,1806.1,1.0,0.0,441.151,50.0
9483,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,136.0,248.18,5.0,0.0,0.0,0.0,0.0,2074.53,1.0,0.0,506.716,0.0
9484,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,136.0,248.18,4.21,0.0,0.0,0.0,0.0,3729.91,1.5,0.0,911.051,0.0
9485,1.0,5.0,2.0,7.0,2.0,1.0,1.0,6.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,100.0,136.0,248.18,2.0,0.0,0.0,0.0,0.0,2144.29,1.0,0.0,523.754,0.0
9486,1.0,5.0,2.0,9.0,6.0,1.0,1.0,6.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,271.68,0.42,0.0,0.0,0.0,0.0,938.25,0.25,0.0,232.567,0.0
9490,1.0,5.0,2.0,9.0,6.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,12.0,271.68,2.0,0.0,0.0,0.0,0.0,319.27,3.0,0.0,79.139,0.0
9491,1.0,5.0,2.0,9.0,6.0,2.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,12.0,271.68,12.0,25.0,25.0,0.0,0.0,4994.55,2.0,0.0,1238.019,50.0
9492,1.0,5.0,2.0,9.0,6.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,12.0,271.68,4.0,0.0,0.0,0.0,0.0,2372.78,1.0,0.0,588.151,0.0
9494,1.0,5.0,2.0,9.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,17.0,271.68,3.0,0.0,0.0,0.0,0.0,473.91,0.25,0.0,117.471,0.0
9496,1.0,5.0,2.0,9.0,6.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,22.0,271.68,0.83,0.0,0.0,0.0,0.0,381.96,0.25,0.0,94.679,0.0
9497,1.0,5.0,2.0,9.0,6.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,22.0,271.68,1.66,0.0,0.0,0.0,0.0,3162.15,1.0,0.0,783.816,0.0
