,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,"If natural fertilizer used, type",How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of MIXED fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
2984,50.0,1.0,2.0,3.0,16.0,8.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,72.0,268.49,6.1,0.0,0.0,0.0,0.0,3.09,172444.0,0.172444,1724.44,1369.1838170877845,1622.09,1.0,300137.0,3.00137,300.137,1.0
2987,50.0,1.0,2.0,3.0,16.0,8.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,72.0,268.49,14.0,0.0,0.0,0.0,0.0,4.39,324392.0,0.324392,3243.92,3051.38,3051.38,1.5,564603.0,5.64603,564.603,1.0
2990,50.0,1.0,2.0,3.0,16.0,8.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,76.0,268.49,3.6,12.3,0.0,10.8,0.0,3.68,49121.0,0.049121,491.21,462.05,462.05,0.25,85495.0,0.85495,85.495,23.1
2993,50.0,1.0,2.0,3.0,16.0,8.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,4.0,1.0,2.0,100.0,1.0,1.0,0.0,76.0,268.49,3.3,2.9,0.0,2.5,0.0,2.74,31400.0,0.0314,314.0,295.36,295.36,0.25,54652.0,0.54652,54.652,9.4
2996,50.0,1.0,2.0,3.0,16.0,8.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,81.0,268.49,2.1,0.0,0.0,0.0,0.0,2.6,61759.0,0.061759,617.59,580.93,580.93,0.25,107492.0,1.07492,107.492,0.0
3000,50.0,1.0,2.0,3.0,16.0,8.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,86.0,268.49,2.2,0.0,0.0,0.0,0.0,2.71,21855.0,0.021855,218.55,206.36,205.58,0.25,38039.0,0.38039,38.039,0.0
3006,50.0,1.0,2.0,3.0,16.0,8.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,90.0,268.49,2.9,2.9,0.0,2.1,0.0,0.65,171140.0,0.17114,1711.4,1609.82,1609.82,1.0,297868.0,2.97868,297.868,5.0
3007,50.0,1.0,2.0,3.0,16.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,90.0,268.49,2.1,2.9,0.0,2.1,0.0,4.21,55889.0,0.055889,558.89,525.72,525.72,0.25,97275.0,0.97275,97.275,5.0
3012,50.0,1.0,2.0,3.0,22.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,2.0,292.38,8.0,11.0,0.0,12.0,0.0,1.52,144913.0,0.144913,1449.13,1363.12,1363.12,1.0,247323.0,2.47323,247.323,23.0
3023,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,18.0,292.38,2.05,0.0,0.0,0.0,0.0,1.24,19069.0,0.019069,190.69,179.37,179.37,0.1,32546.0,0.32546,32.546,0.0
3025,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,18.0,292.38,14.0,0.0,0.0,25.0,0.0,2.62,247498.0,0.247498,2474.98,2328.08,2328.08,1.5,422404.0,4.22404,422.404,25.0
3032,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,25.0,292.38,8.8,5.0,0.0,0.0,0.0,1.36,313120.0,0.31312,3131.2,2945.35,2945.35,1.5,534401.0,5.34401,534.401,5.0
3034,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,32.0,292.38,3.0,0.0,0.0,0.0,0.0,2.05,49550.0,0.04955,495.5,466.09,466.09,0.15,84568.0,0.84568,84.568,1.0
3039,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,32.0,292.38,7.0,0.0,0.0,0.0,0.0,4.72,154507.0,0.154507,1545.07,1453.36,1453.36,1.0,263697.0,2.63697,263.697,1.0
3040,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,32.0,292.38,10.0,2.5,0.0,2.5,0.0,0.84,122348.0,0.122348,1223.48,1150.89,1150.86,1.0,208810.0,2.0881,208.81,5.0
3043,50.0,1.0,2.0,3.0,22.0,3.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,38.0,292.38,7.6,0.0,7.5,0.0,0.0,3.33,57063.0,0.057063,570.63,536.76,536.76,0.5,97390.0,0.9739,97.39,7.5
3045,50.0,1.0,2.0,3.0,22.0,3.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,38.0,292.38,6.5,4.0,0.0,0.0,0.0,3.29,204210.0,0.20421,2042.1,1920.89,1920.89,1.0,348525.0,3.48525,348.525,4.0
3049,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,44.0,292.38,5.0,3.0,7.0,0.0,0.0,4.26,27562.0,0.027562,275.62,259.26,259.26,0.25,47041.0,0.47041,47.041,10.0
3053,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,44.0,292.38,10.0,17.0,0.0,3.0,0.0,4.26,27562.0,0.027562,275.62,749.71,259.26,0.25,47041.0,0.47041,47.041,20.0
3054,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,51.0,292.38,4.5,0.0,12.5,0.0,0.0,1.18,72507.0,0.072507,725.07,680.8,682.03,0.1,123747.0,1.23747,123.747,12.5
3060,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,63.0,292.38,5.8,15.0,0.0,0.0,0.0,0.86,227155.0,0.227155,2271.55,2136.72,2136.72,0.5,387686.0,3.87686,387.686,15.0
3067,50.0,1.0,2.0,3.0,22.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,75.0,292.38,8.6,0.0,20.0,0.0,0.0,1.2,170079.0,0.170079,1700.79,1599.84,1599.84,0.5,290274.0,2.90274,290.274,20.0
3068,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,81.0,292.38,4.0,0.0,0.0,5.0,0.0,1.37,59194.0,0.059194,591.94,556.81,556.81,1.25,101026.0,1.01026,101.026,5.0
3069,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,81.0,292.38,4.0,0.0,0.0,7.0,0.0,2.58,82640.0,0.08264,826.4,777.35,777.35,0.25,141041.0,1.41041,141.041,7.0
3073,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,81.0,292.38,10.0,0.0,0.0,10.0,0.0,0.97,41647.0,0.041647,416.47,391.71,391.75,0.5,71078.0,0.71078,71.078,10.0
3076,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,88.0,292.38,21.1,25.0,25.0,0.0,0.0,4.6,444625.0,0.444625,4446.25,4182.34,4182.34,1.0,758840.0,7.5884,758.84,50.0
3077,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,95.0,292.38,2.5,3.0,0.0,0.0,0.0,1.25,66214.0,0.066214,662.14,622.84,622.84,0.5,113007.0,1.13007,113.007,3.0
3080,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,101.0,292.38,7.6,7.5,0.0,0.0,0.0,4.89,123892.0,0.123892,1238.92,1165.38,1165.38,0.5,211446.0,2.11446,211.446,8.5
3089,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,11.0,2.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,34.0,1.0,1.0,0.0,109.0,292.38,1.0,3.0,0.0,0.0,0.0,0.76,14029.0,0.014029,140.29,131.96,131.96,0.15,23943.0,0.23943,23.943,3.0
3090,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,109.0,292.38,16.5,8.5,0.0,0.0,0.0,1.58,50491.0,0.050491,504.91,474.94,474.94,1.0,86173.0,0.86173,86.173,8.5
3092,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,109.0,292.38,10.0,20.0,0.0,0.0,0.0,2.6,79865.0,0.079865,798.65,751.25,751.25,0.75,136306.0,1.36306,136.306,20.0
3093,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,109.0,292.38,7.5,6.0,0.0,4.0,0.0,4.33,82001.0,0.082001,820.01,769.62,771.34,0.5,139951.0,1.39951,139.951,10.0
3100,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,116.0,292.38,8.9,10.0,10.0,0.0,0.0,2.35,172015.0,0.172015,1720.15,1618.05,1618.05,0.5,293577.0,2.93577,293.577,20.0
3104,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,123.0,292.38,8.0,0.0,0.0,4.0,0.0,0.17,131990.0,0.13199,1319.9,1241.56,1241.56,1.0,225267.0,2.25267,225.267,5.0
3106,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,123.0,292.38,3.0,0.0,0.0,2.0,0.0,4.26,96565.0,0.096565,965.65,908.33,908.33,0.75,164808.0,1.64808,164.808,2.0
3110,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,131.0,292.38,8.2,5.0,0.0,0.0,0.0,0.85,347957.0,0.347957,3479.57,3273.04,3273.04,1.0,593858.0,5.93858,593.858,6.0
3113,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,1.0,9.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,131.0,292.38,3.5,0.0,0.0,0.0,0.0,2.31,92973.0,0.092973,929.73,874.55,874.55,0.75,158677.0,1.58677,158.677,0.0
3119,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,131.0,292.38,7.5,5.0,0.0,0.0,0.0,2.67,177050.0,0.17705,1770.5,1665.41,1665.41,0.25,302172.0,3.02172,302.172,5.0
3126,50.0,1.0,2.0,3.0,22.0,3.0,1.0,1.0,9.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,131.0,292.38,3.8,5.0,0.0,0.0,0.0,0.88,36819.0,0.036819,368.19,346.34,346.34,0.1,62839.0,0.62839,62.839,5.0
3135,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,14.0,308.06,2.25,0.0,1.25,0.0,0.0,0.58,48727.0,0.048727,487.27,458.35,458.35,0.25,181145.0,1.81145,181.145,1.25
3136,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,14.0,308.06,3.25,0.0,1.75,0.0,0.0,1.55,82282.0,0.082282,822.82,773.98,773.98,0.25,305888.0,3.05888,305.888,1.75
3137,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,14.0,308.06,10.05,0.0,4.67,0.0,0.0,1.16,209952.0,0.209952,2099.52,1974.9,1974.9,0.5,780508.0,7.80508,780.508,4.67
3145,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,20.0,1.0,1.0,0.0,19.0,308.06,3.5,15.5,0.0,0.0,0.0,4.76,16736.0,0.016736,167.36,157.43,157.43,0.25,62217.0,0.62217,62.217,15.5
3150,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,19.0,308.06,7.5,4.0,0.0,0.0,0.0,2.48,253464.0,0.253464,2534.64,2384.2,2384.2,0.5,942268.0,9.42268,942.268,4.0
3154,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,24.0,308.06,5.33,4.025,6.0,0.0,0.0,0.13,77548.0,0.077548,775.48,729.82,729.45,0.25,288290.0,2.8829,288.29,10.025
3155,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,24.0,308.06,6.25,0.2,0.0,0.0,0.0,0.95,123375.0,0.123375,1233.75,1160.52,1160.52,0.25,458654.0,4.58654,458.654,0.2
3162,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,100.0,5.0,1.0,0.0,29.0,308.06,3.025,25.0,0.0,0.0,0.0,4.85,40055.0,0.040055,400.55,376.78,376.78,1.0,148907.0,1.48907,148.907,26.0
3163,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,5.0,1.0,0.0,34.0,308.06,2.125,1.75,0.0,2.025,0.0,0.93,13889.0,0.013889,138.89,130.65,130.65,0.12,51634.0,0.51634,51.634,3.775
3166,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,34.0,308.06,2.25,1.75,0.0,2.0,0.0,0.48,13040.0,0.01304,130.4,122.66,122.66,1.0,48477.0,0.48477,48.477,3.75
3170,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,34.0,308.06,4.75,0.0,0.0,0.0,0.0,0.34,102103.0,0.102103,1021.03,960.43,960.43,0.33,379575.0,3.79575,379.575,0.0
3171,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,39.0,308.06,6.8,0.0,0.0,0.0,0.0,2.05,146015.0,0.146015,1460.15,1373.48,1373.48,0.5,542820.0,5.4282,542.82,1.0
3174,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,44.0,308.06,12.35,4.5,5.25,0.0,0.0,0.43,160806.0,0.160806,1608.06,1512.61,1512.61,1.0,597806.0,5.97806,597.806,9.75
3180,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,49.0,308.06,10.1,15.0,15.0,0.0,0.0,0.11,342853.0,0.342853,3428.53,3225.03,3225.03,1.0,1274577.0,12.74577,1274.577,30.0
3187,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,54.0,308.06,13.25,15.025,0.0,25.25,0.0,2.27,323680.0,0.32368,3236.8,3044.68,3044.68,1.0,1203300.0,12.033,1203.3,40.275
3188,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,7.0,1.0,1.0,6.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,54.0,308.06,13.5,0.0,0.0,0.0,0.0,2.38,421044.0,0.421044,4210.44,3960.53,3960.53,1.0,1565257.0,15.65257,1565.257,0.0
3194,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,7.0,1.0,1.0,6.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,59.0,308.06,6.5,0.0,0.0,0.0,0.0,4.63,112099.0,0.112099,1120.99,1054.45,1054.45,0.25,416735.0,4.16735,416.735,1.0
3197,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,5.0,1.0,1.0,6.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,64.0,308.06,2.16,0.0,0.0,0.0,0.0,3.24,82624.0,0.082624,826.24,777.2,777.2,0.25,307160.0,3.0716,307.16,0.0
3199,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,69.0,308.06,14.5,3.0,0.0,30.0,0.0,0.97,329370.0,0.32937,3293.7,3098.2,3098.2,1.0,1224453.0,12.24453,1224.453,34.0
3202,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,74.0,308.06,15.75,6.25,0.0,20.0,0.0,2.08,189517.0,0.189517,1895.17,1782.68,1782.68,1.0,704540.0,7.0454,704.54,26.25
3204,50.0,1.0,2.0,3.0,27.0,6.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,9.0,1.0,2.0,100.0,1.0,1.0,0.0,79.0,308.06,6.03,0.0,0.0,0.0,0.0,2.37,45973.0,0.045973,459.73,432.44,432.44,0.25,170908.0,1.70908,170.908,9.0
