,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,"If natural fertilizer used, type",How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of MIXED fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
11569,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,3.0,11.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,10.0,274.68,7.0,0.0,0.0,0.0,0.0,4.45,18010.0,0.01801,180.1,180.1,180.1,6.0,37672.0,0.37672,37.672,0.0
11570,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,3.0,12.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,10.0,274.68,11.0,0.0,0.0,0.0,0.0,1.77,69050.0,0.06905,690.5,688.76,690.5,0.25,144435.0,1.44435,144.435,0.0
11571,50.0,1.0,7.0,2.0,21.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,15.0,274.68,3.88,0.0,0.0,0.0,0.0,0.89,31553.0,0.031553,315.53,315.53,315.53,6.0,66001.0,0.66001,66.001,0.0
11581,50.0,1.0,7.0,2.0,21.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,26.0,274.68,15.52,0.0,0.0,0.0,0.0,0.49,112877.0,0.112877,1128.77,1128.77,1128.77,0.5,236109.0,2.36109,236.109,0.0
11582,50.0,1.0,7.0,2.0,21.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,26.0,274.68,4.85,0.0,0.0,0.0,0.0,1.4,19118.0,0.019118,191.18,191.18,191.18,4.0,39990.0,0.3999,39.99,0.0
11584,50.0,1.0,7.0,2.0,21.0,4.0,2.0,1.0,2.0,5.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,26.0,274.68,5.82,0.0,0.0,0.0,0.0,0.69,20074.0,0.020074,200.74,200.74,200.74,5.0,41989.0,0.41989,41.989,0.0
11591,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,51.0,274.68,6.79,0.0,0.0,0.0,0.0,1.19,33522.0,0.033522,335.22,335.22,335.22,8.0,70119.0,0.70119,70.119,0.0
11592,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,51.0,274.68,8.73,0.0,0.0,0.0,0.0,0.44,41558.0,0.041558,415.58,415.58,415.58,8.0,86929.0,0.86929,86.929,0.0
11593,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,51.0,274.68,20.37,0.0,0.0,0.0,0.0,0.68,129043.0,0.129043,1290.43,1290.43,1290.43,0.5,269925.0,2.69925,269.925,0.0
11606,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,67.0,274.68,35.0,0.0,0.0,0.0,0.0,0.48,188795.0,0.188795,1887.95,1905.4,1887.95,0.5,394910.0,3.9491,394.91,1.0
11609,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,3.0,1.0,0.0,67.0,274.68,6.0,0.0,0.0,0.0,0.0,1.15,35194.0,0.035194,351.94,351.94,351.94,8.0,73617.0,0.73617,73.617,1.0
11610,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,34.0,1.0,0.0,67.0,274.68,10.0,0.0,0.0,0.0,0.0,0.87,25782.0,0.025782,257.82,257.82,257.82,6.0,53929.0,0.53929,53.929,1.0
11611,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,67.0,274.68,16.0,0.0,0.0,0.0,0.0,0.77,50721.0,0.050721,507.21,507.21,507.21,0.25,106095.0,1.06095,106.095,1.0
11612,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,67.0,274.68,23.0,0.0,0.0,0.0,0.0,1.14,74715.0,0.074715,747.15,747.15,747.15,0.25,156284.0,1.56284,156.284,1.0
11621,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,87.0,274.68,25.235,0.0,0.0,0.0,0.0,0.39,105175.0,0.105175,1051.75,1051.75,1051.75,0.25,220000.0,2.2,220.0,1.0
11622,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,87.0,274.68,4.85,0.0,0.0,0.0,0.0,0.75,8329.0,0.008329,83.29,81.17,81.17,2.0,17422.0,0.17422,17.422,1.0
11626,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,92.0,274.68,32.0,0.0,0.0,0.0,0.0,0.41,238631.0,0.238631,2386.31,3386.31,3386.31,0.75,499155.0,4.99155,499.155,1.0
11627,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,3.0,1.0,0.0,92.0,274.68,8.0,0.0,0.0,0.0,0.0,0.41,10462.0,0.010462,104.62,104.62,104.62,3.0,21884.0,0.21884,21.884,1.0
11628,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,3.0,1.0,0.0,92.0,274.68,6.0,0.0,0.0,0.0,0.0,0.31,8655.0,0.008655,86.55,86.55,86.55,2.0,18104.0,0.18104,18.104,1.0
11629,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,3.0,1.0,0.0,92.0,274.68,4.8,0.0,0.0,0.0,0.0,0.36,26031.0,0.026031,260.31,260.31,260.31,6.0,54451.0,0.54451,54.451,1.0
11635,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,97.0,274.68,1.94,0.0,0.0,0.0,0.0,0.37,22903.0,0.022903,229.03,229.03,229.03,4.0,47907.0,0.47907,47.907,1.0
11636,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,97.0,274.68,2.91,0.0,0.0,0.0,0.0,2.95,18779.0,0.018779,187.79,187.79,187.79,3.0,39281.0,0.39281,39.281,1.0
11647,50.0,1.0,7.0,2.0,21.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,97.0,274.68,0.097,0.0,0.0,0.0,0.0,0.61,11281.0,0.011281,112.81,112.81,112.81,2.0,23598.0,0.23598,23.598,0.0
11667,50.0,1.0,7.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,6.0,310.21,50.0,20.0,0.0,20.0,0.0,0.49,330801.0,0.330801,3308.01,3308.01,3308.01,1.0,660966.0,6.60966,660.966,40.0
11677,50.0,1.0,7.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,3.0,1.0,0.0,22.0,310.21,3.84,0.0,0.0,0.0,0.0,1.13,59252.0,0.059252,592.52,592.52,592.52,2.0,118391.0,1.18391,118.391,1.0
11678,50.0,1.0,7.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,3.0,1.0,0.0,22.0,310.21,6.4,0.0,0.0,0.0,0.0,2.21,32043.0,0.032043,320.43,320.43,320.43,1.0,64024.0,0.64024,64.024,1.0
11714,50.0,1.0,7.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,59.0,310.21,8.96,0.0,0.0,0.0,0.0,0.11,49116.0,0.049116,491.16,491.16,491.16,2.0,98137.0,0.98137,98.137,0.0
11717,50.0,1.0,7.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,63.0,310.21,10.24,0.0,0.0,0.0,0.0,4.66,70527.0,0.070527,705.27,705.27,705.27,3.0,140919.0,1.40919,140.919,0.0
11721,50.0,1.0,7.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,75.0,310.21,15.36,0.0,0.0,0.0,0.0,1.51,52992.0,0.052992,529.92,592.92,592.92,0.5,105883.0,1.05883,105.883,0.0
11731,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,272.88,20.0,25.0,25.0,0.0,0.0,1.35,61646.0,0.061646,616.46,614.38,616.46,1.0,110664.0,1.10664,110.664,51.0
11733,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,272.88,15.0,25.0,25.0,0.0,0.0,0.84,50723.0,0.050723,507.23,507.29,507.23,0.5,91055.0,0.91055,91.055,51.0
11736,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,6.0,272.88,35.52,15.0,15.0,0.0,0.0,0.64,148387.0,0.148387,1483.87,1483.87,1483.87,1.0,266377.0,2.66377,266.377,31.0
11737,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,6.0,272.88,21.33,0.0,0.0,0.0,0.0,0.68,94386.0,0.094386,943.86,943.85,943.86,0.25,169437.0,1.69437,169.437,1.0
11738,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,6.0,272.88,12.6,0.0,0.0,0.0,0.0,0.72,58530.0,0.05853,585.3,585.3,585.3,0.25,105071.0,1.05071,105.071,1.0
11742,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,50.0,3.0,1.0,0.0,11.0,272.88,12.0,25.0,0.0,25.0,0.0,3.42,40076.0,0.040076,400.76,451.71,400.76,3.0,71942.0,0.71942,71.942,51.0
11744,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,11.0,272.88,30.0,10.0,0.0,10.0,0.0,0.33,76081.0,0.076081,760.81,760.81,760.81,1.0,136577.0,1.36577,136.577,21.0
11746,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,11.0,272.88,10.33,5.0,0.0,5.0,0.0,1.39,44902.0,0.044902,449.02,449.3,449.02,0.5,80605.0,0.80605,80.605,11.0
11750,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,16.0,272.88,36.05,25.0,25.0,0.0,0.0,1.45,88921.0,0.088921,889.21,889.21,889.21,1.25,159626.0,1.59626,159.626,50.0
11753,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,22.0,272.88,32.0,0.0,0.0,0.0,0.0,0.75,150999.0,0.150999,1509.99,1510.8,1509.99,1.5,271066.0,2.71066,271.066,1.0
11754,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0,22.0,272.88,28.0,0.0,0.0,0.0,0.0,0.27,120274.0,0.120274,1202.74,1202.74,1202.74,0.5,215910.0,2.1591,215.91,0.0
11760,50.0,1.0,7.0,3.0,5.0,14.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,50.0,1.0,1.0,0.0,35.0,272.88,37.5,0.0,0.0,0.0,0.0,0.54,103015.0,0.103015,1030.15,1030.15,1030.15,1.25,184927.0,1.84927,184.927,2.0
11765,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,40.0,272.88,1.75,0.0,0.0,0.0,0.0,0.26,8400.0,0.0084,84.0,84.19,84.0,1.0,15079.0,0.15079,15.079,1.0
11767,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,1.0,1.0,0.0,57.0,272.88,16.0,0.0,0.0,0.0,0.0,0.55,60184.0,0.060184,601.84,606.15,601.84,0.25,108040.0,1.0804,108.04,1.0
11769,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,7.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,57.0,272.88,32.0,0.0,0.0,0.0,0.0,0.83,119434.0,0.119434,1194.34,1191.59,1194.34,1.0,214402.0,2.14402,214.402,1.0
11773,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,57.0,272.88,32.0,25.0,0.0,25.0,0.0,0.73,233965.0,0.233965,2339.65,2339.65,2339.65,2.0,420003.0,4.20003,420.003,50.0
11774,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,40.0,1.0,1.0,0.0,63.0,272.88,3.0,0.0,0.0,0.0,0.0,3.06,22318.0,0.022318,223.18,215.14,215.14,0.25,40065.0,0.40065,40.065,1.0
11776,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,63.0,272.88,3.65,0.0,0.0,0.0,0.0,4.08,21570.0,0.02157,215.7,226.04,215.7,2.0,38722.0,0.38722,38.722,1.0
11777,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,63.0,272.88,23.4,25.0,25.0,0.0,0.0,1.84,109345.0,0.109345,1093.45,1080.82,1093.45,1.0,196291.0,1.96291,196.291,51.0
11784,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,3.0,1.0,0.0,70.0,272.88,6.0,5.0,0.0,5.0,0.0,0.53,38548.0,0.038548,385.48,385.48,385.48,1.0,69199.0,0.69199,69.199,10.0
11786,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,70.0,272.88,58.3,5.0,0.0,5.0,0.0,0.72,223835.0,0.223835,2238.35,2238.35,2238.35,2.0,401817.0,4.01817,401.817,10.0
11788,50.0,1.0,7.0,3.0,5.0,14.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,100.0,1.0,1.0,0.0,76.0,272.88,15.58,0.0,0.0,0.0,0.0,1.77,51247.0,0.051247,512.47,512.47,512.47,0.25,91996.0,0.91996,91.996,2.0
11789,50.0,1.0,7.0,3.0,5.0,14.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,50.0,1.0,1.0,0.0,76.0,272.88,18.72,0.0,0.0,0.0,0.0,3.92,68213.0,0.068213,682.13,682.13,682.13,1.0,122453.0,1.22453,122.453,2.0
11794,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,3.0,1.0,0.0,81.0,272.88,3.5,0.0,0.0,0.0,0.0,0.53,17422.0,0.017422,174.22,174.22,174.22,1.0,31275.0,0.31275,31.275,1.0
11797,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,81.0,272.88,46.5,25.0,0.0,25.0,0.0,1.03,152096.0,0.152096,1520.96,1520.96,1520.96,1.5,273035.0,2.73035,273.035,50.0
11803,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,91.0,272.88,40.0,25.0,25.0,0.0,0.0,0.27,241777.0,0.241777,2417.77,2417.77,2417.77,1.25,434027.0,4.34027,434.027,51.0
11804,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,91.0,272.88,37.333,25.0,25.0,0.0,0.0,0.74,187207.0,0.187207,1872.07,1872.07,1872.07,1.25,336065.0,3.36065,336.065,50.0
11806,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,3.0,1.0,0.0,91.0,272.88,3.5,0.0,0.0,0.0,0.0,0.49,38967.0,0.038967,389.67,389.67,389.67,2.0,69952.0,0.69952,69.952,0.0
11808,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,9.0,1.0,2.0,100.0,1.0,1.0,0.0,96.0,272.88,35.68,0.0,0.0,0.0,0.0,0.44,131541.0,0.131541,1315.41,1315.91,1315.41,1.0,236136.0,2.36136,236.136,9.0
11809,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,96.0,272.88,33.34,25.0,25.0,0.0,0.0,2.83,220084.0,0.220084,2200.84,2159.12,2200.84,2.0,395084.0,3.95084,395.084,51.0
11812,50.0,1.0,7.0,3.0,5.0,14.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,96.0,272.88,22.23,10.0,10.0,0.0,0.0,0.93,122727.0,0.122727,1227.27,1227.27,1227.27,1.5,220313.0,2.20313,220.313,21.0
