,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevension/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of chemical fertilizer used,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
18610,3.0,2.0,7.0,3.0,8.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,11.0,564.32,3.12,0.0,1768.0100000000002,160.89,0.0
18620,3.0,2.0,7.0,3.0,8.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,15.0,564.32,1.54,0.0,2427.96,220.94,0.0
18623,3.0,2.0,7.0,3.0,8.0,1.0,1.0,3.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,23.0,564.32,2.8,0.0,206.34,18.78,0.0
18624,3.0,2.0,7.0,3.0,8.0,1.0,1.0,3.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,23.0,564.32,4.9,0.0,3320.71,302.19,0.0
18629,3.0,2.0,7.0,3.0,8.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,27.0,564.32,2.34,0.0,489.36,44.529999999999994,0.0
18630,3.0,2.0,7.0,3.0,8.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,27.0,564.32,4.68,0.0,3130.17,284.85,0.0
18634,3.0,2.0,7.0,3.0,8.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,35.0,564.32,2.8,0.0,3754.9100000000003,341.7,0.0
18636,3.0,2.0,7.0,3.0,8.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,39.0,564.32,2.1,0.0,3023.63,275.15,0.0
18638,3.0,2.0,7.0,3.0,8.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,47.0,564.32,2.1,0.0,498.59000000000003,45.37,0.0
18640,3.0,2.0,7.0,3.0,8.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,47.0,564.32,2.1,0.0,304.86,27.74,0.0
18641,3.0,2.0,7.0,3.0,8.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,47.0,564.32,1.56,0.0,522.54,47.55,0.0
18646,3.0,2.0,7.0,3.0,8.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,52.0,564.32,2.8,0.0,2910.47,264.84999999999997,0.0
18653,3.0,2.0,7.0,3.0,8.0,1.0,1.0,7.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,64.0,564.32,7.56,0.0,1856.17,168.91,0.0
18665,3.0,2.0,7.0,3.0,8.0,2.0,1.0,4.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,85.0,564.32,3.3,0.0,1268.1100000000001,115.39999999999999,0.0
18667,3.0,2.0,7.0,3.0,8.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,89.0,564.32,1.4,0.0,1542.1399999999999,140.34,0.0
18686,3.0,2.0,7.0,3.0,8.0,1.0,1.0,8.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,116.0,564.32,5.6,0.0,1619.9099999999999,147.41,0.0
18689,3.0,2.0,7.0,3.0,8.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,124.0,564.32,1.4,0.0,282.52,25.71,0.0
18690,3.0,2.0,7.0,3.0,8.0,1.0,1.0,3.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,124.0,564.32,1.4,0.0,738.5999999999999,67.21000000000001,0.0
18695,3.0,2.0,7.0,9.0,5.0,1.0,1.0,1.0,8.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,529.81,2.33,0.0,1779.8400000000001,400.46,0.0
18802,3.0,2.0,7.0,12.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,25.0,542.19,4.0,0.0,1568.0,189.73,0.0
18825,3.0,2.0,7.0,12.0,1.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,52.0,542.19,4.0,0.0,1831.2700000000002,221.58,0.0
18851,3.0,2.0,7.0,12.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,88.0,542.19,2.0,0.0,338.05,40.9,0.0
18882,3.0,2.0,7.0,12.0,1.0,1.0,1.0,6.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,121.0,542.19,4.0,0.0,1044.58,126.39,0.0
18995,3.0,2.0,7.0,28.0,6.0,1.0,1.0,1.0,8.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,21.0,542.19,0.5,0.0,281.32,53.169999999999995,0.0
18996,3.0,2.0,7.0,28.0,6.0,1.0,1.0,1.0,9.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,21.0,542.19,0.25,0.0,178.42000000000002,33.72,0.0
19003,3.0,2.0,7.0,28.0,6.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,25.0,542.19,4.0,0.0,1964.0,371.20000000000005,0.0
19012,3.0,2.0,7.0,28.0,6.0,1.0,1.0,1.0,10.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,33.0,542.19,1.25,0.0,1095.78,207.10000000000002,0.0
19032,3.0,2.0,7.0,28.0,6.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,57.0,542.19,2.15,0.0,850.0000000000001,160.65,0.0
19049,3.0,2.0,7.0,28.0,6.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,73.0,542.19,1.75,0.0,483.42999999999995,91.36999999999999,0.0
19073,3.0,2.0,7.0,28.0,6.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,93.0,542.19,0.25,0.0,129.96,24.560000000000002,0.0
19082,3.0,2.0,7.0,28.0,6.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,97.0,542.19,0.5,0.0,106.14,20.06,0.0
19097,3.0,2.0,7.0,28.0,6.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,109.0,542.19,1.0,0.0,902.82,170.63,0.0
19099,3.0,2.0,7.0,28.0,6.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,109.0,542.19,5.0,0.0,4249.530000000001,803.16,0.0
19150,3.0,2.0,7.0,37.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,80.0,542.19,5.0,0.0,2907.2799999999997,770.43,0.0
19176,3.0,2.0,7.0,38.0,5.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,477.5,12.0,0.0,2660.8700000000003,795.6,0.0
19179,3.0,2.0,7.0,38.0,5.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,15.0,477.5,5.5,0.0,1452.27,434.22999999999996,0.0
19180,3.0,2.0,7.0,38.0,5.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,20.0,477.5,16.5,0.0,5624.77,1681.8100000000002,0.0
19187,3.0,2.0,7.0,38.0,5.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,45.0,477.5,5.0,0.0,1461.1599999999999,436.89,0.0
19195,3.0,2.0,7.0,38.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,65.0,477.5,4.0,0.0,1607.06,480.51000000000005,0.0
19213,3.0,2.0,7.0,38.0,5.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,110.0,477.5,15.0,0.0,3298.32,986.2,0.0
19216,3.0,2.0,7.0,38.0,5.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,120.0,477.5,6.7,0.0,1436.6799999999998,429.57,0.0
19224,3.0,2.0,7.0,38.0,5.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,140.0,477.5,7.5,0.0,1598.77,478.03000000000003,0.0
19432,3.0,2.0,8.0,25.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,542.19,4.0,0.0,1271.34,264.44,0.0
19442,3.0,2.0,8.0,25.0,3.0,1.0,1.0,4.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,12.0,542.19,14.76,0.0,2652.6899999999996,551.76,0.0
19446,3.0,2.0,8.0,25.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,17.0,542.19,12.0,0.0,2338.08,486.32,0.0
19447,3.0,2.0,8.0,25.0,3.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,17.0,542.19,6.1,0.0,1038.81,216.07,0.0
19453,3.0,2.0,8.0,25.0,3.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,27.0,542.19,4.66,0.0,383.2,79.71000000000001,0.0
19455,3.0,2.0,8.0,25.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,27.0,542.19,6.68,0.0,1329.81,276.6,0.0
19461,3.0,2.0,8.0,25.0,3.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,42.0,542.19,7.76,0.0,1478.15,307.46000000000004,0.0
19464,3.0,2.0,8.0,25.0,3.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,47.0,542.19,20.1,0.0,4258.33,885.73,0.0
19471,3.0,2.0,8.0,25.0,3.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,57.0,542.19,10.0,0.0,4061.3100000000004,844.75,0.0
19475,3.0,2.0,8.0,25.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,62.0,542.19,3.4,0.0,477.03000000000003,99.22,0.0
19485,3.0,2.0,8.0,25.0,3.0,1.0,1.0,6.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,72.0,542.19,18.6,0.0,4243.27,882.6,0.0
19487,3.0,2.0,8.0,25.0,3.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,77.0,542.19,4.0,0.0,442.77,92.10000000000001,0.0
19490,3.0,2.0,8.0,25.0,3.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,77.0,542.19,3.0,0.0,864.24,179.76000000000002,0.0
19493,3.0,2.0,8.0,25.0,3.0,1.0,1.0,5.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,77.0,542.19,6.0,0.0,1169.6,243.27999999999997,0.0
19501,3.0,2.0,8.0,25.0,3.0,1.0,1.0,4.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,87.0,542.19,5.9,0.0,1860.55,386.99,0.0
19506,3.0,2.0,8.0,25.0,3.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,92.0,542.19,12.0,0.0,2838.6899999999996,590.4499999999999,0.0
19521,3.0,2.0,8.0,25.0,3.0,1.0,1.0,9.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,107.0,542.19,1.5,0.0,1247.9,259.56,0.0
19525,3.0,2.0,8.0,25.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,117.0,542.19,8.0,0.0,2537.2400000000002,527.75,0.0
19527,3.0,2.0,8.0,25.0,3.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,122.0,542.19,2.3,0.0,213.54999999999998,44.42,0.0
19529,3.0,2.0,8.0,25.0,3.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,122.0,542.19,13.5,0.0,2665.9300000000003,554.51,0.0
19537,3.0,2.0,8.0,25.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,132.0,542.19,18.0,0.0,4332.110000000001,901.0799999999999,0.0
19547,3.0,2.0,8.0,25.0,3.0,1.0,1.0,5.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,137.0,542.19,8.98,0.0,2490.06,517.93,0.0
19550,3.0,2.0,8.0,25.0,3.0,1.0,1.0,1.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,147.0,542.19,4.46,0.0,556.12,115.67,0.0
19553,3.0,2.0,8.0,25.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,147.0,542.19,3.66,0.0,354.96,73.83,0.0
19556,3.0,2.0,8.0,25.0,3.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,147.0,542.19,8.68,0.0,1580.4099999999999,328.73,0.0
19581,3.0,2.0,8.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,40.0,661.48,2.56,0.0,1488.7800000000002,177.17000000000002,0.0
19599,3.0,2.0,8.0,33.0,2.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,61.0,661.48,4.8,0.0,1296.68,154.31,0.0
19605,3.0,2.0,8.0,33.0,2.0,1.0,1.0,7.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,69.0,661.48,4.8,0.0,926.4699999999999,110.25,0.0
19610,3.0,2.0,8.0,33.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,83.0,661.48,3.2,0.0,1465.71,174.42,0.0
19615,3.0,2.0,8.0,33.0,2.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,92.0,661.48,4.0,0.0,1911.93,227.51999999999998,0.0
19619,3.0,2.0,8.0,33.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,108.0,661.48,1.2,0.0,373.59000000000003,44.46,0.0
19621,3.0,2.0,8.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,108.0,661.48,6.4,0.0,422.94,50.33,0.0
19624,3.0,2.0,8.0,33.0,2.0,1.0,1.0,5.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,108.0,661.48,8.2,0.0,1513.3,180.07999999999998,0.0
19635,3.0,2.0,8.0,33.0,2.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,129.0,661.48,3.2,0.0,1054.05,125.42999999999999,0.0
19637,3.0,2.0,8.0,33.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,129.0,661.48,6.4,0.0,2549.5800000000004,303.4,0.0
19644,3.0,2.0,8.0,33.0,2.0,1.0,1.0,6.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,136.0,661.48,2.88,0.0,1824.1499999999999,217.07,0.0
19657,3.0,2.0,8.0,33.0,2.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,172.0,661.48,4.32,0.0,1779.9799999999998,211.82,0.0
19661,3.0,2.0,8.0,33.0,2.0,1.0,1.0,4.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,179.0,661.48,6.4,0.0,3078.27,366.31,0.0
19669,3.0,2.0,8.0,33.0,2.0,1.0,1.0,3.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,193.0,661.48,2.8,0.0,512.13,60.940000000000005,0.0
19676,3.0,2.0,8.0,33.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,200.0,661.48,6.6,0.0,533.29,63.46000000000001,0.0
20133,3.0,2.0,11.0,13.0,8.0,1.0,1.0,7.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,12.0,554.04,10.05,0.0,5047.49,1095.31,0.0
20146,3.0,2.0,11.0,13.0,8.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,33.0,554.04,7.08,0.0,1370.61,297.42,0.0
20169,3.0,2.0,11.0,13.0,8.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,91.0,554.04,5.0,0.0,1447.39,314.08,0.0
20184,3.0,2.0,11.0,13.0,8.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,126.0,554.04,7.5,0.0,2083.51,452.12,0.0
20207,3.0,2.0,11.0,19.0,5.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,462.93,24.011,0.0,1191.04,177.47,0.0
20208,3.0,2.0,11.0,19.0,5.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,462.93,48.01,0.0,2986.57,445.0,0.0
20210,3.0,2.0,11.0,19.0,5.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,462.93,32.71,0.0,2615.6000000000004,389.72,0.0
20211,3.0,2.0,11.0,19.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,17.0,462.93,38.05,13.395,1569.12,233.8,13.395
20213,3.0,2.0,11.0,19.0,5.0,1.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,17.0,462.93,31.12,0.0,2060.46,307.01,0.0
20217,3.0,2.0,11.0,19.0,5.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,23.0,462.93,19.92,14.954,1253.2099999999998,186.73,14.954
20222,3.0,2.0,11.0,19.0,5.0,1.0,1.0,9.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,35.0,462.93,17.27,0.0,3936.5099999999998,586.54,0.0
20225,3.0,2.0,11.0,19.0,5.0,1.0,1.0,3.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,41.0,462.93,19.21,0.0,858.13,127.86,0.0
20228,3.0,2.0,11.0,19.0,5.0,1.0,1.0,7.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,54.0,462.93,15.2,0.0,390.26,58.15,0.0
20230,3.0,2.0,11.0,19.0,5.0,1.0,1.0,9.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,54.0,462.93,28.94,0.0,2096.59,312.39,0.0
20231,3.0,2.0,11.0,19.0,5.0,1.0,1.0,10.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,54.0,462.93,11.25,0.0,1073.54,159.95999999999998,0.0
20233,3.0,2.0,11.0,19.0,5.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,60.0,462.93,15.24,0.0,352.33,52.5,0.0
20236,3.0,2.0,11.0,19.0,5.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,60.0,462.93,23.5,0.0,5329.99,794.17,0.0
20238,3.0,2.0,11.0,19.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,73.0,462.93,46.93,0.0,529.05,78.83,0.0
20239,3.0,2.0,11.0,19.0,5.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,73.0,462.93,17.19,0.0,1775.1100000000001,264.49,0.0
20244,3.0,2.0,11.0,19.0,5.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,79.0,462.93,18.22,0.0,1169.02,174.18,0.0
