,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevention/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,APERCENT,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of UREA chemical fertilizer used,Quantity of DAP chemical fertilizer used,Quantity of Both UREA and DAP chemical fertilizer used,CERROR,AREB,Enumerator Area,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
12135,50.0,3.0,1.0,8.0,28.0,3.0,1.0,1.0,8.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,131.0,675.13,27.0,0.0,0.0,0.0,3.45,236592.0,2365.92,2365.92,328.863,0.0
12141,50.0,3.0,1.0,8.0,28.0,3.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,60.0,1.0,143.0,675.13,15.75,0.0,0.0,0.0,4.75,108650.0,1086.5,1086.5,151.024,0.0
12142,50.0,3.0,1.0,8.0,28.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,143.0,675.13,27.0,0.0,0.0,0.0,2.76,145743.0,1457.43,1457.43,202.583,0.0
12146,50.0,3.0,1.0,8.0,28.0,3.0,1.0,1.0,7.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,35.0,1.0,143.0,675.13,6.75,0.0,0.0,0.0,1.43,29290.0,292.9,292.9,40.713,0.0
12155,50.0,3.0,1.0,8.0,28.0,3.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,60.0,1.0,149.0,675.13,28.5,0.0,0.0,0.0,3.48,237343.0,2373.43,2373.43,329.907,0.0
12156,50.0,3.0,1.0,8.0,28.0,3.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,149.0,675.13,39.0,0.0,0.0,0.0,1.91,332169.0,3321.69,3321.69,461.715,0.0
12162,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,5.0,686.97,40.0,0.0,0.0,0.0,0.61,445571.0,4455.56,4455.71,592.609,0.0
12164,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,100.0,1.0,5.0,686.97,40.0,0.0,0.0,0.0,0.56,305605.0,3056.05,3056.05,406.455,0.0
12166,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,6.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,60.0,1.0,5.0,686.97,25.0,0.0,0.0,0.0,0.18,118225.0,1182.25,1182.25,157.239,0.0
12168,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,686.97,25.0,0.0,0.0,0.0,0.64,172706.0,1727.06,1727.06,229.699,0.0
12171,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,15.0,686.97,10.0,0.0,0.0,0.0,0.13,73806.0,738.06,738.06,98.162,0.0
12173,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,1.0,20.0,686.97,7.5,0.0,0.0,0.0,0.69,102799.0,1027.99,1027.99,136.723,0.0
12175,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,4.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,20.0,686.97,39.0,0.0,0.0,0.0,0.53,254363.0,2543.63,2543.63,338.303,0.0
12176,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,5.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,20.0,686.97,3.0,0.0,0.0,0.0,0.48,34189.0,341.89,341.89,45.471,0.0
12178,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,1.0,35.0,686.97,25.0,0.0,0.0,0.0,0.57,127356.0,1273.56,1273.56,169.383,0.0
12179,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,35.0,686.97,50.0,0.0,0.0,0.0,0.4,419112.0,4191.12,4191.12,557.419,0.0
12187,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,33.0,1.0,45.0,686.97,14.0,0.0,0.0,0.0,0.9,94177.0,941.77,941.77,125.255,0.0
12188,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,45.0,686.97,20.0,0.0,0.0,0.0,2.63,116621.0,1166.21,1166.21,155.106,0.0
12189,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,45.0,686.97,20.0,0.0,0.0,0.0,0.56,134680.0,1346.8,1346.8,179.124,0.0
12190,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,6.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,45.0,686.97,45.0,0.0,0.0,0.0,0.17,389234.0,3898.24,3892.34,517.681,0.0
12192,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,6.0,2.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,33.0,1.0,45.0,686.97,5.0,0.0,0.0,0.0,0.1,55468.0,554.68,554.68,73.772,0.0
12195,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,33.0,1.0,60.0,686.97,5.0,0.0,0.0,0.0,0.57,70386.0,703.86,703.86,93.613,0.0
12196,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,686.97,30.0,0.0,0.0,0.0,1.48,286591.0,2865.91,2865.91,381.166,0.0
12197,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,686.97,30.0,0.0,0.0,0.0,0.83,216773.0,2167.73,2167.73,288.308,0.0
12199,50.0,3.0,1.0,9.0,9.0,4.0,2.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,686.97,10.0,0.0,0.0,0.0,0.37,85623.0,856.23,856.23,113.879,0.0
12200,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,1.0,6.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,67.0,1.0,65.0,686.97,25.0,0.0,0.0,0.0,0.67,205220.0,2052.2,2052.2,272.943,0.0
12206,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,65.0,686.97,40.0,0.0,0.0,0.0,0.57,391296.0,3912.5,3912.96,520.424,0.0
12208,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,5.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,67.0,1.0,75.0,686.97,30.0,0.0,0.0,0.0,0.41,250329.0,2503.29,2503.29,332.938,0.0
12210,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,7.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,67.0,1.0,75.0,686.97,30.0,0.0,0.0,0.0,1.27,251489.0,2514.89,2514.89,334.48,0.0
12219,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,80.0,686.97,80.0,0.0,0.0,0.0,1.5,379808.0,3798.08,3798.08,505.145,0.0
12221,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,80.0,686.97,15.0,0.0,0.0,0.0,1.18,52957.0,529.57,529.57,70.433,0.0
12223,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,90.0,686.97,10.0,0.0,0.0,0.0,1.33,173440.0,1736.56,1734.4,230.675,0.0
12226,50.0,3.0,1.0,9.0,9.0,4.0,1.0,2.0,1.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,90.0,686.97,3.5,0.0,0.0,0.0,1.24,77634.0,776.34,776.34,103.253,0.0
12228,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,95.0,686.97,30.0,0.0,0.0,0.0,1.08,92014.0,920.14,920.14,122.379,0.0
12229,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,3.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,67.0,1.0,95.0,686.97,12.0,0.0,0.0,0.0,0.85,86870.0,868.7,868.7,115.537,0.0
12232,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,7.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,95.0,686.97,20.0,0.0,0.0,0.0,0.47,271744.0,2717.54,2717.44,361.42,0.0
12234,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,7.0,2.0,2.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,10.0,1.0,95.0,686.97,1.0,0.0,0.0,0.0,1.17,11593.0,115.93,115.93,15.419,0.0
12235,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,1.0,6.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,67.0,1.0,106.0,686.97,40.0,0.0,0.0,0.0,0.39,309214.0,3092.14,3092.14,411.255,0.0
12237,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,1.0,7.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,106.0,686.97,30.0,0.0,0.0,0.0,0.54,354960.0,3549.78,3549.6,472.097,0.0
12241,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,1.0,4.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,111.0,686.97,5.0,0.0,0.0,0.0,0.97,36049.0,360.49,360.49,47.945,0.0
12243,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,2.0,1.0,2.0,8.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,33.0,1.0,111.0,686.97,2.0,0.0,0.0,0.0,0.48,9707.0,97.07,97.07,12.91,0.0
12244,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,111.0,686.97,25.0,0.0,0.0,0.0,0.97,146195.0,1461.95,1461.95,194.439,0.0
12246,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,121.0,686.97,20.0,0.0,0.0,0.0,0.59,259619.0,2611.98,2596.19,345.293,0.0
12250,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,126.0,686.97,4.0,0.0,0.0,0.0,1.4,39818.0,398.18,398.18,52.958,0.0
12253,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,3.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,126.0,686.97,20.0,0.0,0.0,0.0,0.29,161296.0,1612.96,1612.96,214.524,0.0
12255,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,4.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,126.0,686.97,25.0,0.0,0.0,0.0,1.22,147240.0,1472.4,1472.4,195.829,0.0
12256,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,136.0,686.97,20.0,0.0,0.0,0.0,0.77,173434.0,1734.34,1734.34,230.667,0.0
12257,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,136.0,686.97,30.0,0.0,0.0,0.0,0.82,174418.0,1744.18,1744.18,231.976,0.0
12259,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,136.0,686.97,7.5,0.0,0.0,0.0,0.38,31501.0,315.01,315.01,41.896,0.0
12261,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,136.0,686.97,5.0,0.0,0.0,0.0,0.73,55445.0,554.45,554.45,73.742,0.0
12264,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,141.0,686.97,5.0,0.0,0.0,0.0,0.38,79107.0,791.07,791.07,105.212,0.0
12266,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,141.0,686.97,20.0,0.0,0.0,0.0,0.43,208709.0,2087.09,2087.09,277.583,0.0
12267,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,141.0,686.97,2.0,0.0,0.0,0.0,1.37,41861.0,418.61,418.61,55.675,0.0
12268,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,141.0,686.97,25.0,0.0,0.0,0.0,0.32,227243.0,2272.43,2272.43,302.233,0.0
12270,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,151.0,686.97,10.0,0.0,0.0,0.0,0.34,125246.0,1252.46,1252.46,166.577,0.0
12273,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,151.0,686.97,20.0,0.0,0.0,0.0,0.29,240713.0,2407.13,2407.13,320.148,0.0
12274,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,7.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,80.0,1.0,151.0,686.97,15.0,0.0,0.0,0.0,0.88,153414.0,1534.14,1534.14,204.041,0.0
12276,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,8.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,151.0,686.97,8.0,0.0,0.0,0.0,0.29,119156.0,1191.56,1191.56,158.477,0.0
12278,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,10.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,67.0,1.0,151.0,686.97,20.0,0.0,0.0,0.0,0.93,172457.0,1724.57,1724.57,229.368,0.0
12280,50.0,3.0,1.0,9.0,9.0,4.0,1.0,1.0,10.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,151.0,686.97,10.0,0.0,0.0,0.0,2.51,94950.0,949.26,949.5,126.284,0.0
12383,50.0,3.0,1.0,9.0,12.0,2.0,1.0,1.0,4.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,117.0,657.82,5.0,0.0,0.0,0.0,1.92,57249.0,572.49,572.49,112.208,0.0
12388,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,5.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,75.0,1.0,7.0,647.88,55.0,0.0,0.0,0.0,1.28,373361.0,3733.61,3733.61,545.107,0.0
12389,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,7.0,647.88,40.0,0.0,0.0,0.0,0.78,293798.0,2937.98,2937.98,428.945,0.0
12390,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,7.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,1.0,7.0,647.88,40.0,0.0,0.0,0.0,0.09,212655.0,2126.55,2126.55,310.476,0.0
12392,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,19.0,647.88,15.0,0.0,0.0,0.0,3.8,136880.0,1368.8,1368.8,199.845,0.0
12393,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,25.0,647.88,40.0,0.0,0.0,0.0,1.61,193100.0,1931.0,1931.0,281.926,0.0
12394,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,60.0,1.0,25.0,647.88,18.0,0.0,0.0,0.0,1.9,85575.0,855.75,855.75,124.94,0.0
12399,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,6.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,25.0,647.88,18.0,0.0,0.0,0.0,1.92,87296.0,872.96,872.96,127.452,0.0
12400,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,75.0,1.0,37.0,647.88,25.0,0.0,0.0,0.0,1.55,215517.0,2155.17,2155.17,314.655,0.0
12402,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,37.0,647.88,15.0,0.0,0.0,0.0,3.35,118420.0,1184.2,1184.2,172.893,0.0
12403,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,50.0,1.0,37.0,647.88,25.0,0.0,0.0,0.0,0.77,224535.0,2245.35,2245.35,327.821,0.0
12405,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,33.0,1.0,43.0,647.88,5.0,0.0,0.0,0.0,3.06,27487.0,274.87,274.87,40.131,0.0
12407,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,1.0,2.0,2.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,33.0,1.0,43.0,647.88,10.0,0.0,0.0,0.0,4.14,46169.0,461.69,461.69,67.407,0.0
12410,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,80.0,1.0,43.0,647.88,3.0,0.0,0.0,0.0,2.54,40102.0,401.02,401.02,58.549,0.0
12413,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,1.0,43.0,647.88,30.0,0.0,0.0,0.0,0.61,324715.0,3247.15,3247.15,474.084,0.0
12414,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,7.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,43.0,647.88,25.0,0.0,0.0,0.0,4.53,153990.0,1539.95,1539.9,224.825,0.0
12415,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,8.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,60.0,1.0,43.0,647.88,55.0,0.0,0.0,0.0,3.46,177016.0,1770.16,1770.16,258.443,0.0
12417,50.0,3.0,1.0,9.0,30.0,5.0,2.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,55.0,647.88,30.0,0.0,0.0,0.0,1.19,302042.0,3020.42,3020.42,440.981,0.0
12420,50.0,3.0,1.0,9.0,30.0,5.0,2.0,1.0,4.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,67.0,1.0,61.0,647.88,15.0,0.0,0.0,0.0,2.65,252420.0,2524.2,2524.2,368.533,0.0
12423,50.0,3.0,1.0,9.0,30.0,5.0,2.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,61.0,647.88,50.0,0.0,50.0,0.0,2.23,444300.0,4445.28,4443.0,648.678,50.0
12424,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,73.0,647.88,30.0,0.0,0.0,0.0,2.14,272308.0,2723.08,2723.08,397.57,0.0
12426,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,50.0,1.0,79.0,647.88,20.0,0.0,0.0,0.0,0.8,111303.0,1113.03,1113.03,162.502,0.0
12432,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,50.0,1.0,91.0,647.88,12.0,0.0,0.0,0.0,0.58,278610.0,2786.1,2786.1,406.771,0.0
12434,50.0,3.0,1.0,9.0,30.0,5.0,1.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,91.0,647.88,1.0,0.0,0.0,0.0,2.83,14558.0,145.58,145.58,21.255,0.0
