,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Holder Condition,Production Of Condition in Kg,Fertilizer Quantity
14354,3.0,1.0,4.0,31.0,11.0,2.0,1.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,50.0,216.45,40.0,0.0,0.0,0.0,0.0,1472.0,0.5,93.0,344.448,0.0
14355,3.0,1.0,4.0,31.0,11.0,2.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,50.0,216.45,20.0,0.0,0.0,0.0,0.0,2959.0,1.0,93.0,692.406,0.0
14357,3.0,1.0,4.0,31.0,11.0,2.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,50.0,216.45,12.0,0.0,0.0,0.0,0.0,1440.0,0.5,93.0,336.96,0.0
14361,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,56.0,216.45,24.3005192083958,0.0,0.0,0.0,0.0,1022.0,0.75,93.0,239.148,0.0
14363,3.0,1.0,4.0,31.0,11.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,56.0,216.45,24.3005192083958,0.0,0.0,0.0,0.0,3236.0,2.0,93.0,757.224,0.0
14366,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,56.0,216.45,24.3005192083958,0.0,0.0,0.0,0.0,4118.0,1.5,93.0,963.612,0.0
14369,3.0,1.0,4.0,31.0,11.0,2.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,63.0,216.45,50.0,0.0,0.0,0.0,0.0,2957.0,1.0,93.0,691.938,0.0
14370,3.0,1.0,4.0,31.0,11.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,63.0,216.45,5.0,0.0,0.0,0.0,0.0,2991.0,1.25,93.0,699.894,0.0
14373,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,70.0,216.45,24.3005192083958,0.0,0.0,0.0,0.0,3063.0,1.25,93.0,716.742,0.0
14375,3.0,1.0,4.0,31.0,11.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,60.0,70.0,216.45,24.3005192083958,0.0,0.0,0.0,0.0,529.8,0.25,93.0,123.973,0.0
14378,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,78.0,216.45,13.0,0.0,0.0,0.0,0.0,1057.0,0.5,93.0,247.338,0.0
14381,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,78.0,216.45,20.0,0.0,0.0,0.0,0.0,1922.0,1.0,93.0,449.748,0.0
14386,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,84.0,216.45,10.0,0.0,0.0,0.0,0.0,820.0,0.25,93.0,191.88,0.0
14388,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,84.0,216.45,40.0,0.0,0.0,0.0,0.0,1679.0,0.5,93.0,392.886,0.0
14389,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,84.0,216.45,40.0,0.0,0.0,0.0,0.0,4224.0,1.5,93.0,988.416,0.0
14393,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,90.0,216.45,50.0,10.0,0.0,0.0,30.0,5913.0,2.0,93.0,1383.642,40.0
14394,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,90.0,216.45,85.0,40.0,0.0,0.0,70.0,1026.0,0.5,93.0,240.084,110.0
14396,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,96.0,216.45,25.0,0.0,0.0,0.0,0.0,792.0,0.25,93.0,185.328,0.0
14397,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,96.0,216.45,15.0,0.0,0.0,0.0,0.0,3064.0,1.5,93.0,716.976,0.0
14404,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,102.0,216.45,40.0,15.0,0.0,15.0,0.0,2604.0,1.0,93.0,609.336,30.0
14405,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,102.0,216.45,40.0,15.0,0.0,15.0,0.0,5442.0,2.0,93.0,1273.428,30.0
14410,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,102.0,216.45,12.0,0.0,0.0,0.0,0.0,1937.0,0.75,93.0,453.258,0.0
14415,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,108.0,216.45,20.0,0.0,0.0,0.0,0.0,1256.0,0.5,93.0,293.904,0.0
14418,3.0,1.0,4.0,31.0,11.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,50.0,114.0,216.45,12.0,7.0,0.0,0.0,7.0,426.0,0.33,93.0,99.684,14.0
14422,3.0,1.0,4.0,31.0,11.0,1.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,50.0,114.0,216.45,13.0,3.0,0.0,0.0,3.0,584.0,0.5,93.0,136.656,6.0
14424,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,120.0,216.45,5.0,0.0,0.0,0.0,0.0,487.0,1.0,93.0,113.958,0.0
14427,3.0,1.0,4.0,31.0,11.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,120.0,216.45,13.0,0.0,0.0,0.0,0.0,722.0,0.5,93.0,168.948,0.0
14428,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,100.0,120.0,216.45,20.0,0.0,0.0,0.0,25.0,1832.0,0.5,93.0,428.688,25.0
14430,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,126.0,216.45,25.0,10.0,0.0,0.0,10.0,1413.0,0.5,93.0,330.642,20.0
14433,3.0,1.0,4.0,31.0,11.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,126.0,216.45,25.0,0.0,0.0,0.0,0.0,470.0,0.5,93.0,109.98,0.0
14438,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,132.0,216.45,25.0,0.0,0.0,0.0,0.0,3715.0,1.25,93.0,869.31,0.0
14440,3.0,1.0,4.0,31.0,11.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,50.0,132.0,216.45,5.0,12.5,0.0,0.0,12.5,471.0,0.25,93.0,110.214,25.0
14444,3.0,1.0,4.0,31.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,138.0,216.45,10.0,0.0,0.0,0.0,0.0,676.0,0.25,93.0,158.184,0.0
14446,3.0,1.0,4.0,31.0,11.0,1.0,2.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,60.0,138.0,216.45,25.0,0.0,0.0,0.0,0.0,451.2,0.25,93.0,105.581,0.0
14545,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,278.52,20.0,10.0,0.0,0.0,5.0,2163.0,1.0,92.0,512.631,15.0
14547,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,2.0,278.52,50.0,15.0,0.0,0.0,10.0,3506.0,1.5,92.0,830.922,25.0
14549,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,9.0,278.52,70.0,20.0,0.0,20.0,0.0,4135.0,1.12,92.0,979.995,40.0
14550,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,9.0,278.52,45.0,20.0,0.0,20.0,0.0,850.0,0.25,92.0,201.45,40.0
14551,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,9.0,278.52,20.0,9.0,0.0,9.0,0.0,760.0,0.25,92.0,180.12,18.0
14552,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,9.0,278.52,21.0,0.0,0.0,0.0,0.0,879.0,0.25,92.0,208.323,0.0
14556,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,16.0,278.52,58.0,10.0,0.0,0.0,10.0,3532.0,1.5,92.0,837.084,20.0
14558,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,16.0,278.52,24.3005192083958,10.0,0.0,0.0,10.0,1354.0,1.0,92.0,320.898,20.0
14560,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,23.0,278.52,50.0,0.0,0.0,0.0,0.0,1419.0,1.0,92.0,336.303,0.0
14563,3.0,1.0,5.0,14.0,5.0,1.0,2.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,67.0,30.0,278.52,43.0,50.0,0.0,0.0,50.0,4615.63,3.0,92.0,1093.904,100.0
14564,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,2.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,30.0,278.52,67.0,0.0,0.0,0.0,0.0,5726.0,2.0,92.0,1357.062,0.0
14565,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,30.0,278.52,40.0,0.0,0.0,0.0,0.0,3821.0,1.5,92.0,905.577,0.0
14567,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,37.0,278.52,12.0,0.0,0.0,0.0,0.0,541.0,0.12,92.0,128.217,0.0
14568,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,37.0,278.52,50.0,0.0,0.0,0.0,0.0,3321.0,1.25,92.0,787.077,0.0
14574,3.0,1.0,5.0,14.0,5.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,100.0,44.0,278.52,50.0,25.0,0.0,0.0,25.0,1800.0,1.0,92.0,426.6,50.0
14575,3.0,1.0,5.0,14.0,5.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,44.0,278.52,60.0,25.0,0.0,0.0,25.0,3369.0,1.5,92.0,798.453,50.0
14576,3.0,1.0,5.0,14.0,5.0,2.0,1.0,8.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,44.0,278.52,25.0,5.0,0.0,0.0,10.0,850.0,0.5,92.0,201.45,15.0
14577,3.0,1.0,5.0,14.0,5.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,44.0,278.52,20.0,5.0,0.0,0.0,10.0,850.0,0.5,92.0,201.45,15.0
14578,3.0,1.0,5.0,14.0,5.0,2.0,1.0,8.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,44.0,278.52,45.0,0.0,0.0,0.0,0.0,2526.0,1.5,92.0,598.662,0.0
14581,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,58.0,278.52,80.0,10.0,0.0,0.0,10.0,4381.0,2.0,92.0,1038.297,20.0
14582,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,58.0,278.52,34.0,0.0,0.0,0.0,0.0,1623.0,1.0,92.0,384.651,0.0
14583,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,65.0,278.52,10.0,0.0,0.0,0.0,0.0,577.0,0.12,92.0,136.749,0.0
14584,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,65.0,278.52,50.0,25.0,0.0,0.0,25.0,1891.0,1.0,92.0,448.167,50.0
14585,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,65.0,278.52,120.0,25.0,0.0,0.0,25.0,3850.0,1.12,92.0,912.45,50.0
14587,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,65.0,278.52,30.0,12.5,0.0,0.0,12.5,1873.0,1.0,92.0,443.901,25.0
14589,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,100.0,72.0,278.52,40.0,20.0,0.0,0.0,15.0,2459.0,1.0,92.0,582.783,35.0
14590,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,72.0,278.52,40.0,20.0,0.0,0.0,15.0,1934.0,1.0,92.0,458.358,35.0
14591,3.0,1.0,5.0,14.0,5.0,1.0,2.0,8.0,3.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,1.0,75.0,72.0,278.52,37.5,0.0,0.0,0.0,0.0,1898.25,1.0,92.0,449.885,0.0
14593,3.0,1.0,5.0,14.0,5.0,2.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,87.0,278.52,30.0,12.5,0.0,0.0,12.5,1795.0,1.0,92.0,425.415,25.0
14594,3.0,1.0,5.0,14.0,5.0,2.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,87.0,278.52,30.0,12.5,0.0,0.0,12.5,1805.0,1.0,92.0,427.785,25.0
14595,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,94.0,278.52,30.0,5.0,0.0,0.0,10.0,3296.0,1.25,92.0,781.152,15.0
14597,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,100.0,101.0,278.52,40.0,18.0,0.0,0.0,9.0,3264.0,1.5,92.0,773.568,27.0
14598,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,101.0,278.52,55.0,15.0,0.0,0.0,15.0,4821.0,2.0,92.0,1142.577,30.0
14599,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,101.0,278.52,17.0,4.0,0.0,0.0,3.0,902.0,0.5,92.0,213.774,7.0
14600,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,101.0,278.52,40.0,13.0,0.0,0.0,13.0,1886.0,1.0,92.0,446.982,26.0
14603,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,108.0,278.52,40.0,0.0,0.0,0.0,0.0,2459.0,1.0,92.0,582.783,0.0
14605,3.0,1.0,5.0,14.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,115.0,278.52,30.0,7.5,0.0,0.0,17.5,1875.0,0.5,92.0,444.375,25.0
14607,3.0,1.0,5.0,14.0,5.0,2.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,122.0,278.52,25.0,12.0,0.0,0.0,12.0,932.0,1.0,92.0,220.884,24.0
14608,3.0,1.0,5.0,14.0,5.0,2.0,1.0,8.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,122.0,278.52,50.0,25.0,0.0,0.0,25.0,3487.0,3.0,92.0,826.419,50.0
14611,3.0,1.0,5.0,14.0,5.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,129.0,278.52,24.3005192083958,6.0,0.0,0.0,12.0,3225.0,1.25,92.0,764.325,18.0
14613,3.0,1.0,5.0,14.0,5.0,2.0,1.0,8.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,100.0,136.0,278.52,10.0,2.0,0.0,0.0,0.0,306.0,12.5,92.0,72.522,2.0
14617,3.0,1.0,5.0,20.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,4.0,252.02,50.0,25.0,0.0,0.0,25.0,3807.0,1.5,84.0,1115.451,50.0
14618,3.0,1.0,5.0,20.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,4.0,252.02,40.0,25.0,0.0,0.0,25.0,1790.0,0.75,84.0,524.47,50.0
14621,3.0,1.0,5.0,20.0,1.0,1.0,1.0,8.0,3.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,8.0,252.02,50.0,24.0,0.0,0.0,24.0,3028.0,2.0,84.0,887.204,48.0
14624,3.0,1.0,5.0,20.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,13.0,252.02,20.0,5.0,0.0,0.0,5.0,1437.0,0.5,84.0,421.041,10.0
14627,3.0,1.0,5.0,20.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,18.0,252.02,50.0,25.0,0.0,0.0,25.0,4451.0,2.0,84.0,1304.143,50.0
14629,3.0,1.0,5.0,20.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,18.0,252.02,6.0,0.0,0.0,0.0,0.0,375.0,0.5,84.0,109.875,0.0
14633,3.0,1.0,5.0,20.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,100.0,21.0,252.02,30.0,10.0,0.0,0.0,10.0,1180.0,0.5,84.0,345.74,20.0
