,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,How were seeds planted/ sowed?,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Production Of Condition in Kg,Fertilizer Quantity
23902,50.0,3.0,4.0,14.0,19.0,7.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,79.0,787.17,18.0,0.0,0.0,0.0,0.0,4872.68,3.5,659.839,0.0
23906,50.0,3.0,4.0,14.0,19.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,85.0,787.17,4.0,0.0,0.0,0.0,0.0,2928.21,2.0,396.525,0.0
23907,50.0,3.0,4.0,14.0,19.0,7.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,85.0,787.17,2.0,0.0,0.0,0.0,0.0,1165.58,1.0,157.837,0.0
23910,50.0,3.0,4.0,14.0,19.0,7.0,1.0,1.0,6.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,85.0,787.17,2.0,0.0,0.0,0.0,0.0,1257.28,1.0,170.255,0.0
23913,50.0,3.0,4.0,14.0,19.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,91.0,787.17,4.5,0.0,0.0,0.0,0.0,3544.37,2.5,479.964,0.0
23916,50.0,3.0,4.0,14.0,19.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,97.0,787.17,2.0,0.0,0.0,0.0,0.0,1438.82,1.0,194.838,0.0
23917,50.0,3.0,4.0,14.0,19.0,7.0,1.0,1.0,2.0,2.0,2.0,6.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,60.0,2.0,0.0,97.0,787.17,2.0,0.0,0.0,0.0,0.0,888.6,1.0,120.329,0.0
23924,50.0,3.0,4.0,14.0,19.0,7.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,104.0,787.17,5.0,0.0,0.0,0.0,0.0,3061.22,2.0,414.538,0.0
23927,50.0,3.0,4.0,14.0,19.0,7.0,1.0,1.0,4.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,111.0,787.17,4.0,0.0,0.0,0.0,0.0,2435.07,2.0,329.748,0.0
23928,50.0,3.0,4.0,14.0,19.0,7.0,1.0,1.0,5.0,1.0,1.0,6.0,3.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,111.0,787.17,4.0,0.0,0.0,0.0,0.0,2832.15,2.0,383.518,0.0
23930,50.0,3.0,4.0,14.0,19.0,7.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,117.0,787.17,5.0,0.0,0.0,0.0,0.0,2326.83,1.5,315.09,0.0
24005,50.0,3.0,4.0,15.0,20.0,8.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,2.0,787.17,6.25,0.0,0.0,0.0,0.0,3188.47,2.0,543.709,0.0
24006,50.0,3.0,4.0,15.0,20.0,8.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,2.0,787.17,2.5,0.0,0.0,0.0,0.0,690.16,0.5,117.689,0.0
24007,50.0,3.0,4.0,15.0,20.0,8.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,2.0,787.17,5.0,0.0,0.0,0.0,0.0,1421.48,1.0,242.397,0.0
24014,50.0,3.0,4.0,15.0,20.0,8.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,8.0,787.17,6.0,0.0,0.0,0.0,0.0,4523.35,2.0,771.338,0.0
24020,50.0,3.0,4.0,15.0,20.0,8.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,21.0,787.17,1.0,0.0,0.0,0.0,0.0,2663.99,2.0,454.272,0.0
24025,50.0,3.0,4.0,15.0,20.0,8.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,27.0,787.17,2.5,0.0,0.0,0.0,0.0,1390.6,1.0,237.131,0.0
24033,50.0,3.0,4.0,15.0,20.0,8.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,45.0,787.17,3.0,0.0,0.0,0.0,0.0,1653.14,1.0,281.901,0.0
24034,50.0,3.0,4.0,15.0,20.0,8.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,45.0,787.17,6.0,0.0,0.0,0.0,0.0,2296.45,2.0,391.6,0.0
24041,50.0,3.0,4.0,15.0,20.0,8.0,1.0,1.0,4.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,57.0,787.17,7.5,0.0,0.0,0.0,0.0,5706.92,5.0,973.166,0.0
24048,50.0,3.0,4.0,15.0,20.0,8.0,1.0,1.0,4.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,81.0,787.17,18.0,0.0,0.0,0.0,0.0,5804.83,6.5,989.859,0.0
24055,50.0,3.0,4.0,15.0,20.0,8.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,106.0,787.17,7.25,0.0,0.0,0.0,0.0,2780.96,2.0,474.219,0.0
24056,50.0,3.0,4.0,15.0,20.0,8.0,1.0,1.0,4.0,1.0,1.0,6.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,106.0,787.17,2.0,0.0,0.0,0.0,0.0,728.29,0.5,124.191,0.0
24061,50.0,3.0,4.0,15.0,20.0,8.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,112.0,787.17,5.0,0.0,0.0,0.0,0.0,3258.05,2.0,555.573,0.0
24064,50.0,3.0,4.0,15.0,20.0,8.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,90.0,2.0,0.0,118.0,787.17,1.0,0.0,0.0,0.0,0.0,562.17,0.5,95.864,0.0
24073,50.0,3.0,4.0,16.0,13.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,70.0,1.0,0.0,17.0,830.13,15.0,10.0,0.0,10.0,0.0,1207.67,2.5,190.793,20.0
24193,50.0,3.0,4.0,17.0,3.0,14.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,50.0,2.0,0.0,113.0,549.56,0.62,0.0,0.0,0.0,0.0,160.26,0.5,45.816,0.0
24195,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,5.0,686.6,2.33,0.0,0.0,0.0,0.0,1974.96,1.0,653.745,0.0
24197,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,2.0,3.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,5.0,686.6,2.33,0.0,0.0,0.0,0.0,2237.44,1.0,740.629,0.0
24199,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,10.0,686.6,3.33,0.0,0.0,0.0,0.0,1801.77,2.5,596.416,0.0
24201,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,6.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,20.0,686.6,2.67,0.0,0.0,0.0,0.0,2635.05,2.5,872.246,0.0
24202,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,25.0,686.6,0.67,0.0,0.0,0.0,0.0,1017.86,1.0,336.93,0.0
24205,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,30.0,686.6,10.0,0.0,0.0,0.0,0.0,2785.69,1.75,922.109,0.0
24207,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,35.0,686.6,6.67,0.0,0.0,0.0,0.0,2676.07,1.5,885.822,0.0
24209,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,8.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,40.0,686.6,1.33,0.0,0.0,0.0,0.0,291.68,0.33,96.551,0.0
24213,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,1.0,0.0,50.0,686.6,1.0,0.0,0.0,0.0,0.0,1156.15,1.75,382.705,0.0
24214,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,50.0,686.6,2.67,0.0,0.0,0.0,0.0,1591.05,3.0,526.665,0.0
24216,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,55.0,686.6,2.33,0.0,0.0,0.0,0.0,2514.59,1.0,832.371,0.0
24218,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,55.0,686.6,3.33,0.0,0.0,0.0,0.0,2657.07,2.0,879.533,0.0
24219,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,55.0,686.6,2.33,0.0,0.0,0.0,0.0,1752.13,1.5,579.983,0.0
24220,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,6.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,55.0,686.6,3.33,0.0,0.0,0.0,0.0,955.73,0.5,316.361,0.0
24225,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,0.0,66.0,686.6,4.0,0.0,0.0,0.0,0.0,2766.02,2.0,915.599,0.0
24226,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,66.0,686.6,6.0,0.0,0.0,0.0,0.0,1196.89,2.0,396.189,0.0
24228,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,76.0,686.6,2.0,0.0,0.0,0.0,0.0,221.43,2.0,73.298,0.0
24229,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,76.0,686.6,3.33,0.0,0.0,0.0,0.0,2443.6,2.0,808.871,0.0
24231,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,82.0,686.6,5.0,0.0,0.0,0.0,0.0,1575.98,1.0,521.674,0.0
24234,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,87.0,686.6,1.33,0.0,0.0,0.0,0.0,683.08,0.5,226.112,0.0
24235,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,87.0,686.6,2.33,0.0,0.0,0.0,0.0,1527.48,1.0,505.62,0.0
24236,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,87.0,686.6,2.67,0.0,0.0,0.0,0.0,1702.22,1.0,563.463,0.0
24239,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,92.0,686.6,20.0,0.0,0.0,0.0,0.0,3208.71,1.0,1062.136,0.0
24242,50.0,3.0,4.0,19.0,5.0,5.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,97.0,686.6,1.33,0.0,0.0,0.0,0.0,1420.07,1.0,470.066,0.0
24243,50.0,3.0,4.0,19.0,5.0,5.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,97.0,686.6,1.0,0.0,0.0,0.0,0.0,1194.61,0.5,395.437,0.0
24245,50.0,3.0,4.0,19.0,5.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,1.0,0.0,102.0,686.6,3.33,0.0,0.0,0.0,0.0,3560.88,1.0,1178.709,0.0
24248,50.0,3.0,4.0,19.0,16.0,6.0,2.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,3.0,1217.53,4.0,0.0,0.0,0.0,0.0,1049.11,0.57,352.535,0.0
24251,50.0,3.0,4.0,19.0,16.0,6.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,16.0,0.0,3.0,1217.53,1.75,0.0,0.0,0.0,0.0,298.26,1.0,100.225,0.0
24252,50.0,3.0,4.0,19.0,16.0,6.0,2.0,1.0,4.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,3.0,1217.53,8.0,0.0,0.0,0.0,0.0,3609.78,2.0,1213.002,0.0
24253,50.0,3.0,4.0,19.0,16.0,6.0,2.0,1.0,5.0,1.0,1.0,6.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,3.0,1217.53,2.0,0.0,0.0,0.0,0.0,1575.57,1.0,529.441,0.0
24256,50.0,3.0,4.0,19.0,16.0,6.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,12.0,1217.53,4.5,0.0,0.0,0.0,0.0,1375.02,1.5,462.051,0.0
24258,50.0,3.0,4.0,19.0,16.0,6.0,1.0,1.0,3.0,2.0,1.0,6.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,12.0,1217.53,2.0,0.0,0.0,0.0,0.0,2539.43,2.0,853.33,0.0
24259,50.0,3.0,4.0,19.0,16.0,6.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,12.0,1217.53,2.0,0.0,0.0,0.0,0.0,2211.4,2.0,743.102,0.0
24260,50.0,3.0,4.0,19.0,16.0,6.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,12.0,1217.53,1.5,0.0,0.0,0.0,0.0,1704.43,1.75,572.744,0.0
24262,50.0,3.0,4.0,19.0,16.0,6.0,1.0,1.0,7.0,2.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,12.0,1217.53,0.5,0.0,0.0,0.0,0.0,591.75,0.75,198.848,0.0
24264,50.0,3.0,4.0,19.0,16.0,6.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,21.0,1217.53,1.0,0.0,0.0,0.0,0.0,1386.37,0.75,465.865,0.0
24266,50.0,3.0,4.0,19.0,16.0,6.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,21.0,1217.53,1.5,0.0,0.0,0.0,0.0,2946.67,2.0,990.175,0.0
24272,50.0,3.0,4.0,19.0,16.0,6.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,30.0,1217.53,7.5,0.0,0.0,0.0,0.0,1220.89,1.0,410.257,0.0
24274,50.0,3.0,4.0,19.0,16.0,6.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,16.0,0.0,39.0,1217.53,1.0,0.0,0.0,0.0,0.0,321.92,1.25,108.175,0.0
24278,50.0,3.0,4.0,19.0,16.0,6.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,6.0,100.0,2.0,0.0,48.0,1217.53,3.0,0.0,0.0,0.0,0.0,1426.61,1.5,479.387,0.0
24280,50.0,3.0,4.0,19.0,16.0,6.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,57.0,1217.53,3.0,0.0,0.0,0.0,0.0,2006.58,1.25,674.275,0.0
24281,50.0,3.0,4.0,19.0,16.0,6.0,1.0,1.0,5.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,57.0,1217.53,1.5,0.0,0.0,0.0,0.0,1086.03,0.75,364.941,0.0
24283,50.0,3.0,4.0,19.0,16.0,6.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,66.0,1217.53,0.5,0.0,0.0,0.0,0.0,659.75,0.5,221.698,0.0
24285,50.0,3.0,4.0,19.0,16.0,6.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,66.0,1217.53,1.5,0.0,0.0,0.0,0.0,1240.16,1.5,416.732,0.0
24286,50.0,3.0,4.0,19.0,16.0,6.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,66.0,1217.53,1.5,0.0,0.0,0.0,0.0,1483.61,2.0,498.541,0.0
24287,50.0,3.0,4.0,19.0,16.0,6.0,1.0,1.0,4.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,66.0,1217.53,1.5,0.0,0.0,0.0,0.0,3682.42,4.75,1237.41,0.0
