,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,Soil Erosion,Measure taken to soil erosion,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Utilization,Household Id,Sampling Weight,Weight of Non-improved Seed,Closure Error,Enumerator Area in sqm,Computed Area in sqm,Area in Square meter,Production Of Condition in Kg
32115,3.0,5.0,14.0,3.0,2.0,1.0,1.0,1.0,13.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,132.0,426.57,3.6,1.88,121.56,121.56,121.56,93.60000000000001
32119,3.0,5.0,14.0,3.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,90.0,1.0,147.0,426.57,9.0,1.15,1213.07,1213.07,1213.07,934.0600000000001
32128,3.0,5.0,14.0,14.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,4.0,429.08,65.4,0.63,3096.76,3096.76,3096.76,4087.7200000000003
32139,3.0,5.0,14.0,14.0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,429.08,20.55,0.54,650.37,650.37,650.37,858.4899999999999
32140,3.0,5.0,14.0,14.0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,429.08,64.8,0.48,2024.84,2024.84,2024.84,2672.79
32142,3.0,5.0,14.0,14.0,4.0,1.0,1.0,11.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,429.08,190.7,1.7221418379631694,1408.2201933598978,1399.5118858181268,1086.29,1433.9
32149,3.0,5.0,14.0,14.0,4.0,1.0,1.0,1.0,14.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,29.0,429.08,38.15,1.24,2304.04,2304.04,2304.04,3041.33
32156,3.0,5.0,14.0,14.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,29.0,429.08,11.7,0.7,1007.89,1007.89,1007.89,1330.41
32157,3.0,5.0,14.0,14.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,29.0,429.08,4.2,1.83,357.51,357.51,357.51,471.91
32158,3.0,5.0,14.0,14.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,29.0,429.08,16.74,1.07,1431.19,1431.19,1431.19,1889.17
32159,3.0,5.0,14.0,14.0,4.0,2.0,1.0,1.0,10.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,34.0,429.08,14.63,0.99,998.29,998.29,998.29,1317.74
32188,3.0,5.0,14.0,14.0,4.0,1.0,1.0,9.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,429.08,30.52,0.5,1329.09,1329.09,1329.09,1754.4
32192,3.0,5.0,14.0,14.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,65.0,429.08,27.25,0.56,1349.72,1349.72,1349.72,1781.6299999999999
32193,3.0,5.0,14.0,14.0,4.0,1.0,1.0,3.0,7.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,65.0,429.08,11.865777618481049,0.5,2440.44,2440.44,2440.44,3221.38
32210,3.0,5.0,14.0,14.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,80.0,429.08,49.05,1.31,2947.2,2947.2,2947.2,3890.2999999999997
32214,3.0,5.0,14.0,14.0,4.0,1.0,1.0,13.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,80.0,429.08,10.5,0.16,629.49,599.74,629.49,830.9300000000001
32215,3.0,5.0,14.0,14.0,4.0,1.0,1.0,13.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,80.0,429.08,1.26,0.79,79.36,79.36,79.36,104.76
32216,3.0,5.0,14.0,14.0,4.0,1.0,1.0,13.0,10.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,80.0,429.08,21.4,0.37,1344.16,1344.54,1344.16,1774.29
32218,3.0,5.0,14.0,14.0,4.0,1.0,1.0,17.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,80.0,429.08,11.865777618481049,0.43,1865.42,1865.42,1865.42,2462.35
32222,3.0,5.0,14.0,14.0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,90.0,429.08,10.9,0.39,1163.04,1163.04,1163.04,1535.21
32227,3.0,5.0,14.0,14.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,95.0,429.08,4.36,0.54,187.11,187.11,187.10999999999999,246.99
32239,3.0,5.0,14.0,14.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,106.0,429.08,10.5,0.25,928.42,928.42,928.42,1225.51
32240,3.0,5.0,14.0,14.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,106.0,429.08,2.5,0.39,193.33,193.33,193.32999999999998,255.20000000000002
32241,3.0,5.0,14.0,14.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,106.0,429.08,1.6,0.35,136.4,136.4,136.4,180.05
32242,3.0,5.0,14.0,14.0,4.0,1.0,1.0,3.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,106.0,429.08,4.5,1.16,388.8,388.8,388.79999999999995,513.22
32243,3.0,5.0,14.0,14.0,4.0,1.0,1.0,3.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,106.0,429.08,8.65,1.37,760.68,760.68,760.68,1004.1
32260,3.0,5.0,14.0,14.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,126.0,429.08,16.35,0.02,1202.82,1202.82,1202.82,1587.72
32261,3.0,5.0,14.0,14.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,126.0,429.08,10.9,0.95,202.04,202.04,202.04,266.69
32266,3.0,5.0,14.0,14.0,4.0,1.0,1.0,3.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,126.0,429.08,21.8,0.49,2920.14,2920.14,2920.14,3854.58
32267,3.0,5.0,14.0,14.0,4.0,1.0,1.0,3.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,126.0,429.08,5.45,0.96,763.73,763.73,763.73,1008.1200000000001
32268,3.0,5.0,14.0,14.0,4.0,1.0,1.0,3.0,15.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,126.0,429.08,10.0,0.5,1147.53,1147.53,1147.53,1514.74
32275,3.0,5.0,14.0,14.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,136.0,429.08,2.18,0.51,345.06,345.06,345.06,455.48
32278,3.0,5.0,14.0,14.0,4.0,1.0,1.0,1.0,10.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,136.0,429.08,4.27,0.67,309.12,1399.5118858181268,309.12,408.04
32280,3.0,5.0,14.0,14.0,4.0,1.0,1.0,1.0,16.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,136.0,429.08,54.5,0.13,2277.54,2277.54,2277.54,3006.35
32282,3.0,5.0,14.0,14.0,4.0,1.0,1.0,1.0,18.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,136.0,429.08,5.4,0.39,363.74,363.74,363.73999999999995,480.14
32287,3.0,5.0,14.0,14.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,142.0,429.08,14.25,0.51,876.86,877.0,876.86,1157.46
32288,3.0,5.0,14.0,14.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,142.0,429.08,13.5,0.94,724.21,724.21,724.21,955.9599999999999
32289,3.0,5.0,14.0,14.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,142.0,429.08,32.7,0.17,1944.83,1944.83,1944.83,2567.1800000000003
32296,3.0,5.0,14.0,14.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,153.0,429.08,6.54,0.15,562.4,562.4,562.4,742.37
32297,3.0,5.0,14.0,14.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,153.0,429.08,15.6,0.6,1088.26,1088.26,1088.26,1436.5
32298,3.0,5.0,14.0,14.0,4.0,2.0,1.0,3.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,153.0,429.08,28.0,0.42,1955.36,1955.36,1955.36,2581.08
32373,3.0,5.0,15.0,9.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,70.0,1.0,175.0,589.88,3.5,1.69,213.58,213.58,213.57999999999998,83.3
32381,3.0,5.0,15.0,9.0,6.0,1.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,80.0,1.0,183.0,589.88,3.5,0.74,302.98,302.98,302.97999999999996,118.16
32383,3.0,5.0,15.0,9.0,6.0,1.0,1.0,1.0,6.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,95.0,1.0,183.0,589.88,2.8,0.97,226.72,226.72,226.72,88.42
32395,3.0,5.0,15.0,9.0,6.0,1.0,1.0,3.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,95.0,1.0,199.0,589.88,7.0,0.48,522.35,522.35,522.35,203.72
32405,3.0,5.0,15.0,9.0,6.0,1.0,1.0,5.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,50.0,1.0,207.0,589.88,14.0,0.33,1279.67,1279.67,1279.67,499.07000000000005
32457,3.0,5.0,15.0,19.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,5.0,426.11,25.2,1.78,1474.96,1474.96,1474.9599999999998,1651.96
32465,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,16.0,426.11,8.4,4.54,1040.08,1040.08,1040.08,1164.8899999999999
32490,3.0,5.0,15.0,19.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,75.0,1.0,31.0,426.11,8.11,0.16,955.66,955.66,955.66,1070.34
32494,3.0,5.0,15.0,19.0,3.0,1.0,1.0,2.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,31.0,426.11,8.4,0.85,1143.46,1143.46,1143.46,1280.68
32498,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,60.0,1.0,36.0,426.11,4.2,0.42,203.43,203.43,203.43,227.84
32500,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,426.11,4.2,0.71,493.95,493.95,493.95,553.2199999999999
32502,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,9.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,36.0,426.11,4.2,0.41,1694.34,1694.34,1694.34,1897.66
32505,3.0,5.0,15.0,19.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,426.11,4.2,3.05,278.16,278.16,278.16,311.54
32507,3.0,5.0,15.0,19.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,426.11,2.8,4.83,183.23,183.23,183.23,205.22
32519,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,10.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,60.0,1.0,51.0,426.11,9.6,0.14,1695.04,1695.04,1695.04,1898.44
32522,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,12.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,75.0,1.0,51.0,426.11,4.8,0.22,1212.03,1212.03,1212.03,1357.47
32563,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,81.0,426.11,8.4,0.22,1128.51,1128.51,1128.51,1263.93
32583,3.0,5.0,15.0,19.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,96.0,426.11,9.8,0.22,1236.77,1236.77,1236.77,1385.18
32586,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,7.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,75.0,1.0,106.0,426.11,8.4,1.2,797.15,797.15,797.15,892.8100000000001
32611,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,121.0,426.11,1.13,1.84,607.99,607.99,607.99,680.95
32622,3.0,5.0,15.0,19.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,126.0,426.11,4.8,0.7,2563.83,2757.69,2563.8300000000004,2871.49
32623,3.0,5.0,15.0,19.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,126.0,426.11,2.3,0.3,1514.44,1514.44,1514.44,1696.17
32631,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,136.0,426.11,4.9,1.46,303.29,303.29,303.28999999999996,339.68
32642,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,18.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,75.0,1.0,136.0,426.11,10.0,0.63,2703.16,2703.16,2703.16,3027.54
32644,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,19.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,15.0,1.0,136.0,426.11,5.4,1.84,261.47,261.47,261.47,292.85
32651,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,141.0,426.11,11.2,0.53,3074.32,3077.1,3074.3199999999997,3443.2400000000002
32652,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,141.0,426.11,4.58,1.09,547.7,547.7,547.7,613.42
32653,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,11.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,141.0,426.11,5.6,1.33,1312.41,1312.41,1312.4099999999999,1469.9
32667,3.0,5.0,15.0,19.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,151.0,426.11,0.4,1.06,397.27,397.27,397.27,444.94
32671,3.0,5.0,16.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,425.21,50.0,1.04,2634.12,2634.12,2634.12,2080.95
32673,3.0,5.0,16.0,15.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,425.21,10.0,1.72,562.52,562.62,562.52,444.39000000000004
32675,3.0,5.0,16.0,15.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,3.0,425.21,30.0,2.57,1523.58,1523.58,1523.58,1203.63
32677,3.0,5.0,16.0,15.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,13.0,425.21,3.0,1.54,197.25,197.74,197.25,155.83
32678,3.0,5.0,16.0,15.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,13.0,425.21,2.0,3.98,245.55,245.55,245.55,193.98
32680,3.0,5.0,16.0,15.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,13.0,425.21,15.0,2.31,805.71,805.71,805.71,636.51
32682,3.0,5.0,16.0,15.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,13.0,425.21,45.0,2.79,1212.45,1212.45,1212.45,957.84
32685,3.0,5.0,16.0,15.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,425.21,2.0,0.8,224.53,224.53,224.53,177.38
32686,3.0,5.0,16.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,100.0,1.0,18.0,425.21,30.0,1.76,1873.83,1873.83,1873.83,1480.33
32688,3.0,5.0,16.0,15.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,425.21,15.0,0.64,970.05,970.05,970.05,766.34
32692,3.0,5.0,16.0,15.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,425.21,70.0,0.7,2562.05,2562.05,2562.05,2024.0200000000002
32696,3.0,5.0,16.0,15.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,425.21,7.0,2.33,311.73,311.73,311.73,246.26999999999998
32697,3.0,5.0,16.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,28.0,425.21,45.0,0.99,1493.03,1493.03,1493.03,1179.49
32701,3.0,5.0,16.0,15.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,15.0,1.0,28.0,425.21,3.0,1.7221418379631694,1408.2201933598978,1399.5118858181268,2016.5,1593.04
32702,3.0,5.0,16.0,15.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,28.0,425.21,70.0,0.51,1543.28,1543.28,1543.28,1219.19
32712,3.0,5.0,16.0,15.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,43.0,425.21,60.0,1.53,2822.04,2822.04,2822.04,2229.41
32713,3.0,5.0,16.0,15.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,43.0,425.21,50.0,1.67,2530.29,2530.29,2530.29,1998.93
32714,3.0,5.0,16.0,15.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,43.0,425.21,40.0,1.34,2929.84,2959.94,2929.84,2314.57
32716,3.0,5.0,16.0,15.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,43.0,425.21,20.0,3.73,1032.45,1032.45,1032.45,815.64
32721,3.0,5.0,16.0,15.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,48.0,425.21,30.0,3.49,1871.83,1871.83,1871.83,1478.75
32722,3.0,5.0,16.0,15.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,48.0,425.21,50.0,1.96,1561.94,1561.94,1561.94,1233.93
32727,3.0,5.0,16.0,15.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,58.0,425.21,100.0,4.41,4788.46,4788.46,4788.46,3782.88
32729,3.0,5.0,16.0,15.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,58.0,425.21,50.0,1.7221418379631694,1408.2201933598978,1399.5118858181268,2016.5,1593.04
32732,3.0,5.0,16.0,15.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,63.0,425.21,60.0,3.0,3878.0,3878.0,3878.0,3063.62
32734,3.0,5.0,16.0,15.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,63.0,425.21,50.0,1.75,1111.79,1111.79,1111.79,878.31
32738,3.0,5.0,16.0,15.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,73.0,425.21,80.0,0.26,3917.36,3917.36,3917.3599999999997,3094.71
