,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of NPS fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Quantity of OTHER fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
14716,50.0,3.0,4.0,4.0,21.0,8.0,1.0,1.0,3.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,93.0,931.8,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,88675.0,0.088675,886.75,1225.9174993184465,1237.550033752019,0.5,199365.0,1.99365,199.365,0.0
14723,50.0,3.0,4.0,4.0,21.0,8.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,15.0,3.0,1.0,0.0,111.0,931.8,0.25,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,58141.0,0.058141,581.41,1225.9174993184465,1237.550033752019,0.75,130716.0,1.30716,130.716,3.75
14725,50.0,3.0,4.0,4.0,21.0,8.0,1.0,1.0,3.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,10.0,3.0,1.0,0.0,111.0,931.8,0.2,0.0,0.0,0.0,0.0,0.0,3.75,5.01,0.0,1.5608332931358835,58141.0,0.058141,581.41,1225.9174993184465,1237.550033752019,1.0,130716.0,1.30716,130.716,8.76
14733,50.0,3.0,4.0,4.0,21.0,8.0,1.0,1.0,6.0,1.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,10.0,3.0,1.0,0.0,120.0,931.8,0.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,58141.0,0.058141,581.41,1225.9174993184465,1237.550033752019,0.67,130716.0,1.30716,130.716,1.25
14737,50.0,3.0,4.0,5.0,10.0,5.0,1.0,1.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,60.0,6.0,1.0,0.0,4.0,1096.55,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,89035.0,0.089035,890.35,1225.9174993184465,1237.550033752019,3.0,168464.0,1.68464,168.464,0.0
14738,50.0,3.0,4.0,5.0,10.0,5.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,4.0,1096.55,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,53271.0,0.053271,532.71,1225.9174993184465,1237.550033752019,0.5,100794.0,1.00794,100.794,0.0
14745,50.0,3.0,4.0,5.0,10.0,5.0,1.0,1.0,1.0,17.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,2.0,1.0,0.0,46.0,1096.55,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,89035.0,0.089035,890.35,1225.9174993184465,1237.550033752019,1.0,168464.0,1.68464,168.464,0.0
14772,50.0,3.0,4.0,5.0,10.0,5.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,70.0,2.0,1.0,0.0,182.0,1096.55,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,89035.0,0.089035,890.35,1225.9174993184465,1237.550033752019,0.5,168464.0,1.68464,168.464,0.0
14773,50.0,3.0,4.0,5.0,10.0,5.0,1.0,1.0,1.0,6.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,60.0,3.0,1.0,0.0,182.0,1096.55,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5608332931358835,89035.0,0.089035,890.35,1225.9174993184465,1237.550033752019,0.5,168464.0,1.68464,168.464,0.0
14776,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,11.0,1041.86,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,5971.0,0.005971,59.71,731.28,731.28,1.0,22662.0,0.22662,22.662,0.0
14777,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,11.0,1041.86,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,234798.0,0.234798,2347.98,2822.14,2924.74,2.5,891136.0,8.91136,891.136,0.0
14778,50.0,3.0,4.0,6.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,25.0,1041.86,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,452998.0,0.452998,4529.98,5642.73,5642.73,6.0,1719277.0,17.19277,1719.277,0.0
14779,50.0,3.0,4.0,6.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,25.0,1041.86,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,309866.0,0.309866,3098.66,3259.82,3259.82,1.0,1176044.0,11.76044,1176.044,0.0
14780,50.0,3.0,4.0,6.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,25.0,1041.86,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,70811.0,0.070811,708.11,882.05,882.05,0.5,268752.0,2.68752,268.752,0.0
14783,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,39.0,1041.86,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,251942.0,0.251942,2519.42,3138.29,3138.29,3.0,956203.0,9.56203,956.203,0.0
14784,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,39.0,1041.86,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,356856.0,0.356856,3568.56,4445.14,4445.14,4.6,1354386.0,13.54386,1354.386,0.0
14785,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,95.0,3.0,1.0,0.0,39.0,1041.86,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,55312.0,0.055312,553.12,688.99,688.99,1.0,209927.0,2.09927,209.927,0.0
14786,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,39.0,1041.86,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,67358.0,0.067358,673.58,839.04,839.04,0.5,255646.0,2.55646,255.646,0.0
14789,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,75.0,3.0,1.0,0.0,53.0,1041.86,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,51173.0,0.051173,511.73,637.43,637.43,1.0,194219.0,1.94219,194.219,0.0
14790,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,75.0,3.0,1.0,0.0,53.0,1041.86,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,31925.0,0.031925,319.25,397.67,397.67,0.5,121166.0,1.21166,121.166,0.0
14791,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,53.0,1041.86,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,397085.0,0.397085,3970.85,4946.25,4946.25,5.0,1507069.0,15.07069,1507.069,0.0
14792,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,67.0,1041.86,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,137876.0,0.137876,1378.76,1717.74,1717.44,2.0,523285.0,5.23285,523.285,0.0
14793,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,67.0,1041.86,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,13665.0,0.013665,136.65,1225.9174993184465,170.22,2.0,51864.0,0.51864,51.864,0.0
14794,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,67.0,1041.86,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,120428.0,0.120428,1204.28,1574.72,1500.1,1.5,457063.0,4.57063,457.063,0.0
14795,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,67.0,1041.86,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,81951.0,0.081951,819.51,1020.81,1020.81,1.5,311031.0,3.11031,311.031,0.0
14797,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,81.0,1041.86,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,277026.0,0.277026,2770.26,3450.75,3450.75,3.5,1051405.0,10.51405,1051.405,0.0
14798,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,81.0,1041.86,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,211841.0,0.211841,2118.41,2648.81,2638.78,2.5,804007.0,8.04007,804.007,0.0
14799,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,81.0,1041.86,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,158636.0,0.158636,1586.36,1976.03,1976.03,1.5,602076.0,6.02076,602.076,0.0
14800,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,81.0,1041.86,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,128187.0,0.128187,1281.87,1596.75,1596.75,1.5,486512.0,4.86512,486.512,0.0
14802,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,80.0,3.0,1.0,0.0,95.0,1041.86,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,128862.0,0.128862,1288.62,1605.16,1605.16,2.0,489073.0,4.89073,489.073,0.0
14803,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,80.0,3.0,1.0,0.0,95.0,1041.86,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,366978.0,0.366978,3669.78,4571.23,4571.23,5.5,1392803.0,13.92803,1392.803,0.0
14804,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,95.0,1041.86,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,393780.0,0.39378,3937.8,4905.08,4905.08,4.5,1494525.0,14.94525,1494.525,0.0
14806,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,109.0,1041.86,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,42201.0,0.042201,422.01,525.67,525.67,0.5,160166.0,1.60166,160.166,0.0
14808,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,109.0,1041.86,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,199002.0,0.199002,1990.02,2478.85,2478.85,2.5,755278.0,7.55278,755.278,0.0
14809,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,123.0,1041.86,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,245135.0,0.245135,2451.35,3053.5,3053.5,3.0,930368.0,9.30368,930.368,0.0
14810,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,123.0,1041.86,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,346104.0,0.346104,3461.04,4236.85,4311.21,4.0,1313579.0,13.13579,1313.579,0.0
14811,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,123.0,1041.86,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,154012.0,0.154012,1540.12,1927.45,1918.44,2.0,584526.0,5.84526,584.526,0.0
14812,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,75.0,3.0,1.0,0.0,137.0,1041.86,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,253316.0,0.253316,2533.16,3155.4,3155.4,4.25,961418.0,9.61418,961.418,0.0
14813,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,90.0,3.0,1.0,0.0,137.0,1041.86,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,179237.0,0.179237,1792.37,2232.65,2232.65,2.25,680263.0,6.80263,680.263,0.0
14814,50.0,3.0,4.0,6.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,80.0,3.0,1.0,0.0,151.0,1041.86,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,233154.0,0.233154,2331.54,2904.26,2904.26,3.0,884896.0,8.84896,884.896,0.0
14815,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,166.0,1041.86,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,21265.0,0.021265,212.65,1225.9174993184465,264.89,1.5,80708.0,0.80708,80.708,0.0
14816,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,166.0,1041.86,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,43456.0,0.043456,434.56,541.31,541.31,1.0,164930.0,1.6493,164.93,0.0
14819,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,181.0,1041.86,5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,400297.0,0.400297,4002.97,5021.4,4986.26,5.0,1519259.0,15.19259,1519.259,0.0
14821,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,90.0,3.0,1.0,0.0,195.0,1041.86,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,182399.0,0.182399,1823.99,2272.03,2272.03,2.0,692265.0,6.92265,692.265,0.0
14822,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,3.0,100.0,3.0,1.0,0.0,195.0,1041.86,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,88330.0,0.08833,883.3,1100.27,1100.27,1.0,335241.0,3.35241,335.241,0.0
14823,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,195.0,1041.86,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,32077.0,0.032077,320.77,380.55,380.55,0.25,121743.0,1.21743,121.743,0.0
14824,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,85.0,34.0,1.0,0.0,209.0,1041.86,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,20619.0,0.020619,206.19,256.84,256.84,2.0,78256.0,0.78256,78.256,0.0
14825,50.0,3.0,4.0,6.0,1.0,3.0,1.0,1.0,2.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,209.0,1041.86,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,173427.0,0.173427,1734.27,2120.02,2120.02,2.5,658213.0,6.58213,658.213,0.0
14826,50.0,3.0,4.0,6.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,14.0,1697.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,35994.0,0.035994,359.94,446.1,448.35,4.0,80924.0,0.80924,80.924,0.0
14827,50.0,3.0,4.0,6.0,8.0,1.0,1.0,1.0,5.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,67.0,3.0,1.0,0.0,14.0,1697.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,44542.0,0.044542,445.42,554.83,554.83,1.0,100142.0,1.00142,100.142,0.0
14828,50.0,3.0,4.0,6.0,8.0,1.0,1.0,1.0,5.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,75.0,3.0,1.0,0.0,14.0,1697.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,64735.0,0.064735,647.35,806.36,806.36,1.0,145541.0,1.45541,145.541,0.0
14833,50.0,3.0,4.0,6.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,5.0,1.0,2.0,70.0,3.0,1.0,0.0,29.0,1697.2,2.4,0.0,0.0,0.0,0.0,0.0,6.5,10.5,0.0,0.35,86649.0,0.086649,866.49,1079.34,1079.34,2.0,194810.0,1.9481,194.81,17.0
14835,50.0,3.0,4.0,6.0,8.0,1.0,1.0,1.0,5.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,29.0,1697.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,52062.0,0.052062,520.62,648.5,648.5,1.0,117049.0,1.17049,117.049,0.0
14836,50.0,3.0,4.0,6.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,44.0,1697.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,32969.0,0.032969,329.69,410.67,410.67,2.0,74122.0,0.74122,74.122,0.0
14837,50.0,3.0,4.0,6.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,2.0,1.0,0.0,44.0,1697.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,17429.0,0.017429,174.29,212.1,212.1,2.0,39185.0,0.39185,39.185,0.0
14838,50.0,3.0,4.0,6.0,8.0,1.0,1.0,1.0,3.0,10.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,44.0,1697.2,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,156235.0,0.156235,1562.35,1906.26,1906.26,2.0,351257.0,3.51257,351.257,0.0
14839,50.0,3.0,4.0,6.0,8.0,1.0,1.0,1.0,2.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,70.0,2.0,1.0,0.0,72.0,1697.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,19650.0,0.01965,196.5,244.77,244.77,4.0,44178.0,0.44178,44.178,0.0
14841,50.0,3.0,4.0,6.0,8.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,3.0,1.0,0.0,72.0,1697.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,96556.0,0.096556,965.56,1202.74,1202.74,2.0,217083.0,2.17083,217.083,0.0
14843,50.0,3.0,4.0,6.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,25.0,2.0,1.0,0.0,85.0,1697.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,6515.0,0.006515,65.15,81.15,81.15,3.0,14647.0,0.14647,14.647,0.0
14844,50.0,3.0,4.0,6.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,67.0,3.0,1.0,0.0,85.0,1697.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,24237.0,0.024237,242.37,301.9,301.9,0.5,54491.0,0.54491,54.491,0.0
