,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevention/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,APERCENT,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of UREA chemical fertilizer used,Quantity of DAP chemical fertilizer used,Quantity of Both UREA and DAP chemical fertilizer used,CERROR,AREB,Enumerator Area,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
20294,50.0,3.0,3.0,8.0,1.0,4.0,1.0,1.0,2.0,8.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,67.0,340.32,0.45,0.0,0.0,0.0,1.89,40929.0,409.29,409.29,139.568,0.0
20296,50.0,3.0,3.0,8.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,67.0,340.32,0.15,0.0,0.0,0.0,2.32,5748.0,57.48,57.48,19.601,0.0
20297,50.0,3.0,3.0,8.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,67.0,340.32,0.3,0.0,0.0,0.0,0.93,20501.0,205.01,205.01,69.908,0.0
20300,50.0,3.0,3.0,8.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,67.0,340.32,1.83,0.0,0.0,0.0,1.57,240094.0,2400.94,2400.94,818.721,0.0
20301,50.0,3.0,3.0,8.0,1.0,4.0,1.0,1.0,7.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,1.0,67.0,340.32,1.22,0.0,0.0,0.0,1.42,161696.0,1616.96,1616.96,551.383,0.0
20303,50.0,3.0,3.0,8.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,70.0,1.0,71.0,340.32,2.44,0.0,0.0,0.0,2.08,214726.0,2147.26,2147.26,732.216,0.0
20305,50.0,3.0,3.0,8.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,79.0,340.32,0.2,0.0,0.0,0.0,1.08,7414.0,74.14,74.14,25.282,0.0
20306,50.0,3.0,3.0,8.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,75.0,1.0,79.0,340.32,3.66,0.0,0.0,0.0,1.26,322011.0,3220.11,3220.11,1098.058,0.0
20308,50.0,3.0,3.0,8.0,1.0,4.0,2.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,79.0,340.32,1.22,0.0,0.0,0.0,0.52,180548.0,1804.53,1805.48,615.669,0.0
20310,50.0,3.0,3.0,8.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,84.0,340.32,0.61,0.0,0.0,0.0,0.71,186412.0,1864.12,1864.12,635.665,0.0
20314,50.0,3.0,3.0,8.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,95.0,1.0,84.0,340.32,1.22,0.0,0.0,0.0,1.41,329821.0,3298.21,3298.21,1124.69,0.0
20315,50.0,3.0,3.0,8.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,92.0,340.32,1.83,0.0,0.0,0.0,0.58,147353.0,1473.53,1473.53,502.474,0.0
20316,50.0,3.0,3.0,8.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,95.0,1.0,92.0,340.32,1.22,0.0,0.0,0.0,1.57,126042.0,1260.42,1260.42,429.803,0.0
20317,50.0,3.0,3.0,8.0,1.0,4.0,2.0,1.0,2.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,92.0,340.32,0.2,0.0,0.0,0.0,0.8,7988.0,79.88,79.88,27.239,0.0
20318,50.0,3.0,3.0,8.0,1.0,4.0,2.0,1.0,2.0,6.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,92.0,340.32,0.4,0.0,0.0,0.0,2.39,18631.0,186.31,186.31,63.532,0.0
20319,50.0,3.0,3.0,8.0,1.0,4.0,2.0,1.0,2.0,7.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,85.0,1.0,92.0,340.32,0.4,0.0,0.0,0.0,1.05,6006.0,60.06,60.06,20.48,0.0
20323,50.0,3.0,3.0,8.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,96.0,340.32,2.44,0.0,0.0,0.0,0.8,351120.0,3511.2,3511.2,1197.319,0.0
20326,50.0,3.0,3.0,8.0,1.0,4.0,1.0,1.0,2.0,6.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,118.0,340.32,0.15,0.0,0.0,0.0,4.36,11059.0,110.59,110.59,37.711,0.0
20330,50.0,3.0,3.0,8.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,118.0,340.32,1.22,0.0,0.0,0.0,2.78,120432.0,1204.32,1204.32,410.673,0.0
20335,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,278.87,4.16,0.0,0.0,0.0,0.49,201364.0,2013.64,2013.64,440.987,0.0
20336,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,278.87,3.12,0.0,0.0,0.0,4.0,138208.0,1382.08,1382.08,302.676,0.0
20338,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,278.87,1.56,0.0,0.0,0.0,1.36,138243.0,1392.13,1382.43,302.752,0.0
20339,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,12.0,278.87,4.16,0.0,0.0,0.0,1.89,172280.0,1722.8,1722.8,377.293,0.0
20340,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,12.0,278.87,3.12,0.0,0.0,0.0,1.99,89295.0,892.95,892.95,195.556,0.0
20341,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,12.0,278.87,5.2,0.0,0.0,0.0,0.84,349538.0,3495.38,3495.38,765.488,0.0
20344,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,16.0,278.87,3.12,0.0,0.0,0.0,1.88,92664.0,926.64,926.64,202.934,0.0
20348,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,4.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,24.0,278.87,2.08,0.0,0.0,0.0,1.88,111570.0,1115.7,1115.7,244.338,0.0
20349,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,278.87,3.12,0.0,0.0,0.0,4.75,139765.0,1397.65,1397.65,306.085,0.0
20351,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,28.0,278.87,1.04,0.0,0.0,0.0,1.4880923632208978,117573.0,1175.73,1175.73,257.485,0.0
20353,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,20.0,1.0,36.0,278.87,0.26,0.0,0.0,0.0,1.6,29407.0,294.07,294.07,64.401,0.0
20354,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,278.87,2.08,0.0,0.0,0.0,4.45,71917.0,719.17,719.17,157.498,0.0
20355,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,6.0,5.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,36.0,278.87,1.04,0.0,0.0,0.0,3.27,144541.0,1445.41,1445.41,316.545,0.0
20356,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,7.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,36.0,278.87,1.04,0.0,0.0,0.0,2.15,207404.0,2074.04,2074.04,454.215,0.0
20358,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,8.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,36.0,278.87,1.04,0.0,0.0,0.0,2.2,65852.0,658.52,658.52,144.216,0.0
20359,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,9.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,278.87,0.52,0.0,0.0,0.0,1.34,67654.0,676.54,676.54,148.162,0.0
20360,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,10.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,278.87,1.04,0.0,0.0,0.0,1.64,93272.0,932.72,932.72,204.266,0.0
20361,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,41.0,278.87,3.12,0.0,0.0,0.0,3.28,45525.0,455.25,455.25,99.7,0.0
20362,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,75.0,1.0,41.0,278.87,1.04,0.0,0.0,0.0,0.22,36307.0,363.07,363.07,79.512,0.0
20363,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,4.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,80.0,1.0,41.0,278.87,2.08,0.0,0.0,0.0,1.4880923632208978,143573.0,1435.73,1435.73,314.425,0.0
20364,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,67.0,1.0,49.0,278.87,1.04,0.0,0.0,0.0,1.15,55079.0,550.79,550.79,120.623,0.0
20366,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,1.0,2.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,49.0,278.87,2.08,0.0,0.0,0.0,1.07,117647.0,1176.47,1176.47,257.647,0.0
20367,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,49.0,278.87,1.04,0.0,0.0,0.0,1.02,99719.0,997.19,997.19,218.385,0.0
20368,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,10.0,1.0,49.0,278.87,0.65,0.0,0.0,0.0,1.0,5698.0,56.98,56.98,12.479,0.0
20369,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,5.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,80.0,1.0,49.0,278.87,2.6,0.0,0.0,0.0,0.98,117966.0,1179.66,1179.66,258.346,0.0
20370,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,49.0,278.87,2.08,0.0,0.0,0.0,0.94,35028.0,350.28,350.28,76.711,0.0
20371,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,49.0,278.87,1.04,0.0,0.0,0.0,3.87,96699.0,966.99,966.99,211.771,0.0
20372,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,49.0,278.87,1.04,0.0,0.0,0.0,0.83,80230.0,802.3,802.3,175.704,0.0
20373,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,5.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,49.0,278.87,0.52,0.0,0.0,0.0,3.99,77897.0,778.97,778.97,170.594,0.0
20374,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,6.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,49.0,278.87,0.26,0.0,0.0,0.0,0.8,74834.0,748.34,748.34,163.886,0.0
20375,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,7.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,49.0,278.87,1.04,0.0,0.0,0.0,0.79,65048.0,650.48,650.48,142.455,0.0
20376,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,53.0,278.87,2.08,0.0,0.0,0.0,1.0,118316.0,1183.16,1183.16,259.112,0.0
20377,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,70.0,1.0,53.0,278.87,3.12,0.0,0.0,0.0,0.96,198048.0,1980.48,1980.48,433.725,0.0
20379,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,5.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,53.0,278.87,2.08,0.0,0.0,0.0,1.02,122355.0,1223.55,1223.55,267.957,0.0
20380,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,6.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,53.0,278.87,1.04,0.0,0.0,0.0,1.0,52700.0,527.0,527.0,115.413,0.0
20381,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,7.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,80.0,1.0,53.0,278.87,3.12,0.0,0.0,0.0,0.97,95158.0,951.58,951.58,208.396,0.0
20382,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,8.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,53.0,278.87,4.16,0.0,0.0,0.0,0.84,264645.0,2400.35,2646.45,579.573,0.0
20384,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,67.0,1.0,61.0,278.87,1.04,0.0,0.0,0.0,0.98,58226.0,582.26,582.26,127.515,0.0
20386,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,61.0,278.87,2.08,0.0,0.0,0.0,0.95,147150.0,1471.5,1471.5,322.259,0.0
20387,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,67.0,278.87,1.04,0.0,0.0,0.0,0.97,155372.0,1553.72,1553.72,340.265,0.0
20388,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,67.0,278.87,1.26,0.0,0.0,0.0,0.93,70194.0,701.94,701.94,153.725,0.0
20390,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,78.0,278.87,2.08,0.0,0.0,0.0,0.9,111504.0,1115.04,1115.04,244.194,0.0
20391,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,90.0,1.0,78.0,278.87,2.08,0.0,0.0,0.0,0.91,77429.0,774.29,774.29,169.57,0.0
20393,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,78.0,278.87,1.04,0.0,0.0,0.0,4.78,112157.0,1121.57,1121.57,245.624,0.0
20394,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,3.0,2.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,78.0,278.87,1.04,0.0,0.0,0.0,0.97,53461.0,534.61,534.61,117.08,0.0
20396,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,78.0,278.87,1.04,0.0,0.0,0.0,0.94,66327.0,663.27,663.27,145.256,0.0
20397,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,78.0,278.87,3.12,0.0,0.0,0.0,0.97,123640.0,1236.4,1236.4,270.772,0.0
20398,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,7.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,78.0,278.87,1.5,0.0,0.0,0.0,3.46,44556.0,445.56,445.56,97.578,0.0
20399,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,82.0,278.87,0.52,0.0,0.0,0.0,0.96,66486.0,664.86,664.86,145.604,0.0
20400,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,82.0,278.87,1.04,0.0,0.0,0.0,3.21,258917.0,2589.17,2589.17,567.028,0.0
20401,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,82.0,278.87,1.56,0.0,0.0,0.0,0.85,82420.0,824.2,824.2,180.5,0.0
20402,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,82.0,278.87,2.08,0.0,0.0,0.0,0.84,80275.0,802.75,802.75,175.802,0.0
20403,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,5.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,82.0,278.87,2.08,0.0,0.0,0.0,0.19,105879.0,1058.79,1058.79,231.875,0.0
20404,50.0,3.0,3.0,8.0,8.0,7.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,91.0,278.87,1.04,0.0,0.0,0.0,3.5,48971.0,489.71,489.71,107.246,0.0
20409,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,103.0,278.87,1.04,0.0,0.0,0.0,0.58,131835.0,1318.35,1318.35,288.719,0.0
20410,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,103.0,278.87,1.3,0.0,0.0,0.0,0.78,56833.0,568.33,568.33,124.464,0.0
20411,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,103.0,278.87,1.3,0.0,0.0,0.0,0.91,17399.0,173.99,173.99,38.104,0.0
20412,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,103.0,278.87,1.04,0.0,0.0,0.0,0.37,259181.0,2591.81,2591.81,567.606,0.0
20413,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,103.0,278.87,1.04,0.0,0.0,0.0,0.56,182805.0,1828.05,1828.05,400.343,0.0
20414,50.0,3.0,3.0,8.0,8.0,7.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,107.0,278.87,1.04,0.0,0.0,0.0,0.41,148075.0,1480.71,1480.75,324.284,0.0
20415,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,90.0,1.0,116.0,278.87,1.04,0.0,0.0,0.0,0.42,49019.0,490.19,490.19,107.352,0.0
20417,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,126.0,278.87,1.56,0.0,0.0,0.0,0.39,285816.0,2966.01,2858.16,625.937,0.0
20418,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,1.0,126.0,278.87,1.04,0.0,0.0,0.0,0.29,211514.0,2115.14,2115.14,463.216,0.0
20419,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,3.0,1.0,1.0,6.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,126.0,278.87,1.04,0.0,0.0,0.0,0.28,113552.0,1135.52,1135.52,248.679,0.0
20420,50.0,3.0,3.0,8.0,8.0,7.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,126.0,278.87,2.08,0.0,0.0,0.0,0.28,112003.0,1120.03,1120.03,245.287,0.0
